smpl_joint_0_x,smpl_joint_0_y,smpl_joint_0_z,smpl_joint_1_x,smpl_joint_1_y,smpl_joint_1_z,smpl_joint_2_x,smpl_joint_2_y,smpl_joint_2_z,smpl_joint_3_x,smpl_joint_3_y,smpl_joint_3_z,smpl_joint_4_x,smpl_joint_4_y,smpl_joint_4_z,smpl_joint_5_x,smpl_joint_5_y,smpl_joint_5_z,smpl_joint_6_x,smpl_joint_6_y,smpl_joint_6_z,smpl_joint_7_x,smpl_joint_7_y,smpl_joint_7_z,smpl_joint_8_x,smpl_joint_8_y,smpl_joint_8_z,smpl_joint_9_x,smpl_joint_9_y,smpl_joint_9_z,smpl_joint_10_x,smpl_joint_10_y,smpl_joint_10_z,smpl_joint_11_x,smpl_joint_11_y,smpl_joint_11_z,smpl_joint_12_x,smpl_joint_12_y,smpl_joint_12_z,smpl_joint_13_x,smpl_joint_13_y,smpl_joint_13_z,smpl_joint_14_x,smpl_joint_14_y,smpl_joint_14_z,smpl_joint_15_x,smpl_joint_15_y,smpl_joint_15_z,smpl_joint_16_x,smpl_joint_16_y,smpl_joint_16_z,smpl_joint_17_x,smpl_joint_17_y,smpl_joint_17_z,smpl_joint_18_x,smpl_joint_18_y,smpl_joint_18_z,smpl_joint_19_x,smpl_joint_19_y,smpl_joint_19_z,smpl_joint_20_x,smpl_joint_20_y,smpl_joint_20_z,smpl_joint_21_x,smpl_joint_21_y,smpl_joint_21_z,smpl_joint_22_x,smpl_joint_22_y,smpl_joint_22_z,smpl_joint_23_x,smpl_joint_23_y,smpl_joint_23_z
0.003123261,-0.351407468,0.012036551,0.059345815,-0.320457697,-0.080420189,-0.061865587,-0.330341995,-0.090841524,0.000024249,-0.326773554,0.122625269,0.130231187,-0.337601364,-0.456206262,-0.117868453,-0.354177147,-0.451191753,0.005136910,-0.333820492,0.254663140,0.104259379,-0.296372116,-0.859922171,-0.116843753,-0.335508555,-0.862279236,-0.005494881,-0.356293410,0.309872210,0.166375890,-0.396535516,-0.935293376,-0.168614864,-0.439797759,-0.936607838,-0.021661203,-0.346952468,0.477440119,0.039320245,-0.356766462,0.395945221,-0.054927811,-0.357128203,0.394270301,-0.012580290,-0.267724037,0.620371342,0.164614797,-0.348327577,0.440884113,-0.164703146,-0.349966586,0.432291210,0.326089263,-0.275223494,0.240463749,-0.303318381,-0.294494182,0.201504320,0.347718209,-0.402956426,0.023072869,-0.350280643,-0.378160715,-0.029111862,0.304735929,-0.453000069,-0.058298200,-0.308801472,-0.432768226,-0.107460052
0.003123261,-0.351407468,0.012036551,0.059333269,-0.320280820,-0.080368415,-0.061856348,-0.330364347,-0.090851918,-0.000066831,-0.326875031,0.122645222,0.130162805,-0.337188005,-0.456175715,-0.117832661,-0.354026824,-0.451217532,0.005011119,-0.333958000,0.254682481,0.104126565,-0.296248615,-0.859916985,-0.116977811,-0.335640639,-0.862318039,-0.005615991,-0.356465161,0.309878498,0.166264385,-0.396384835,-0.935306668,-0.168642014,-0.439817756,-0.936877787,-0.021854252,-0.347343624,0.477451503,0.039169092,-0.356980652,0.395966887,-0.055077780,-0.357465029,0.394257903,-0.012853471,-0.268043846,0.620348215,0.164413497,-0.348375380,0.441013813,-0.164834350,-0.350507528,0.432370722,0.326144278,-0.274957210,0.240915239,-0.304025710,-0.295133770,0.201907158,0.348567069,-0.402607739,0.023556426,-0.351291090,-0.378704011,-0.028681979,0.306497246,-0.453179598,-0.057964802,-0.309850276,-0.433185071,-0.107138418
0.003123261,-0.351407468,0.012036551,0.059292033,-0.320137352,-0.080345050,-0.061883312,-0.330381036,-0.090838306,-0.000103005,-0.326958179,0.122662589,0.130035996,-0.336892366,-0.456175297,-0.117863879,-0.353944361,-0.451209813,0.004936846,-0.334076166,0.254699469,0.103996232,-0.296316117,-0.859953046,-0.117200844,-0.335717201,-0.862317801,-0.005691455,-0.356615901,0.309881955,0.166106403,-0.396470606,-0.935341299,-0.168899149,-0.439827710,-0.936946869,-0.021980010,-0.347709149,0.477461636,0.039073672,-0.357181430,0.395980418,-0.055172198,-0.357770801,0.394248247,-0.013023672,-0.268392980,0.620352030,0.164294869,-0.348466992,0.441070914,-0.164910525,-0.350997359,0.432446718,0.326209426,-0.274654746,0.241266116,-0.304449111,-0.295625895,0.202192694,0.349475831,-0.402106255,0.023879185,-0.351843089,-0.379137158,-0.028391406,0.308127284,-0.453081518,-0.057759725,-0.310428679,-0.433599472,-0.106874809
0.003123261,-0.351407468,0.012036551,0.059292033,-0.320137352,-0.080345050,-0.061883312,-0.330381036,-0.090838306,-0.000103005,-0.326958179,0.122662589,0.130035996,-0.336892366,-0.456175297,-0.117863879,-0.353944361,-0.451209813,0.004936846,-0.334076166,0.254699469,0.103996232,-0.296316117,-0.859953046,-0.117200844,-0.335717201,-0.862317801,-0.005691455,-0.356615901,0.309881955,0.166067630,-0.396378487,-0.935495436,-0.168899149,-0.439827710,-0.936946869,-0.021980010,-0.347709149,0.477461636,0.039073672,-0.357181430,0.395980418,-0.055172198,-0.357770801,0.394248247,-0.012985900,-0.268204182,0.620244682,0.164319843,-0.348544240,0.441016376,-0.164859831,-0.350962222,0.432585806,0.326459706,-0.274869233,0.241343662,-0.304635316,-0.295747876,0.202437744,0.349977136,-0.402474344,0.024073884,-0.352188617,-0.379364669,-0.028075323,0.308722973,-0.453508705,-0.057575852,-0.310874850,-0.433937401,-0.106535062
0.003123261,-0.351407468,0.012036551,0.059228446,-0.319997042,-0.080336086,-0.061934270,-0.330407023,-0.090811394,-0.000115359,-0.327034742,0.122679129,0.129908085,-0.336663216,-0.456182390,-0.117908627,-0.353864253,-0.451190799,0.004881910,-0.334247321,0.254712462,0.103958607,-0.296481788,-0.860005379,-0.117287509,-0.335851252,-0.862308264,-0.005728626,-0.356848985,0.309873074,0.165994540,-0.396585196,-0.935522497,-0.168962568,-0.440046161,-0.936835587,-0.022083331,-0.348183692,0.477458954,0.039010089,-0.357459575,0.395984948,-0.055234231,-0.358186811,0.394222081,-0.013253156,-0.268715262,0.620272577,0.164202675,-0.348684937,0.441143095,-0.164920285,-0.351544946,0.432593346,0.326518714,-0.274676383,0.241737038,-0.304964125,-0.296567202,0.202551797,0.350979328,-0.402008712,0.024411321,-0.352574736,-0.380130053,-0.027968988,0.310054392,-0.453172684,-0.057322972,-0.311227947,-0.434630126,-0.106461838
0.003123261,-0.351407468,0.012036551,0.059207387,-0.319886208,-0.080311120,-0.061942119,-0.330425292,-0.090810165,-0.000159062,-0.327096492,0.122691423,0.129961967,-0.336276352,-0.456155479,-0.117836259,-0.353755325,-0.451210320,0.004826386,-0.334372878,0.254721731,0.104028508,-0.295911610,-0.859961271,-0.117173404,-0.335525632,-0.862318158,-0.005767315,-0.357015282,0.309868842,0.166186988,-0.395906329,-0.935521603,-0.168721452,-0.439738721,-0.936908007,-0.022156814,-0.348456234,0.477456808,0.038959123,-0.357621402,0.395987123,-0.055284079,-0.358452439,0.394209683,-0.013436406,-0.269053072,0.620313466,0.164082810,-0.348678231,0.441302925,-0.164983213,-0.351952612,0.432567894,0.326568246,-0.274565041,0.242073789,-0.305267274,-0.297153115,0.202630222,0.351892054,-0.401771635,0.024773329,-0.352706313,-0.380617887,-0.027961448,0.311300874,-0.453021824,-0.057073273,-0.311166197,-0.434891671,-0.106509000
0.003123261,-0.351407468,0.012036551,0.059200533,-0.319814444,-0.080290765,-0.061941080,-0.330423504,-0.090810463,-0.000188898,-0.327143341,0.122700810,0.129839376,-0.336310774,-0.456152260,-0.117892072,-0.353737444,-0.451202840,0.004829129,-0.334403187,0.254730761,0.103890955,-0.296478897,-0.860009968,-0.117418230,-0.335934848,-0.862329721,-0.005743050,-0.357019097,0.309892893,0.165929422,-0.396562815,-0.935550869,-0.168924853,-0.440068752,-0.937058687,-0.022055097,-0.348491788,0.477490038,0.039024044,-0.357632309,0.395990014,-0.055219829,-0.358479381,0.394256771,-0.013264385,-0.268931389,0.620254874,0.164114922,-0.348741710,0.441406608,-0.164881527,-0.351931810,0.432713777,0.326533496,-0.274587780,0.242138088,-0.305527627,-0.297287881,0.202960297,0.351961672,-0.401713073,0.024802223,-0.353317261,-0.381081581,-0.027439624,0.311290056,-0.453319043,-0.056780450,-0.311954290,-0.435664654,-0.105866224
0.003123261,-0.351407468,0.012036551,0.059148375,-0.319663912,-0.080270797,-0.061982606,-0.330403954,-0.090780191,-0.000198585,-0.327249616,0.122723773,0.129810855,-0.336040258,-0.456133097,-0.117939025,-0.353572309,-0.451181084,0.004817160,-0.334654301,0.254745781,0.103949375,-0.296467692,-0.860021830,-0.117609225,-0.335835576,-0.862310886,-0.005735830,-0.357296199,0.309900910,0.165907860,-0.396556169,-0.935622334,-0.169078365,-0.439931840,-0.937118113,-0.022101238,-0.348962218,0.477502584,0.039011560,-0.357926130,0.396008164,-0.055230491,-0.358917892,0.394251347,-0.013448996,-0.269363523,0.620254517,0.164044455,-0.348967701,0.441570938,-0.164891988,-0.352579832,0.432744086,0.326443881,-0.274504483,0.242402181,-0.305684209,-0.297867835,0.203096330,0.352408469,-0.401379585,0.024983585,-0.353457421,-0.381651998,-0.027310446,0.311874598,-0.453003466,-0.056656316,-0.312108487,-0.436252683,-0.105732203
0.003123261,-0.351407468,0.012036551,0.059148375,-0.319663912,-0.080270797,-0.061982606,-0.330403954,-0.090780191,-0.000198585,-0.327249616,0.122723773,0.129810855,-0.336040258,-0.456133097,-0.117757283,-0.353685290,-0.451202035,0.004817160,-0.334654301,0.254745781,0.103949375,-0.296467692,-0.860021830,-0.117172822,-0.336146235,-0.862340093,-0.005735830,-0.357296199,0.309900910,0.165907860,-0.396556169,-0.935622334,-0.168771267,-0.440286249,-0.936997175,-0.022101238,-0.348962218,0.477502584,0.039011560,-0.357926130,0.396008164,-0.055230491,-0.358917892,0.394251347,-0.013480444,-0.269184411,0.620156407,0.164044455,-0.348967701,0.441570938,-0.164860830,-0.352659762,0.432845771,0.326443881,-0.274504483,0.242402181,-0.305934012,-0.298294038,0.203288212,0.352408469,-0.401379585,0.024983585,-0.353845537,-0.382328749,-0.026998594,0.311883420,-0.452424347,-0.057024024,-0.312516749,-0.436955124,-0.105413087
0.003123261,-0.351407468,0.012036551,0.059110984,-0.319549680,-0.080254123,-0.062010024,-0.330402404,-0.090762503,-0.000215116,-0.327323645,0.122739419,0.129724711,-0.335853904,-0.456128716,-0.117849685,-0.353493035,-0.451186538,0.004808646,-0.334788859,0.254757702,0.103841431,-0.296393245,-0.860027015,-0.117466860,-0.336023629,-0.862327814,-0.005714838,-0.357461482,0.309905857,0.165772527,-0.396409929,-0.935744822,-0.169041619,-0.440132052,-0.937045217,-0.022107642,-0.349258453,0.477511287,0.039023973,-0.358098775,0.396017492,-0.055216700,-0.359195560,0.394249856,-0.013649383,-0.269489855,0.620180011,0.163994715,-0.349050641,0.441732764,-0.164805546,-0.353114367,0.432990104,0.326250076,-0.274322301,0.242545947,-0.305923402,-0.298891336,0.203426287,0.352610260,-0.400921881,0.025014430,-0.353790581,-0.382888138,-0.026883528,0.312278867,-0.451873720,-0.057146274,-0.312484622,-0.437463820,-0.105345301
0.003123261,-0.351407468,0.012036551,0.059087045,-0.319448709,-0.080233730,-0.062025070,-0.330391794,-0.090750784,-0.000236189,-0.327393800,0.122754000,0.129657954,-0.335724115,-0.456117600,-0.117965177,-0.353254586,-0.451173693,0.004793473,-0.334917426,0.254768729,0.103872173,-0.296566218,-0.860051572,-0.117800906,-0.335677594,-0.862310410,-0.005723730,-0.357624441,0.309903920,0.165793598,-0.396541446,-0.935831964,-0.169232041,-0.439670175,-0.937287688,-0.022112228,-0.349569291,0.477516949,0.039024137,-0.358261973,0.396010816,-0.055215027,-0.359491706,0.394251227,-0.013800707,-0.269877672,0.620237231,0.163912281,-0.349045992,0.441917807,-0.164745212,-0.353596598,0.433185607,0.326015741,-0.273863256,0.242778346,-0.306005746,-0.299686879,0.203635752,0.352656662,-0.400109857,0.025075912,-0.353535712,-0.383778989,-0.026709124,0.312490731,-0.451193333,-0.057084091,-0.312095046,-0.438289791,-0.105144992
0.003123261,-0.351407468,0.012036551,0.059087045,-0.319448709,-0.080233730,-0.062025070,-0.330391794,-0.090750784,-0.000236189,-0.327393800,0.122754000,0.129657954,-0.335724115,-0.456117600,-0.117842615,-0.353463888,-0.451179355,0.004793473,-0.334917426,0.254768729,0.103872173,-0.296566218,-0.860051572,-0.117497712,-0.336185545,-0.862328649,-0.005723730,-0.357624441,0.309903920,0.165793598,-0.396541446,-0.935831964,-0.168996200,-0.440184385,-0.937251031,-0.022112228,-0.349569291,0.477516949,0.039024137,-0.358261973,0.396010816,-0.055215027,-0.359491706,0.394251227,-0.013588785,-0.269762695,0.620160520,0.163911879,-0.349168122,0.441943258,-0.164689556,-0.353572369,0.433338165,0.325949460,-0.273954511,0.242761776,-0.305935919,-0.299659818,0.203780308,0.352662474,-0.399994493,0.024948448,-0.353573322,-0.383831948,-0.026513085,0.312407523,-0.451273888,-0.057045806,-0.312109500,-0.438333124,-0.104943365
0.003123261,-0.351407468,0.012036551,0.059069056,-0.319371879,-0.080217980,-0.062039264,-0.330357194,-0.090734713,-0.000239566,-0.327460557,0.122768357,0.129653722,-0.335570723,-0.456102580,-0.117843032,-0.353259683,-0.451176256,0.004753146,-0.335078716,0.254779100,0.103962116,-0.296573192,-0.860058069,-0.117500350,-0.336036593,-0.862327933,-0.005750440,-0.357826442,0.309900105,0.165831611,-0.396570951,-0.935851216,-0.168901652,-0.440112889,-0.937209487,-0.022164764,-0.349925101,0.477517962,0.038989101,-0.358487695,0.396011174,-0.055248547,-0.359814018,0.394240707,-0.013675815,-0.270145535,0.620178699,0.163839504,-0.349352241,0.442036778,-0.164692938,-0.354109466,0.433443815,0.325755656,-0.273741633,0.242906898,-0.306003213,-0.300263911,0.203909501,0.352680683,-0.399336219,0.024862513,-0.353353798,-0.384570450,-0.026393980,0.312486917,-0.450660020,-0.057133958,-0.311760128,-0.438991219,-0.104811408
0.003123261,-0.351407468,0.012036551,0.059069056,-0.319371879,-0.080217980,-0.062039264,-0.330357194,-0.090734713,-0.000239566,-0.327460557,0.122768357,0.129653722,-0.335570723,-0.456102580,-0.117843032,-0.353259683,-0.451176256,0.004753146,-0.335078716,0.254779100,0.103962116,-0.296573192,-0.860058069,-0.117500350,-0.336036593,-0.862327933,-0.005750440,-0.357826442,0.309900105,0.165831611,-0.396570951,-0.935851216,-0.169054896,-0.440184832,-0.937003791,-0.022164764,-0.349925101,0.477517962,0.038989101,-0.358487695,0.396011174,-0.055248547,-0.359814018,0.394240707,-0.013908866,-0.270134568,0.620186269,0.163771078,-0.349260539,0.442203760,-0.164692938,-0.354109466,0.433443815,0.325627059,-0.273514003,0.243076563,-0.305884063,-0.300407410,0.203802586,0.352488041,-0.398961127,0.024939388,-0.352931082,-0.384732127,-0.026556462,0.312428564,-0.450111836,-0.057230778,-0.311372370,-0.439112306,-0.105020545
0.003123261,-0.351407468,0.012036551,0.059062216,-0.319321841,-0.080204763,-0.062042423,-0.330340356,-0.090729259,-0.000250375,-0.327501118,0.122776806,0.129672930,-0.335362762,-0.456091285,-0.117775358,-0.353088886,-0.451191515,0.004783278,-0.335116923,0.254786134,0.104058608,-0.296518117,-0.860066533,-0.117364533,-0.335942239,-0.862346351,-0.005664981,-0.357855827,0.309921265,0.165972233,-0.396500319,-0.935844183,-0.168847829,-0.440087289,-0.937075794,-0.022015739,-0.349934369,0.477544367,0.039110105,-0.358474165,0.396014184,-0.055127446,-0.359858543,0.394282430,-0.013771637,-0.270101249,0.620189548,0.163852423,-0.349171877,0.442298770,-0.164519653,-0.354319960,0.433654696,0.325513422,-0.273139209,0.243122235,-0.305921882,-0.300890744,0.204079658,0.352445871,-0.398262173,0.024807811,-0.352763683,-0.385535628,-0.026203796,0.312338531,-0.449485004,-0.057294045,-0.311103433,-0.439909220,-0.104618602
0.003123261,-0.351407468,0.012036551,0.059045207,-0.319246143,-0.080188699,-0.062056571,-0.330297530,-0.090711482,-0.000250293,-0.327571243,0.122791909,0.129705369,-0.335202873,-0.456069440,-0.117724106,-0.353013575,-0.451185882,0.004782107,-0.335295945,0.254794925,0.104170285,-0.296407282,-0.860054374,-0.117292523,-0.335982800,-0.862345457,-0.005664255,-0.358054757,0.309922218,0.166014582,-0.396442354,-0.935818851,-0.168715864,-0.440006137,-0.937285423,-0.022013135,-0.350178212,0.477547586,0.039114147,-0.358669251,0.396013409,-0.055122729,-0.360100955,0.394284636,-0.013745295,-0.270295709,0.620163739,0.163808301,-0.349374235,0.442428976,-0.164430365,-0.354696393,0.433909506,0.325353086,-0.272949845,0.243308157,-0.306026161,-0.301473051,0.204406038,0.352641463,-0.397517741,0.024720699,-0.352355808,-0.386431932,-0.025865316,0.312477112,-0.448863447,-0.057276465,-0.310407817,-0.440730721,-0.104178466
0.003123261,-0.351407468,0.012036551,0.059045207,-0.319246143,-0.080188699,-0.062056571,-0.330297530,-0.090711482,-0.000250293,-0.327571243,0.122791909,0.129705369,-0.335202873,-0.456069440,-0.117724106,-0.353013575,-0.451185882,0.004782107,-0.335295945,0.254794925,0.104170285,-0.296407282,-0.860054374,-0.117292523,-0.335982800,-0.862345457,-0.005664255,-0.358054757,0.309922218,0.166014582,-0.396442354,-0.935818851,-0.168715864,-0.440006137,-0.937285423,-0.022013135,-0.350178212,0.477547586,0.039114147,-0.358669251,0.396013409,-0.055122729,-0.360100955,0.394284636,-0.013745295,-0.270295709,0.620163739,0.163731888,-0.349378526,0.442634612,-0.164430365,-0.354696393,0.433909506,0.325192660,-0.272836089,0.243490994,-0.306026161,-0.301473051,0.204406038,0.352316350,-0.397222221,0.024779558,-0.352355808,-0.386431932,-0.025865316,0.312126577,-0.448384225,-0.057319917,-0.310100198,-0.440588057,-0.104111858
0.003123261,-0.351407468,0.012036551,0.059048943,-0.319209158,-0.080173515,-0.062051553,-0.330263674,-0.090707712,-0.000258400,-0.327612013,0.122800432,0.129717648,-0.335164249,-0.456052780,-0.117655233,-0.352990597,-0.451191306,0.004821294,-0.335433245,0.254795969,0.104170367,-0.296373397,-0.860037386,-0.117174581,-0.336090595,-0.862356246,-0.005610480,-0.358248174,0.309902847,0.165989861,-0.396362364,-0.935882926,-0.168556303,-0.440113455,-0.937325478,-0.021857124,-0.350597113,0.477548629,0.039221689,-0.358963996,0.395965278,-0.055015862,-0.360419065,0.394293278,-0.013389997,-0.270838618,0.620222509,0.163781464,-0.349668801,0.442740232,-0.164250985,-0.355188757,0.434140891,0.325014830,-0.272680432,0.243584216,-0.306098580,-0.302020192,0.204780266,0.352135092,-0.396492064,0.024546593,-0.352153838,-0.387091815,-0.025504515,0.311944276,-0.447338045,-0.057748482,-0.309594691,-0.441103995,-0.103686005
0.003123261,-0.351407468,0.012036551,0.059048943,-0.319209158,-0.080173515,-0.062051553,-0.330263674,-0.090707712,-0.000258400,-0.327612013,0.122800432,0.129717648,-0.335164249,-0.456052780,-0.117655233,-0.352990597,-0.451191306,0.004821294,-0.335433245,0.254795969,0.104170367,-0.296373397,-0.860037386,-0.117174581,-0.336090595,-0.862356246,-0.005610480,-0.358248174,0.309902847,0.165989861,-0.396362364,-0.935882926,-0.168717504,-0.440001965,-0.937369347,-0.021857124,-0.350597113,0.477548629,0.039221689,-0.358963996,0.395965278,-0.055015862,-0.360419065,0.394293278,-0.013389997,-0.270838618,0.620222509,0.163680911,-0.349563748,0.442986280,-0.164250985,-0.355188757,0.434140891,0.324834585,-0.272394001,0.243835956,-0.306098580,-0.302020192,0.204780266,0.352012157,-0.396110535,0.024751693,-0.352153838,-0.387091815,-0.025504515,0.311760455,-0.446735054,-0.057650074,-0.309728354,-0.441192746,-0.103697285
0.003123261,-0.351407468,0.012036551,0.059063371,-0.319206208,-0.080163755,-0.062037621,-0.330242068,-0.090712108,-0.000266733,-0.327624679,0.122802906,0.129802674,-0.335138172,-0.456030697,-0.117567450,-0.352928877,-0.451209605,0.004813932,-0.335503340,0.254795015,0.104377113,-0.296319425,-0.860020280,-0.117075555,-0.335940093,-0.862370849,-0.005619736,-0.358340234,0.309892416,0.166282862,-0.396274269,-0.935840428,-0.168636918,-0.439845324,-0.937379837,-0.021812042,-0.350738883,0.477545738,0.039239109,-0.359095544,0.395940661,-0.054999359,-0.360525310,0.394297540,-0.013120651,-0.271038443,0.620238543,0.163672149,-0.349826366,0.443056971,-0.164155155,-0.355297238,0.434362292,0.324751705,-0.272431016,0.243934214,-0.306128919,-0.302240819,0.205053732,0.351918727,-0.395667940,0.024578482,-0.352010429,-0.387554407,-0.025176272,0.311608851,-0.446046084,-0.057945803,-0.309484601,-0.441679299,-0.103297934
0.003123261,-0.351407468,0.012036551,0.059054092,-0.319175720,-0.080158725,-0.062043346,-0.330247939,-0.090709686,-0.000275117,-0.327641368,0.122806221,0.129829437,-0.335027963,-0.456022263,-0.117590539,-0.352869987,-0.451208532,0.004768548,-0.335577935,0.254796267,0.104427986,-0.296219498,-0.860014319,-0.117078267,-0.335901529,-0.862370610,-0.005672912,-0.358416528,0.309891462,0.166404426,-0.396142185,-0.935819149,-0.168495923,-0.439909726,-0.937335491,-0.021880271,-0.350811213,0.477543116,0.039179623,-0.359153509,0.395943105,-0.055058260,-0.360612243,0.394292980,-0.013235901,-0.271129757,0.620249331,0.163596377,-0.349961847,0.443117470,-0.164147273,-0.355362922,0.434536397,0.324661791,-0.272384226,0.244054228,-0.306159675,-0.302432567,0.205222681,0.352071762,-0.395243108,0.024516761,-0.351962090,-0.387955129,-0.024945483,0.311864555,-0.445471913,-0.058148436,-0.309302688,-0.442069888,-0.103001267
0.003123261,-0.351407468,0.012036551,0.059054092,-0.319175720,-0.080158725,-0.062043346,-0.330247939,-0.090709686,-0.000275117,-0.327641368,0.122806221,0.129829437,-0.335027963,-0.456022263,-0.117590539,-0.352869987,-0.451208532,0.004768548,-0.335577935,0.254796267,0.104427986,-0.296219498,-0.860014319,-0.117078267,-0.335901529,-0.862370610,-0.005672912,-0.358416528,0.309891462,0.166404426,-0.396142185,-0.935819149,-0.168495923,-0.439909726,-0.937335491,-0.021880271,-0.350811213,0.477543116,0.039179623,-0.359153509,0.395943105,-0.055058260,-0.360612243,0.394292980,-0.013235901,-0.271129757,0.620249331,0.163520947,-0.349842072,0.443292528,-0.164126635,-0.355511069,0.434611291,0.324498981,-0.272223860,0.244174451,-0.306357801,-0.302676827,0.205411032,0.351867408,-0.395077437,0.024628848,-0.352209210,-0.388176650,-0.024755821,0.311645597,-0.445317566,-0.058022380,-0.309485495,-0.442326635,-0.102752030
0.003123261,-0.351407468,0.012036551,0.059066184,-0.319171369,-0.080149859,-0.062037833,-0.330174059,-0.090697944,-0.000255845,-0.327681154,0.122815341,0.129864231,-0.334908217,-0.456013918,-0.117627978,-0.352692991,-0.451196641,0.004836157,-0.335693926,0.254798919,0.104542717,-0.296025813,-0.860003889,-0.117092893,-0.335765213,-0.862360358,-0.005595038,-0.358561695,0.309883982,0.166465431,-0.395935148,-0.935870171,-0.168484002,-0.439808011,-0.937295437,-0.021723833,-0.351042688,0.477547079,0.039294694,-0.359378606,0.395915508,-0.054944854,-0.360773265,0.394305825,-0.013004373,-0.271475405,0.620312452,0.163594842,-0.350159675,0.443390995,-0.163943231,-0.355742693,0.434821844,0.324625552,-0.272421658,0.244362265,-0.306424081,-0.302782148,0.205805898,0.352163970,-0.394975960,0.024670720,-0.352531284,-0.388180882,-0.024347365,0.312031358,-0.445024550,-0.058139950,-0.309871346,-0.442372054,-0.102349840
0.003123261,-0.351407468,0.012036551,0.059066184,-0.319171369,-0.080149859,-0.062037833,-0.330174059,-0.090697944,-0.000255845,-0.327681154,0.122815341,0.129864231,-0.334908217,-0.456013918,-0.117627978,-0.352692991,-0.451196641,0.004836157,-0.335693926,0.254798919,0.104542717,-0.296025813,-0.860003889,-0.117092893,-0.335765213,-0.862360358,-0.005595038,-0.358561695,0.309883982,0.166465431,-0.395935148,-0.935870171,-0.168484002,-0.439808011,-0.937295437,-0.021723833,-0.351042688,0.477547079,0.039294694,-0.359378606,0.395915508,-0.054944854,-0.360773265,0.394305825,-0.013004373,-0.271475405,0.620312452,0.163594842,-0.350159675,0.443390995,-0.163943231,-0.355742693,0.434821844,0.324625552,-0.272421658,0.244362265,-0.306424081,-0.302782148,0.205805898,0.352163970,-0.394975960,0.024670720,-0.352531284,-0.388180882,-0.024347365,0.312031358,-0.445024550,-0.058139950,-0.309871346,-0.442372054,-0.102349840
0.003123261,-0.351407468,0.012036551,0.059069511,-0.319176376,-0.080149606,-0.062035836,-0.330164850,-0.090697303,-0.000252584,-0.327682555,0.122815743,0.129888400,-0.334808856,-0.456014127,-0.117513984,-0.352562666,-0.451220840,0.004819844,-0.335738719,0.254797429,0.104552522,-0.295829564,-0.859993875,-0.116895169,-0.335320532,-0.862371445,-0.005593311,-0.358606011,0.309886098,0.166496962,-0.395741612,-0.935838878,-0.168292731,-0.439329088,-0.937349617,-0.021689512,-0.351038903,0.477550209,0.039314423,-0.359383732,0.395908594,-0.054925084,-0.360804558,0.394318879,-0.012918587,-0.271485090,0.620319963,0.163558707,-0.350231647,0.443543017,-0.163852468,-0.355780929,0.435026258,0.324746966,-0.272566646,0.244613335,-0.306581378,-0.302910954,0.206143856,0.352444679,-0.395034343,0.024893522,-0.352830529,-0.388357520,-0.023963198,0.312369764,-0.444950193,-0.058025159,-0.310287297,-0.442621112,-0.101979107
0.003123261,-0.351407468,0.012036551,0.059069511,-0.319176376,-0.080149606,-0.062035836,-0.330164850,-0.090697303,-0.000252584,-0.327682555,0.122815743,0.129888400,-0.334808856,-0.456014127,-0.117513984,-0.352562666,-0.451220840,0.004819844,-0.335738719,0.254797429,0.104552522,-0.295829564,-0.859993875,-0.116895169,-0.335320532,-0.862371445,-0.005593311,-0.358606011,0.309886098,0.166496962,-0.395741612,-0.935838878,-0.168292731,-0.439329088,-0.937349617,-0.021689512,-0.351038903,0.477550209,0.039314423,-0.359383732,0.395908594,-0.054925084,-0.360804558,0.394318879,-0.012918587,-0.271485090,0.620319963,0.163490340,-0.350312620,0.443736404,-0.163852468,-0.355780929,0.435026258,0.325032562,-0.272716820,0.245067015,-0.306581378,-0.302910954,0.206143856,0.352996767,-0.395170867,0.025373325,-0.352830529,-0.388357520,-0.023963198,0.313020319,-0.445051283,-0.057614159,-0.310408175,-0.442783058,-0.101932056
0.003123261,-0.351407468,0.012036551,0.059067439,-0.319168270,-0.080148011,-0.062035158,-0.330181628,-0.090701193,-0.000262749,-0.327679366,0.122814745,0.129929423,-0.334664166,-0.456010044,-0.117486238,-0.352508694,-0.451233238,0.004845732,-0.335770428,0.254792899,0.104641423,-0.295717150,-0.859995902,-0.116866857,-0.335306227,-0.862385392,-0.005535974,-0.358674496,0.309872240,0.166629791,-0.395624220,-0.935811579,-0.168294251,-0.439290941,-0.937376142,-0.021571904,-0.351201564,0.477546304,0.039403118,-0.359495372,0.395877957,-0.054836806,-0.360924482,0.394321710,-0.012793357,-0.271760702,0.620378435,0.163535401,-0.350365609,0.443807721,-0.163714319,-0.355989069,0.435173035,0.324937940,-0.272816420,0.245006680,-0.306718081,-0.303070873,0.206473440,0.352877438,-0.395178348,0.025258556,-0.353163987,-0.388258517,-0.023689955,0.313221484,-0.445246845,-0.057769381,-0.310893893,-0.442584366,-0.101810902
