joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.012364937,0.006774999,-0.006949529,0.023360178,-0.009769946,-0.004799850,-0.006785057,0.001935102,0.018980354,0.001345202,0.046860054,0.032255054,-0.002624933,-0.001379848,-0.002130866,0.001507998,-0.002908707,-0.000690296,-0.000474602,-0.001309998,-0.000959635,0.010296702,-0.001074374,-0.001049042,-0.000244996,0.000500004,-0.000284985,0.000000000,0.000000000
-0.007484993,0.001290068,-0.014949590,0.008689985,0.014390051,0.013449788,-0.001895055,0.004020147,0.010494888,-0.000855327,-0.009455532,0.008514989,-0.002335012,-0.001206994,-0.001758337,0.001326203,-0.002560019,-0.000629947,-0.000440329,-0.001195073,-0.000804663,0.008895993,-0.000897050,-0.000932813,-0.000075006,0.000420003,-0.000245031,0.000000000,0.000000000
-0.002165046,0.000065006,-0.010140240,-0.001505390,0.017634779,0.009234808,0.000125077,0.004344992,0.001880527,-0.000855327,-0.020140037,0.002634991,-0.002095103,-0.000983477,-0.001356006,0.001072884,-0.002276897,-0.000429899,-0.000265241,-0.001065060,-0.000600517,0.007629395,-0.000634789,-0.000825524,0.000100001,0.000264996,-0.000269990,0.000000000,0.000000000
-0.043844711,0.045589544,0.020664930,0.094154105,-0.050114468,-0.023039803,-0.014859810,0.037679449,0.026509911,-0.000809878,0.033095106,0.012385007,-0.055999588,-0.055110455,-0.028753281,0.061008334,-0.153243542,0.069989637,0.075989962,-0.015059765,-0.098755956,0.076988339,-0.026804209,-0.170487165,0.088469326,-0.015934883,0.076689385,0.000000000,0.000000000
-0.047089998,0.047289953,0.026164949,0.103825331,-0.061904639,-0.017279759,-0.016210042,0.037905015,0.035434216,-0.001754612,0.026045367,0.016880035,-0.054764934,-0.054550171,-0.028413534,0.060489774,-0.151887536,0.070229918,0.076124817,-0.014424883,-0.098486245,0.073587894,-0.026535988,-0.170016289,0.088419996,-0.016064994,0.076854974,0.000000000,0.000000000
-0.007985299,0.001630373,0.003374740,0.013790652,-0.005155429,0.007979758,-0.004310161,-0.000159442,0.008504838,-0.000725128,-0.006350130,-0.003260095,-0.000090338,0.000113249,-0.001403689,0.000169873,-0.000044703,0.000050291,0.000090152,-0.000025146,-0.000210106,0.003606081,-0.000280142,0.000086427,0.000070664,0.000044878,0.000070594,0.000000000,0.000000000
0.004640035,-0.003774837,-0.010250136,-0.017900392,0.031689927,0.002665073,0.000470039,-0.003680028,-0.020039827,-0.000055134,-0.012225285,-0.077410042,-0.000314973,0.000309944,-0.003111362,0.000295043,-0.000214577,-0.000129640,0.000335276,-0.000055041,-0.000369549,0.007963181,-0.000554323,0.000223517,0.000219978,0.000074995,0.000185054,0.000000000,0.000000000
0.002184883,-0.000775047,-0.001744926,-0.008524954,0.017279759,-0.010244735,0.000445079,-0.001245178,-0.013720244,0.000380166,0.001575053,-0.038240105,-0.000494998,0.000384450,-0.003591180,0.000286102,-0.000387430,-0.000320002,0.000445545,-0.000150036,-0.000350177,0.009426475,-0.000560284,0.000238419,0.000380026,0.000030000,0.000195019,0.000000000,0.000000000
-0.010820059,0.005069934,0.018174946,0.023520365,-0.024525076,-0.010595284,-0.005725026,0.004394911,0.021845102,0.000544824,0.024884939,0.083290040,-0.000500027,0.000303984,-0.002288818,0.000134110,-0.000435114,-0.000180304,0.000279769,-0.000320002,-0.000233948,0.006547570,-0.000375509,0.000166893,0.000355020,0.000025000,0.000089966,0.000000000,0.000000000
-0.049749948,0.000474975,-0.022359937,0.095915049,-0.026019663,0.055534765,-0.002880022,0.003129989,0.011020154,0.000624917,0.023080036,0.051750150,-0.000500027,0.000256300,-0.001466274,0.000092387,-0.000423193,0.000059977,0.000149757,-0.000389945,-0.000150502,0.004655123,-0.000278652,0.000175834,0.000289991,0.000015006,0.000055041,0.000000000,0.000000000
