smpl_joint_local_0_x,smpl_joint_local_0_y,smpl_joint_local_0_z,smpl_joint_local_1_x,smpl_joint_local_1_y,smpl_joint_local_1_z,smpl_joint_local_2_x,smpl_joint_local_2_y,smpl_joint_local_2_z,smpl_joint_local_3_x,smpl_joint_local_3_y,smpl_joint_local_3_z,smpl_joint_local_4_x,smpl_joint_local_4_y,smpl_joint_local_4_z,smpl_joint_local_5_x,smpl_joint_local_5_y,smpl_joint_local_5_z,smpl_joint_local_6_x,smpl_joint_local_6_y,smpl_joint_local_6_z,smpl_joint_local_7_x,smpl_joint_local_7_y,smpl_joint_local_7_z,smpl_joint_local_8_x,smpl_joint_local_8_y,smpl_joint_local_8_z,smpl_joint_local_9_x,smpl_joint_local_9_y,smpl_joint_local_9_z,smpl_joint_local_10_x,smpl_joint_local_10_y,smpl_joint_local_10_z,smpl_joint_local_11_x,smpl_joint_local_11_y,smpl_joint_local_11_z,smpl_joint_local_12_x,smpl_joint_local_12_y,smpl_joint_local_12_z,smpl_joint_local_13_x,smpl_joint_local_13_y,smpl_joint_local_13_z,smpl_joint_local_14_x,smpl_joint_local_14_y,smpl_joint_local_14_z,smpl_joint_local_15_x,smpl_joint_local_15_y,smpl_joint_local_15_z,smpl_joint_local_16_x,smpl_joint_local_16_y,smpl_joint_local_16_z,smpl_joint_local_17_x,smpl_joint_local_17_y,smpl_joint_local_17_z,smpl_joint_local_18_x,smpl_joint_local_18_y,smpl_joint_local_18_z,smpl_joint_local_19_x,smpl_joint_local_19_y,smpl_joint_local_19_z,smpl_joint_local_20_x,smpl_joint_local_20_y,smpl_joint_local_20_z,smpl_joint_local_21_x,smpl_joint_local_21_y,smpl_joint_local_21_z,smpl_joint_local_22_x,smpl_joint_local_22_y,smpl_joint_local_22_z,smpl_joint_local_23_x,smpl_joint_local_23_y,smpl_joint_local_23_z
0.350461751,-0.015895694,0.023785062,0.324460566,0.042293608,-0.068978354,0.329211384,-0.079163074,-0.080122858,0.322844207,-0.018658370,0.133675605,0.356104851,0.114529997,-0.443563938,0.360567272,-0.133503437,-0.440151483,0.326777160,-0.014709502,0.265882790,0.329170108,0.093924522,-0.848793268,0.357049167,-0.129320309,-0.851627469,0.347260624,-0.026616871,0.321603060,0.434769273,0.150839537,-0.920775771,0.460626841,-0.185944885,-0.923366964,0.333166182,-0.043012112,0.488815904,0.347591788,0.017800480,0.407882661,0.343901604,-0.076366752,0.405751854,0.249657065,-0.030417010,0.629017651,0.343713254,0.141988307,0.456377894,0.331705451,-0.184969604,0.445804030,0.282788128,0.308750510,0.256215453,0.278952539,-0.324216425,0.214759946,0.414673567,0.331394166,0.041423030,0.369116217,-0.374797195,-0.012619555,0.466047645,0.289902061,-0.039892416,0.428310543,-0.335749626,-0.088857740
0.350475132,-0.015737593,0.023693269,0.324473947,0.042451739,-0.069070175,0.329224795,-0.079005003,-0.080214679,0.322857440,-0.018500268,0.133583829,0.355943978,0.114874363,-0.443634510,0.360489905,-0.133141607,-0.440281957,0.326844871,-0.014587969,0.265790492,0.328971595,0.094524711,-0.848874390,0.356745869,-0.128690273,-0.851753235,0.347340018,-0.026481271,0.321509480,0.434529305,0.151529849,-0.920846462,0.460417271,-0.185209543,-0.923440397,0.333221078,-0.042876363,0.488720268,0.347644746,0.017938167,0.407788098,0.343979537,-0.076230109,0.405658841,0.249746621,-0.030363113,0.628950000,0.343785316,0.142145604,0.456234664,0.331782103,-0.184860766,0.445635289,0.282885432,0.308908910,0.256065369,0.278984010,-0.324048907,0.214566022,0.414931387,0.331723660,0.041389626,0.369074404,-0.374763191,-0.012812879,0.466526687,0.290339828,-0.039840870,0.428253025,-0.335852444,-0.089133143
0.350475132,-0.015737593,0.023693269,0.324473947,0.042451739,-0.069070175,0.329224795,-0.079005003,-0.080214679,0.322857440,-0.018500268,0.133583829,0.355943978,0.114874363,-0.443634510,0.360489905,-0.133141607,-0.440281957,0.326844871,-0.014587969,0.265790492,0.328971595,0.094524711,-0.848874390,0.356745869,-0.128690273,-0.851753235,0.347340018,-0.026481271,0.321509480,0.434529305,0.151529849,-0.920846462,0.460493624,-0.185314119,-0.923247099,0.333221078,-0.042876363,0.488720268,0.347644746,0.017938167,0.407788098,0.343979537,-0.076230109,0.405658841,0.249746621,-0.030363113,0.628950000,0.343785316,0.142145604,0.456234664,0.331782103,-0.184860766,0.445635289,0.283069849,0.308743179,0.255871415,0.278984010,-0.324048907,0.214566022,0.415386677,0.331473172,0.041353568,0.369074404,-0.374763191,-0.012812879,0.467108041,0.290057987,-0.039780781,0.428240299,-0.335887104,-0.089160733
0.350484133,-0.015674740,0.023601247,0.324482948,0.042514563,-0.069162183,0.329233736,-0.078942150,-0.080306694,0.322866559,-0.018437445,0.133491799,0.355871975,0.115068704,-0.443707824,0.360408425,-0.132998034,-0.440393925,0.326846927,-0.014489919,0.265697598,0.328654557,0.094862461,-0.848938406,0.356466740,-0.128373086,-0.851861477,0.347368985,-0.026360035,0.321411669,0.434169769,0.151904762,-0.920943260,0.460153520,-0.184907258,-0.923514485,0.333314210,-0.042713732,0.488631934,0.347708553,0.018080503,0.407679290,0.344039440,-0.076088190,0.405574441,0.249910176,-0.030201867,0.628903687,0.343851566,0.142268121,0.456176698,0.331850052,-0.184767500,0.445420772,0.283078551,0.308776796,0.255757064,0.278941721,-0.323931128,0.214362010,0.415406466,0.331569910,0.041252717,0.369042844,-0.374735355,-0.012992515,0.467318028,0.290143639,-0.039754383,0.428294063,-0.335943431,-0.089316987
0.350489229,-0.015557855,0.023603383,0.324488044,0.042631477,-0.069160052,0.329238862,-0.078825265,-0.080304563,0.322871596,-0.018320560,0.133493945,0.355813563,0.115339041,-0.443681270,0.360315323,-0.132733211,-0.440422446,0.326861918,-0.014368802,0.265699327,0.328582466,0.095182925,-0.848913372,0.356368721,-0.128010169,-0.851888835,0.347394079,-0.026234061,0.321410656,0.434106648,0.152269393,-0.920870185,0.459955513,-0.184423417,-0.923781455,0.333291233,-0.042536110,0.488631934,0.347720951,0.018231362,0.407665521,0.344030768,-0.075937063,0.405586988,0.249873310,-0.029977232,0.628891170,0.343831658,0.142416596,0.456166536,0.331752390,-0.184635893,0.445352674,0.283179522,0.308943599,0.255725473,0.278870106,-0.323901772,0.214349508,0.415656775,0.331762284,0.041316010,0.369142979,-0.374994516,-0.012872226,0.467843413,0.290298790,-0.039495043,0.428599983,-0.336373210,-0.089123152
0.350489229,-0.015557855,0.023603383,0.324488044,0.042631477,-0.069160052,0.329238862,-0.078825265,-0.080304563,0.322871596,-0.018320560,0.133493945,0.355813563,0.115339041,-0.443681270,0.360315323,-0.132733211,-0.440422446,0.326861918,-0.014368802,0.265699327,0.328582466,0.095182925,-0.848913372,0.356368721,-0.128010169,-0.851888835,0.347394079,-0.026234061,0.321410656,0.434106648,0.152269393,-0.920870185,0.460120857,-0.184551954,-0.923441172,0.333291233,-0.042536110,0.488631934,0.347720951,0.018231362,0.407665521,0.344030768,-0.075937063,0.405586988,0.249873310,-0.029977232,0.628891170,0.343959093,0.142482638,0.456007153,0.331752390,-0.184635893,0.445352674,0.283226639,0.308786303,0.255405068,0.278745770,-0.323520213,0.214148447,0.415515840,0.331236482,0.040840685,0.368971527,-0.374362707,-0.013148084,0.467474222,0.289715201,-0.040087696,0.428461701,-0.335683107,-0.089343578
0.350495160,-0.015393317,0.023622600,0.324494064,0.042796016,-0.069140829,0.329244852,-0.078660697,-0.080285341,0.322877556,-0.018155992,0.133513138,0.355736941,0.115749508,-0.443621129,0.360332161,-0.132325783,-0.440438509,0.326883346,-0.014223009,0.265718609,0.328469574,0.095844388,-0.848863304,0.356280148,-0.127293676,-0.851900160,0.347393364,-0.026081562,0.321439564,0.433982611,0.152963519,-0.920810521,0.460109532,-0.183801144,-0.923367500,0.333201945,-0.042432874,0.488648534,0.347651213,0.018361837,0.407705992,0.344003856,-0.075807691,0.405601144,0.249807075,-0.030028000,0.628935158,0.343891591,0.142642945,0.455971062,0.331667989,-0.184515893,0.445323348,0.283229172,0.308846831,0.255265206,0.278716207,-0.323173225,0.213970393,0.415585339,0.331208110,0.040732890,0.368920445,-0.374062032,-0.013324272,0.467370659,0.289610118,-0.040266983,0.428416371,-0.335336328,-0.089491874
0.350495160,-0.015393317,0.023622600,0.324494064,0.042796016,-0.069140829,0.329244852,-0.078660697,-0.080285341,0.322877556,-0.018155992,0.133513138,0.355736941,0.115749508,-0.443621129,0.360332161,-0.132325783,-0.440438509,0.326883346,-0.014223009,0.265718609,0.328469574,0.095844388,-0.848863304,0.356280148,-0.127293676,-0.851900160,0.347393364,-0.026081562,0.321439564,0.433982611,0.152963519,-0.920810521,0.460015237,-0.183696240,-0.923586905,0.333201945,-0.042432874,0.488648534,0.347651213,0.018361837,0.407705992,0.344003856,-0.075807691,0.405601144,0.249807075,-0.030028000,0.628935158,0.343891591,0.142642945,0.455971062,0.331636608,-0.184594512,0.445097744,0.283229172,0.308846831,0.255265206,0.278639704,-0.323098153,0.213663071,0.415585339,0.331208110,0.040732890,0.368827939,-0.373883277,-0.013661196,0.467076063,0.289317101,-0.040303759,0.428335309,-0.334914982,-0.089695930
0.350495398,-0.015307069,0.023674982,0.324494243,0.042882264,-0.069088437,0.329245001,-0.078574479,-0.080232956,0.322877795,-0.018069804,0.133565530,0.355700731,0.115988851,-0.443541914,0.360397220,-0.132181942,-0.440389127,0.326861620,-0.014113307,0.265770942,0.328448802,0.096260071,-0.848793745,0.356367052,-0.127064839,-0.851849914,0.347356588,-0.025961161,0.321499705,0.433910012,0.153457940,-0.920754254,0.460065335,-0.183393627,-0.923647881,0.333151370,-0.042315066,0.488707244,0.347601086,0.018481731,0.407766432,0.343964994,-0.075688183,0.405660689,0.249775738,-0.029963240,0.629010022,0.343749344,0.142792016,0.455948979,0.331595361,-0.184526145,0.445015341,0.282948136,0.308710605,0.255049169,0.278625488,-0.322845697,0.213464379,0.415189683,0.330694646,0.040407248,0.368787050,-0.373527646,-0.013893478,0.466478586,0.288612068,-0.040658094,0.428345323,-0.334477425,-0.089846276
0.350504816,-0.015242189,0.023578050,0.324503571,0.042947084,-0.069185369,0.329254419,-0.078509599,-0.080329880,0.322887182,-0.018004924,0.133468598,0.355740428,0.116282463,-0.443591595,0.360430658,-0.131824166,-0.440527439,0.326880842,-0.014083028,0.265674740,0.328408241,0.096767068,-0.848848283,0.356368601,-0.126371548,-0.851983607,0.347390056,-0.025948226,0.321394533,0.433825046,0.154021710,-0.920828700,0.460087717,-0.182552844,-0.923866928,0.333240449,-0.042362690,0.488600850,0.347672582,0.018462151,0.407677919,0.344019085,-0.075706393,0.405537963,0.249926656,-0.030051321,0.628943920,0.343793094,0.142769486,0.455865771,0.331643194,-0.184580311,0.444790900,0.282920599,0.308708966,0.255004764,0.278575480,-0.322595835,0.213081002,0.415006667,0.330729246,0.040270768,0.368675947,-0.373102337,-0.014340060,0.466091514,0.288718641,-0.040960658,0.428337842,-0.334048867,-0.090209857
0.350504816,-0.015242189,0.023578050,0.324503571,0.042947084,-0.069185369,0.329254419,-0.078509599,-0.080329880,0.322887182,-0.018004924,0.133468598,0.355740428,0.116282463,-0.443591595,0.360430658,-0.131824166,-0.440527439,0.326880842,-0.014083028,0.265674740,0.328408241,0.096767068,-0.848848283,0.356368601,-0.126371548,-0.851983607,0.347390056,-0.025948226,0.321394533,0.433825046,0.154021710,-0.920828700,0.460113555,-0.182770163,-0.923659205,0.333240449,-0.042362690,0.488600850,0.347672582,0.018462151,0.407677919,0.344019085,-0.075706393,0.405537963,0.249926656,-0.030051321,0.628943920,0.343802571,0.142836899,0.455692261,0.331582695,-0.184614956,0.444675535,0.282773614,0.308481604,0.254635543,0.278379858,-0.322346032,0.212827414,0.414718807,0.330220371,0.039786343,0.368401259,-0.372663051,-0.014666996,0.465758979,0.288103580,-0.041418143,0.427954465,-0.333739311,-0.090688705
0.350503862,-0.015185714,0.023628347,0.324502647,0.043003619,-0.069135085,0.329253495,-0.078453124,-0.080279596,0.322886199,-0.017948419,0.133518890,0.355752021,0.116478056,-0.443512976,0.360412002,-0.131603271,-0.440502971,0.326857597,-0.014042109,0.265726179,0.328399003,0.097115576,-0.848775744,0.356362849,-0.125943094,-0.851956487,0.347368538,-0.025906116,0.321445584,0.433813184,0.154346943,-0.920778573,0.460137516,-0.182363302,-0.923572063,0.333185077,-0.042321831,0.488648891,0.347629637,0.018504113,0.407729089,0.343983710,-0.075664610,0.405588210,0.249826610,-0.030090421,0.628972471,0.343712598,0.142916560,0.455642104,0.331483096,-0.184617519,0.444581717,0.282533467,0.308278739,0.254398525,0.278369248,-0.321885347,0.212438613,0.414470106,0.329879999,0.039530195,0.368436366,-0.372020900,-0.015077735,0.465518624,0.287734807,-0.041654307,0.427933186,-0.333154410,-0.091172844
0.350503862,-0.015185714,0.023628347,0.324502647,0.043003619,-0.069135085,0.329253495,-0.078453124,-0.080279596,0.322886199,-0.017948419,0.133518890,0.355752021,0.116478056,-0.443512976,0.360412002,-0.131603271,-0.440502971,0.326857597,-0.014042109,0.265726179,0.328399003,0.097115576,-0.848775744,0.356362849,-0.125943094,-0.851956487,0.347368538,-0.025906116,0.321445584,0.433813184,0.154346943,-0.920778573,0.460101545,-0.182224303,-0.923733413,0.333185077,-0.042321831,0.488648891,0.347629637,0.018504113,0.407729089,0.343983710,-0.075664610,0.405588210,0.249826610,-0.030090421,0.628972471,0.343712598,0.142916560,0.455642104,0.331483096,-0.184617519,0.444581717,0.282533467,0.308278739,0.254398525,0.278369248,-0.321885347,0.212438613,0.414470106,0.329879999,0.039530195,0.368436366,-0.372020900,-0.015077735,0.465595394,0.287845999,-0.041663714,0.427870125,-0.333114982,-0.091201983
0.350510001,-0.015113950,0.023582986,0.324508876,0.043075413,-0.069180451,0.329259664,-0.078381330,-0.080324955,0.322892368,-0.017876625,0.133473530,0.355710208,0.116803735,-0.443512380,0.360453933,-0.131395966,-0.440565258,0.326870799,-0.013994515,0.265681297,0.328337193,0.097623587,-0.848782301,0.356339306,-0.125515014,-0.852015018,0.347384989,-0.025867820,0.321397543,0.433724105,0.154930741,-0.920764923,0.460097373,-0.181690902,-0.923846543,0.333244950,-0.042317331,0.488601238,0.347652614,0.018527269,0.407688856,0.344034374,-0.075642228,0.405532211,0.249923751,-0.030096129,0.628947794,0.343694568,0.142960638,0.455544025,0.331507564,-0.184646234,0.444374353,0.282221675,0.308072329,0.254184306,0.278298616,-0.321484715,0.211999729,0.414074749,0.329665929,0.039263889,0.368294179,-0.371424675,-0.015587924,0.465292573,0.287602365,-0.041856322,0.427741915,-0.332420886,-0.091651134
0.350510001,-0.015113950,0.023582986,0.324508876,0.043075413,-0.069180451,0.329259664,-0.078381330,-0.080324955,0.322892368,-0.017876625,0.133473530,0.355710208,0.116803735,-0.443512380,0.360453933,-0.131395966,-0.440565258,0.326870799,-0.013994515,0.265681297,0.328337193,0.097623587,-0.848782301,0.356339306,-0.125515014,-0.852015018,0.347384989,-0.025867820,0.321397543,0.433724105,0.154930741,-0.920764923,0.460097373,-0.181690902,-0.923846543,0.333244950,-0.042317331,0.488601238,0.347652614,0.018527269,0.407688856,0.344034374,-0.075642228,0.405532211,0.249923751,-0.030096129,0.628947794,0.343723178,0.143016666,0.455400258,0.331507564,-0.184646234,0.444374353,0.282347620,0.307916641,0.253837377,0.278298616,-0.321484715,0.211999729,0.414255619,0.329221755,0.038921893,0.368294179,-0.371424675,-0.015587924,0.465529203,0.286951035,-0.042055268,0.427741915,-0.332420886,-0.091651134
0.350515127,-0.015002608,0.023577839,0.324513972,0.043186754,-0.069185592,0.329264760,-0.078270018,-0.080330104,0.322897524,-0.017765284,0.133468375,0.355676591,0.117184520,-0.443467617,0.360441387,-0.131025195,-0.440610021,0.326897830,-0.013946712,0.265677363,0.328227103,0.098335654,-0.848748028,0.356342286,-0.124816522,-0.852055192,0.347411603,-0.025833160,0.321390957,0.433594495,0.155675679,-0.920732915,0.460228920,-0.181037873,-0.923664927,0.333292276,-0.042327791,0.488591909,0.347691059,0.018538475,0.407694280,0.344070613,-0.075630337,0.405512512,0.249993458,-0.030195698,0.628959477,0.343685210,0.143014818,0.455433577,0.331492722,-0.184691563,0.444177032,0.282025188,0.307868570,0.253919780,0.278223217,-0.321102768,0.211565137,0.413789541,0.329433620,0.038942114,0.368206620,-0.370669305,-0.016108939,0.465055704,0.287311375,-0.042117067,0.427676767,-0.331517458,-0.092078559
0.350515544,-0.014962435,0.023597077,0.324514359,0.043226898,-0.069166370,0.329265237,-0.078229845,-0.080310866,0.322897941,-0.017725110,0.133487627,0.355769902,0.117280334,-0.443429649,0.360484868,-0.130931601,-0.440594912,0.326898485,-0.013920546,0.265697002,0.328380108,0.098500639,-0.848717272,0.356556654,-0.124660820,-0.852040768,0.347422093,-0.025808901,0.321406573,0.433751434,0.155929834,-0.920625269,0.460495412,-0.180909485,-0.923553228,0.333357871,-0.042286307,0.488613904,0.347759604,0.018567413,0.407707274,0.344085604,-0.075599462,0.405532181,0.250082195,-0.030134931,0.628993630,0.343706191,0.143068999,0.455376714,0.331451416,-0.184690624,0.444093853,0.281982213,0.307795405,0.253778309,0.278101921,-0.320801944,0.211324707,0.413584590,0.329128146,0.038678251,0.368010610,-0.370234251,-0.016408071,0.464719534,0.287046641,-0.042484954,0.427469671,-0.331001282,-0.092344545
0.350515544,-0.014962435,0.023597077,0.324514359,0.043226898,-0.069166370,0.329265237,-0.078229845,-0.080310866,0.322897941,-0.017725110,0.133487627,0.355769902,0.117280334,-0.443429649,0.360484868,-0.130931601,-0.440594912,0.326898485,-0.013920546,0.265697002,0.328380108,0.098500639,-0.848717272,0.356556654,-0.124660820,-0.852040768,0.347422093,-0.025808901,0.321406573,0.433751434,0.155929834,-0.920625269,0.460375637,-0.180817187,-0.923799396,0.333357871,-0.042286307,0.488613904,0.347759604,0.018567413,0.407707274,0.344085604,-0.075599462,0.405532181,0.250082195,-0.030134931,0.628993630,0.343706191,0.143068999,0.455376714,0.331451416,-0.184690624,0.444093853,0.281982213,0.307795405,0.253778309,0.278101921,-0.320801944,0.211324707,0.413584590,0.329128146,0.038678251,0.368010610,-0.370234251,-0.016408071,0.464726985,0.287290990,-0.042606484,0.427469671,-0.331001282,-0.092344545
0.350516170,-0.014923751,0.023612007,0.324515015,0.043265611,-0.069151416,0.329265833,-0.078191131,-0.080295935,0.322898597,-0.017686456,0.133502558,0.355846763,0.117525280,-0.443367451,0.360523224,-0.130689323,-0.440606385,0.326916724,-0.013954341,0.265713453,0.328414351,0.098947614,-0.848661542,0.356536984,-0.124237031,-0.852048874,0.347426504,-0.025848448,0.321426898,0.433770150,0.156401873,-0.920572340,0.460399389,-0.180353940,-0.923775554,0.333340466,-0.042388201,0.488626242,0.347728938,0.018499076,0.407742500,0.344097704,-0.075668722,0.405535251,0.250007182,-0.030359298,0.628982186,0.343616456,0.143026114,0.455340326,0.331460714,-0.184815496,0.443938255,0.281895310,0.307636887,0.253646642,0.278152347,-0.320613712,0.210976899,0.413522422,0.328970551,0.038561817,0.368056923,-0.369939238,-0.016780635,0.464576185,0.287044168,-0.042732622,0.427563101,-0.330649436,-0.092650637
0.350517154,-0.014955729,0.023578020,0.324515969,0.043233603,-0.069185406,0.329266787,-0.078223109,-0.080329917,0.322899550,-0.017718405,0.133468568,0.355783880,0.117736906,-0.443358302,0.360519618,-0.130501509,-0.440672696,0.326919466,-0.014060438,0.265681475,0.328469932,0.099490166,-0.848675311,0.356417447,-0.123695493,-0.852108359,0.347412050,-0.025979936,0.321395814,0.433835328,0.156918585,-0.920592725,0.460334003,-0.179875284,-0.923707247,0.333255291,-0.042604744,0.488580704,0.347681999,0.018323123,0.407734394,0.344044566,-0.075843245,0.405477077,0.249923050,-0.030695662,0.628947496,0.343597144,0.142840624,0.455359459,0.331338078,-0.185033515,0.443733275,0.281978577,0.307394207,0.253587812,0.278101206,-0.320567399,0.210601687,0.413731426,0.328732878,0.038580485,0.368099511,-0.369795233,-0.017139941,0.464732826,0.286553293,-0.042615768,0.427691042,-0.330510914,-0.092945956
0.350517154,-0.014955729,0.023578020,0.324515969,0.043233603,-0.069185406,0.329266787,-0.078223109,-0.080329917,0.322899550,-0.017718405,0.133468568,0.355783880,0.117736906,-0.443358302,0.360519618,-0.130501509,-0.440672696,0.326919466,-0.014060438,0.265681475,0.328469932,0.099490166,-0.848675311,0.356417447,-0.123695493,-0.852108359,0.347412050,-0.025979936,0.321395814,0.433835328,0.156918585,-0.920592725,0.460334003,-0.179875284,-0.923707247,0.333255291,-0.042604744,0.488580704,0.347681999,0.018323123,0.407734394,0.344044566,-0.075843245,0.405477077,0.249923050,-0.030695662,0.628947496,0.343597144,0.142840624,0.455359459,0.331338078,-0.185033515,0.443733275,0.281978577,0.307394207,0.253587812,0.278101206,-0.320567399,0.210601687,0.413682967,0.328983545,0.038575850,0.368099511,-0.369795233,-0.017139941,0.464947492,0.286681682,-0.042390753,0.427681506,-0.330627233,-0.093013629
0.350511372,-0.015026122,0.023619587,0.324510157,0.043163180,-0.069143832,0.329261005,-0.078293562,-0.080288343,0.322893769,-0.017788857,0.133510128,0.355831981,0.117619067,-0.443321675,0.360619366,-0.130545616,-0.440625727,0.326883167,-0.014115930,0.265723556,0.328447819,0.099393189,-0.848634958,0.356476635,-0.123640984,-0.852059305,0.347349584,-0.026042521,0.321446002,0.433824599,0.156821549,-0.920535743,0.460292220,-0.179852307,-0.923779845,0.333207428,-0.042623043,0.488636553,0.347638041,0.018281788,0.407773554,0.343980789,-0.075884372,0.405539930,0.249922857,-0.030644238,0.629025698,0.343557715,0.142808914,0.455373794,0.331249148,-0.185076192,0.443783194,0.281959206,0.307239324,0.253495663,0.277898788,-0.320611000,0.210678086,0.413605362,0.328789979,0.038444191,0.367831141,-0.369976729,-0.017059801,0.464992881,0.286414325,-0.042405780,0.427426904,-0.330883503,-0.092961155
0.350511372,-0.015026122,0.023619587,0.324510157,0.043163180,-0.069143832,0.329261005,-0.078293562,-0.080288343,0.322893769,-0.017788857,0.133510128,0.355831981,0.117619067,-0.443321675,0.360619366,-0.130545616,-0.440625727,0.326883167,-0.014115930,0.265723556,0.328447819,0.099393189,-0.848634958,0.356476635,-0.123640984,-0.852059305,0.347349584,-0.026042521,0.321446002,0.433824599,0.156821549,-0.920535743,0.460292220,-0.179852307,-0.923779845,0.333207428,-0.042623043,0.488636553,0.347638041,0.018281788,0.407773554,0.343980789,-0.075884372,0.405539930,0.249922857,-0.030644238,0.629025698,0.343557715,0.142808914,0.455373794,0.331249148,-0.185076192,0.443783194,0.281959206,0.307239324,0.253495663,0.277898788,-0.320611000,0.210678086,0.413605362,0.328789979,0.038444191,0.367831141,-0.369976729,-0.017059801,0.464993000,0.286671549,-0.042539999,0.427426904,-0.330883503,-0.092961155
0.350518733,-0.015086800,0.023470072,0.324517578,0.043102562,-0.069293343,0.329268396,-0.078354180,-0.080437854,0.322901160,-0.017849475,0.133360624,0.355705708,0.117835760,-0.443427056,0.360526085,-0.130344048,-0.440821946,0.326916754,-0.014237851,0.265574932,0.328224033,0.100007683,-0.848751426,0.356177628,-0.123083621,-0.852247298,0.347438306,-0.026151299,0.321279913,0.433606803,0.157452732,-0.920629919,0.459995657,-0.179348677,-0.923922062,0.333447397,-0.042738110,0.488482565,0.347799033,0.018170625,0.407608449,0.344150156,-0.075995862,0.405375451,0.250277519,-0.030762777,0.628939986,0.343742430,0.142712891,0.455171168,0.331468582,-0.185244679,0.443472296,0.282159150,0.307186216,0.253323317,0.277959585,-0.320627004,0.210314915,0.413704157,0.328668892,0.038203102,0.367852747,-0.369743824,-0.017492305,0.464838743,0.286546320,-0.042939000,0.427468598,-0.330546468,-0.093324065
0.350518733,-0.015086800,0.023470072,0.324517578,0.043102562,-0.069293343,0.329268396,-0.078354180,-0.080437854,0.322901160,-0.017849475,0.133360624,0.355705708,0.117835760,-0.443427056,0.360526085,-0.130344048,-0.440821946,0.326916754,-0.014237851,0.265574932,0.328224033,0.100007683,-0.848751426,0.356177628,-0.123083621,-0.852247298,0.347438306,-0.026151299,0.321279913,0.433606803,0.157452732,-0.920629919,0.460193992,-0.179403633,-0.923590600,0.333447397,-0.042738110,0.488482565,0.347799033,0.018170625,0.407608449,0.344150156,-0.075995862,0.405375451,0.250277519,-0.030762777,0.628939986,0.343742430,0.142712891,0.455171168,0.331468582,-0.185244679,0.443472296,0.282400787,0.307237178,0.253291279,0.277959585,-0.320627004,0.210314915,0.414231092,0.328809977,0.038354803,0.367852747,-0.369743824,-0.017492305,0.465249956,0.286628544,-0.042829555,0.427468598,-0.330546468,-0.093324065
0.350517720,-0.015175015,0.023428548,0.324516535,0.043014288,-0.069334880,0.329267323,-0.078442454,-0.080479376,0.322900176,-0.017937690,0.133319095,0.355696559,0.117967129,-0.443425357,0.360471159,-0.130270481,-0.440891445,0.326945305,-0.014372259,0.265533775,0.328191668,0.100251704,-0.848753154,0.355877370,-0.122774571,-0.852309883,0.347479016,-0.026284546,0.321234494,0.433589965,0.157686591,-0.920617044,0.459752470,-0.178981364,-0.923947692,0.333495945,-0.042911083,0.488433838,0.347838610,0.018017620,0.407573223,0.344198942,-0.076148748,0.405318707,0.250421345,-0.031016514,0.628954470,0.343785167,0.142574161,0.455098778,0.331509441,-0.185434327,0.443307519,0.282335907,0.307043463,0.253206789,0.277987957,-0.320735842,0.210106164,0.414018422,0.328533947,0.038171537,0.367836148,-0.369990021,-0.017689049,0.465153724,0.286296964,-0.042910628,0.427542269,-0.330943912,-0.093527906
0.350512356,-0.015165925,0.023514524,0.324511141,0.043023378,-0.069248907,0.329262018,-0.078433335,-0.080393411,0.322894752,-0.017928600,0.133405074,0.355773151,0.117986262,-0.443330556,0.360455871,-0.130280510,-0.440803617,0.326939940,-0.014347583,0.265619338,0.328272820,0.100318074,-0.848660707,0.355974913,-0.122836590,-0.852224290,0.347455889,-0.026260734,0.321326464,0.433683306,0.157737106,-0.920519412,0.459859729,-0.178943813,-0.923926055,0.333423108,-0.042884916,0.488521904,0.347778827,0.018044233,0.407663882,0.344159275,-0.076122940,0.405411184,0.250388712,-0.031037822,0.629070401,0.343717337,0.142601162,0.455187768,0.331495821,-0.185433343,0.443337142,0.282275349,0.306964397,0.253207266,0.277954578,-0.320770919,0.210161135,0.414078206,0.328365624,0.038236812,0.367714405,-0.370157540,-0.017640326,0.465360373,0.286072046,-0.042722948,0.427448809,-0.331147581,-0.093475439
0.350512356,-0.015165925,0.023514524,0.324511141,0.043023378,-0.069248907,0.329262018,-0.078433335,-0.080393411,0.322894752,-0.017928600,0.133405074,0.355773151,0.117986262,-0.443330556,0.360455871,-0.130280510,-0.440803617,0.326939940,-0.014347583,0.265619338,0.328272820,0.100318074,-0.848660707,0.355974913,-0.122836590,-0.852224290,0.347455889,-0.026260734,0.321326464,0.433683306,0.157737106,-0.920519412,0.459859729,-0.178943813,-0.923926055,0.333423108,-0.042884916,0.488521904,0.347778827,0.018044233,0.407663882,0.344159275,-0.076122940,0.405411184,0.250388712,-0.031037822,0.629070401,0.343717337,0.142601162,0.455187768,0.331495821,-0.185433343,0.443337142,0.282275349,0.306964397,0.253207266,0.277954578,-0.320770919,0.210161135,0.414078206,0.328365624,0.038236812,0.367714405,-0.370157540,-0.017640326,0.465360373,0.286072046,-0.042722948,0.427526116,-0.331021339,-0.093349323
