f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
0.015316,0.071856,-0.086490,0.008410,0.011275,-0.058276,0.207642,0.106651,-0.099035,-0.337893,0.117471,-0.061346,-0.033779,-0.058477,-0.027058,-0.064556,0.090253,-0.045379,0.090720,-0.008247,0.055346,-0.001455,0.012889,-0.017101,0.017944,0.116032,-0.007706,0.000000,0.000000
0.000745,0.068876,-0.103685,0.004580,0.014970,-0.054166,0.208882,0.108071,-0.112966,-0.362188,0.125236,-0.078110,-0.033800,-0.049401,-0.010256,-0.066736,0.112253,-0.012236,-0.019047,0.025904,0.053306,-0.004805,-0.014333,0.005957,0.037970,0.194380,0.032009,0.000000,0.000000
-0.016809,0.070489,-0.116437,0.002030,0.025444,-0.064273,0.210462,0.113658,-0.126682,-0.396487,0.142422,-0.086819,-0.023435,-0.021431,0.017783,-0.045691,0.089061,-0.007923,-0.126689,0.046739,0.057829,-0.006360,-0.060942,0.012603,0.053149,0.189440,0.050649,0.000000,0.000000
-0.036314,0.070609,-0.121133,0.001425,0.038624,-0.078604,0.198478,0.113819,-0.135507,-0.409645,0.155483,-0.079689,-0.022254,0.025753,0.049049,0.021318,0.025415,-0.033135,-0.186417,0.062593,0.046895,-0.000190,-0.085064,0.020656,0.048710,0.107706,0.040860,0.000000,0.000000
-0.055580,0.060981,-0.117872,0.002400,0.045175,-0.063852,0.146500,0.096087,-0.128718,-0.341789,0.136124,-0.070256,-0.020776,0.065944,0.060741,0.084908,-0.045523,0.020126,-0.177488,0.105234,0.018757,0.007895,-0.068032,0.022954,0.010393,0.037294,0.032511,0.000000,0.000000
-0.067072,0.047272,-0.099358,0.003585,0.044927,-0.044352,0.075749,0.069933,-0.106134,-0.227386,0.093214,-0.064353,0.003705,0.084352,0.050692,0.124294,-0.087893,0.066370,-0.170122,0.108922,-0.008650,0.008065,-0.033367,0.019738,-0.026125,-0.012459,0.019956,0.000000,0.000000
-0.066516,0.036661,-0.065427,0.002970,0.041340,-0.046425,0.016282,0.048276,-0.075066,-0.121655,0.046187,-0.065931,0.032959,0.094801,0.035961,0.167087,-0.095773,0.018032,-0.219941,0.024583,-0.036510,-0.000920,0.021099,0.028634,-0.029740,-0.036960,-0.000689,0.000000,0.000000
-0.067644,0.028044,-0.049964,0.002200,0.040214,-0.045604,-0.031015,0.029829,-0.058889,-0.031444,0.006025,-0.062589,0.053714,0.085599,0.017125,0.167087,-0.082541,-0.026060,-0.213177,-0.011800,-0.038545,-0.008285,0.066349,0.022715,-0.040364,-0.057709,-0.010250,0.000000,0.000000
-0.070384,0.020490,-0.057499,0.001315,0.042889,-0.037325,-0.060529,0.015055,-0.060824,0.032963,-0.022149,-0.054549,0.050980,0.067159,0.001320,0.139348,-0.065339,-0.035904,-0.151319,0.015664,-0.022645,-0.009385,0.100258,0.006837,-0.057619,-0.071654,-0.008015,0.000000,0.000000
-0.059615,0.009055,-0.062099,0.000565,0.045954,-0.028335,-0.071484,-0.001115,-0.060594,0.083023,-0.050279,-0.054019,0.040910,0.057079,-0.010199,0.122613,-0.057492,-0.025225,-0.159652,0.006486,-0.021209,-0.007205,0.115463,0.007686,-0.039615,-0.064390,-0.016320,0.000000,0.000000
-0.053211,0.002225,-0.064345,0.000640,0.046816,-0.029650,-0.071141,-0.009015,-0.061756,0.098651,-0.063425,-0.057945,0.030266,0.039156,-0.025415,0.109862,-0.038859,-0.022470,-0.166687,-0.015454,-0.020625,-0.004110,0.105607,0.012249,-0.009986,-0.038797,-0.020420,0.000000,0.000000
-0.066505,0.006405,-0.066435,0.000310,0.045085,-0.047640,-0.071226,-0.002610,-0.067985,0.075066,-0.053586,-0.061086,0.022335,0.011741,-0.033215,0.094511,-0.015494,-0.055625,-0.101314,-0.018490,-0.008046,-0.002265,0.075123,0.001809,0.005685,-0.005756,-0.007485,0.000000,0.000000
-0.068994,0.008920,-0.077498,0.000520,0.042679,-0.053549,-0.052331,0.002895,-0.085047,0.039961,-0.039030,-0.055100,0.007751,-0.009009,-0.037054,0.073525,0.005493,-0.050076,0.010739,-0.007946,0.002680,0.001630,0.024672,-0.006837,0.025423,0.015799,0.007334,0.000000,0.000000
-0.057264,0.007325,-0.092693,0.001615,0.040770,-0.042720,-0.022695,0.003115,-0.105023,0.013530,-0.028945,-0.043155,-0.015739,-0.017095,-0.037700,0.054720,0.019595,0.001414,0.113082,0.004835,0.005825,0.005365,-0.017394,-0.010049,0.036320,0.018290,0.018874,0.000000,0.000000
-0.052199,0.008580,-0.092385,0.002060,0.042415,-0.031795,-0.019109,0.003130,-0.104830,0.015204,-0.027830,-0.043344,-0.012477,-0.031853,-0.030510,0.019082,0.032049,0.052866,0.087679,-0.007628,0.010189,0.007600,-0.042142,-0.020993,-0.007240,-0.016251,0.033784,0.000000,0.000000
-0.049791,0.009635,-0.080771,0.002065,0.042150,-0.027925,-0.025770,0.002450,-0.092272,0.024735,-0.027330,-0.041081,0.002489,-0.041810,-0.022145,-0.004409,0.038567,0.075965,0.029277,-0.020525,0.009910,0.007130,-0.044335,-0.024104,-0.044149,-0.031075,0.023231,0.000000,0.000000
-0.044416,0.007315,-0.067037,0.001835,0.035726,-0.034715,-0.021546,0.000950,-0.080352,0.017301,-0.018430,-0.023166,0.011185,-0.032252,-0.011646,-0.000116,0.028807,0.054468,0.039005,-0.008116,0.002116,0.003011,-0.028978,-0.008005,-0.015343,0.022486,-0.030492,0.000000,0.000000
-0.035291,0.006805,-0.058331,0.001540,0.030770,-0.035740,-0.020035,0.000490,-0.068885,0.024560,-0.026875,-0.026050,0.014990,-0.022200,-0.006855,0.007974,0.022388,0.023296,0.013356,-0.000135,-0.008815,-0.002275,-0.003441,0.010502,0.014770,0.013816,-0.035901,0.000000,0.000000
-0.024031,0.009460,-0.058085,0.001770,0.027891,-0.030390,-0.018001,0.002715,-0.062016,0.039685,-0.046735,-0.047395,0.013175,-0.014266,-0.004825,0.006425,0.018510,0.002411,-0.048313,-0.000980,-0.009885,-0.007080,0.020820,0.014710,0.023445,-0.048838,0.008493,0.000000,0.000000
-0.013250,0.014200,-0.067098,0.002240,0.021090,-0.035284,0.008589,0.011265,-0.067149,0.011366,-0.036605,-0.046140,-0.004529,0.001720,-0.000010,0.009950,0.001231,0.000145,-0.038495,0.008445,-0.000625,-0.007725,0.021190,0.008869,0.017470,-0.022956,0.011235,0.000000,0.000000
-0.006885,0.016695,-0.069377,0.003135,0.016345,-0.037186,0.031745,0.017435,-0.071987,-0.021480,-0.018451,-0.034077,-0.014900,0.016990,0.003845,0.019486,-0.020096,0.005095,-0.024533,0.010625,0.007455,-0.004515,0.001660,0.001204,0.005260,0.025219,-0.009295,0.000000,0.000000
-0.006955,0.013570,-0.052001,0.004340,0.018685,-0.024166,0.025176,0.013720,-0.064326,-0.018390,-0.017780,-0.028045,0.001184,0.023140,0.003395,0.022584,-0.029281,0.007085,-0.084994,-0.008804,0.012490,-0.002250,-0.011339,-0.005177,-0.006550,0.028390,-0.022040,0.000000,0.000000
-0.006910,0.011765,-0.045339,0.004080,0.016975,-0.017425,0.020985,0.012210,-0.056174,-0.015604,-0.014355,-0.023440,0.011155,0.023055,-0.000350,0.024860,-0.030679,0.016755,-0.090584,-0.016575,0.016000,-0.000840,-0.017375,-0.017741,-0.017995,0.021230,-0.015990,0.000000,0.000000
-0.003940,0.014015,-0.051399,0.004715,0.009605,-0.022934,0.027515,0.015825,-0.050744,-0.021070,-0.007010,-0.020635,0.003615,0.021275,-0.006710,0.038699,-0.028205,0.027160,-0.019842,-0.006205,0.013215,0.001120,-0.013425,-0.026342,-0.021140,0.013175,0.003250,0.000000,0.000000
0.007080,0.019615,-0.043799,0.005475,0.008790,-0.036454,0.035369,0.019810,-0.043809,-0.019675,-0.012304,-0.020855,0.002945,0.021585,-0.012990,0.058088,-0.024796,0.018475,0.054327,0.009405,0.011790,0.003485,-0.011170,-0.015351,0.003314,0.009795,0.006345,0.000000,0.000000
0.016225,0.024025,-0.032591,0.004220,0.010785,-0.044195,0.035880,0.022570,-0.037111,-0.010141,-0.022025,-0.026265,0.002665,0.017800,-0.020850,0.072461,-0.012702,0.002556,0.076861,0.010165,0.006190,0.005645,-0.004536,0.006342,0.022535,-0.003869,0.003560,0.000000,0.000000
0.012691,0.023455,-0.029626,0.003345,0.009680,-0.035151,0.023596,0.022870,-0.032255,0.005225,-0.025975,-0.036800,0.000245,0.008200,-0.022495,0.057948,0.006044,-0.004570,0.006528,-0.016454,0.001100,0.004855,0.013800,0.016433,0.006516,-0.031799,0.008065,0.000000,0.000000
0.010705,0.020175,-0.024285,0.003235,0.006270,-0.026450,0.012030,0.018640,-0.024690,0.020809,-0.031629,-0.043164,0.008265,-0.001570,-0.014870,0.024416,0.011244,0.000844,-0.016172,-0.013246,0.005270,0.001250,0.017091,0.011155,0.000765,-0.040315,0.001776,0.000000,0.000000
0.013775,0.017045,-0.017085,0.002590,0.002260,-0.024760,0.009380,0.013550,-0.016625,0.026035,-0.035215,-0.041030,0.016530,-0.010530,-0.009685,-0.000530,0.009975,0.013569,0.025884,0.016024,0.010055,-0.001710,0.004261,0.002155,0.008305,-0.022621,-0.010575,0.000000,0.000000
0.014980,0.018574,-0.018394,0.001325,0.003070,-0.029109,0.020304,0.017834,-0.017379,0.003647,-0.021056,-0.028106,0.007211,-0.009315,-0.004630,-0.008779,0.008836,0.011585,-0.009590,0.002807,0.010055,-0.002140,-0.010323,-0.005135,-0.003789,0.018277,0.000768,0.000000,0.000000
0.015350,0.022241,-0.019925,0.000750,0.003715,-0.037831,0.030496,0.024441,-0.019871,-0.017159,-0.008916,-0.020806,-0.001835,-0.001985,-0.000890,-0.004655,0.002789,0.011731,-0.029584,-0.012579,0.006835,-0.000770,-0.024556,-0.007907,-0.018050,0.048636,0.012285,0.000000,0.000000
0.016350,0.024311,-0.013301,0.001440,-0.000300,-0.047211,0.025501,0.025036,-0.016241,-0.007171,-0.018060,-0.032805,0.000040,0.005849,-0.000055,0.005493,-0.007427,0.031190,0.049826,0.011054,0.004125,0.000130,-0.022322,-0.004631,-0.018666,0.045593,0.001156,0.000000,0.000000
0.016425,0.021870,-0.006285,0.002190,-0.000765,-0.040004,0.015110,0.019960,-0.009964,0.012745,-0.030715,-0.040605,-0.003010,0.009310,-0.000090,0.015835,-0.009784,0.024850,0.065180,0.019395,-0.000400,0.000645,-0.011254,-0.002712,-0.011220,0.017860,-0.005785,0.000000,0.000000
0.015740,0.017090,-0.003755,0.002605,0.002325,-0.021735,0.006410,0.013170,-0.005430,0.029529,-0.037804,-0.037760,-0.002805,0.003160,-0.000645,0.007836,0.001171,-0.004024,-0.000074,0.004770,0.001235,-0.000035,-0.006860,-0.009578,0.002254,-0.010960,-0.003535,0.000000,0.000000
0.017595,0.018925,-0.011209,0.002100,0.000340,-0.023954,0.008035,0.014950,-0.010335,0.031990,-0.033865,-0.029935,-0.002675,0.001715,-0.001390,0.001690,0.011489,-0.010730,-0.010726,-0.003490,0.006030,-0.000425,-0.002905,-0.018162,0.019214,0.012544,-0.003600,0.000000,0.000000
0.016905,0.022260,-0.018815,0.001920,-0.000080,-0.034425,0.010310,0.018735,-0.018115,0.028890,-0.028240,-0.028410,-0.009545,0.004655,-0.002125,0.005875,0.013471,-0.000701,0.029308,0.001080,0.005936,0.000375,0.002364,-0.017896,0.029350,0.054784,-0.005545,0.000000,0.000000
0.009586,0.020975,-0.016360,0.001850,0.007880,-0.037005,0.003006,0.017155,-0.020570,0.029590,-0.029725,-0.041375,-0.017215,0.003040,-0.002230,-0.001865,0.009626,0.016595,0.073140,0.019365,0.002350,0.001005,0.008645,-0.004959,0.021861,0.079990,-0.008400,0.000000,0.000000
0.008040,0.021020,-0.012960,0.000985,0.011690,-0.034945,0.004254,0.018525,-0.016490,0.020096,-0.025290,-0.043440,-0.017350,0.000390,-0.001865,-0.013564,0.005043,0.006116,0.030194,0.012986,0.004694,0.002045,0.003306,-0.000319,0.015005,0.129324,-0.012300,0.000000,0.000000
0.012820,0.024065,-0.010320,0.001235,0.007255,-0.032880,0.015304,0.024269,-0.008436,0.001410,-0.015280,-0.034705,-0.009140,-0.002980,-0.000950,-0.017954,0.004831,-0.025569,-0.070357,-0.017064,0.013485,0.004095,-0.015054,-0.008461,0.019219,0.167093,-0.014700,0.000000,0.000000
0.014480,0.028359,-0.001745,0.000945,-0.000539,-0.040194,0.022124,0.030794,-0.003455,-0.017549,-0.010200,-0.043118,-0.001470,0.001949,0.000100,-0.008912,0.007266,-0.017177,-0.079656,-0.027325,0.016480,0.005085,-0.022591,-0.007251,0.036428,0.071929,-0.010280,0.000000,0.000000
0.015135,0.032250,0.006020,0.000690,-0.004699,-0.044930,0.029435,0.037035,-0.000750,-0.037389,-0.001451,-0.050100,0.004040,0.009390,0.000225,0.006604,0.007448,0.003274,-0.040172,-0.021971,0.016460,0.004045,-0.015325,-0.003135,0.038451,-0.029317,-0.005235,0.000000,0.000000
0.016870,0.034080,0.005925,0.001670,-0.000111,-0.038436,0.040140,0.041575,0.001775,-0.055354,0.016208,-0.037471,0.013725,0.003970,-0.000095,0.011595,0.005659,0.001695,-0.018457,-0.011386,0.017405,0.002305,-0.004170,-0.005540,0.003868,-0.006948,-0.006205,0.000000,0.000000
0.007121,0.035159,0.001395,0.002315,0.002805,-0.029145,0.038275,0.044774,0.000055,-0.070004,0.028234,-0.031754,0.012850,0.000215,-0.000505,0.011475,-0.001240,0.011704,0.001444,0.010788,0.011845,0.000945,0.004725,-0.002599,-0.016640,0.018984,-0.002725,0.000000,0.000000
-0.008794,0.036605,-0.003205,0.002980,0.001840,-0.024250,0.027721,0.047370,-0.004514,-0.080381,0.031495,-0.038185,0.001740,0.002960,-0.000715,0.009979,-0.009838,0.026390,0.013735,0.031320,0.002585,0.000290,0.005665,0.005931,-0.013825,0.007386,0.003780,0.000000,0.000000
-0.005465,0.038981,-0.000495,0.003231,0.004250,-0.034106,0.028736,0.048437,-0.005825,-0.076338,0.027406,-0.045486,-0.004570,0.004960,-0.000325,0.009851,-0.004879,-0.003974,-0.006419,0.016146,0.001385,0.000620,0.004900,0.010958,-0.027416,-0.025430,0.000970,0.000000,0.000000
0.004760,0.041611,0.009590,0.002310,0.007735,-0.046746,0.030911,0.049222,0.002745,-0.065803,0.023811,-0.046317,-0.004830,0.006875,0.000430,0.011641,0.002319,-0.027274,-0.012969,-0.005804,0.000355,0.001640,0.009710,0.013492,-0.034176,-0.055541,-0.004350,0.000000,0.000000
0.005160,0.042869,0.023935,0.002295,0.008315,-0.049994,0.021065,0.049559,0.023820,-0.054789,0.025515,-0.036399,0.003075,0.008250,0.000535,0.009464,-0.000459,0.008540,0.032250,-0.001645,-0.007970,0.001555,0.022360,0.013897,-0.011805,-0.057089,-0.003905,0.000000,0.000000
-0.000060,0.041764,0.027520,0.002280,0.007900,-0.049619,0.005730,0.046249,0.030509,-0.036204,0.019595,-0.035749,0.006810,0.006825,-0.000185,0.006305,-0.003853,0.031490,0.058884,0.010545,-0.009830,-0.000065,0.022805,0.006348,0.004740,-0.017880,-0.002595,0.000000,0.000000
-0.012324,0.042539,0.022520,0.014918,0.000756,-0.048174,-0.007160,0.043519,0.023224,-0.019805,0.010520,-0.046934,0.001355,0.007085,-0.000780,0.010004,-0.008348,0.020780,0.047495,0.018380,-0.007695,-0.001590,0.013190,-0.002295,0.004110,0.031329,-0.002705,0.000000,0.000000
-0.022380,0.049056,0.032895,0.043491,-0.013030,-0.047900,-0.014615,0.045475,0.032740,-0.005580,0.006510,-0.055136,0.000545,0.008300,-0.001425,0.011560,-0.008249,-0.002035,-0.005510,0.000505,-0.011135,-0.002465,0.010449,0.000438,-0.005570,-0.000605,-0.005175,0.000000,0.000000
-0.033535,0.056410,0.045320,0.070345,-0.022675,-0.043721,-0.022675,0.049490,0.047009,0.003725,0.007155,-0.061695,0.000695,0.009285,-0.002395,0.012860,-0.003985,-0.021434,-0.040874,-0.015435,-0.014020,-0.002545,0.004955,0.005558,-0.016400,-0.054253,-0.007320,0.000000,0.000000
-0.052504,0.060324,0.045864,0.086898,-0.023944,-0.032464,-0.037024,0.052239,0.052069,0.006795,0.010240,-0.068924,-0.001675,0.010040,-0.002550,0.021005,-0.000125,-0.022935,0.000765,-0.000490,-0.005210,-0.000740,-0.009675,-0.004712,-0.018355,-0.055505,-0.005545,0.000000,0.000000
-0.055870,0.062534,0.053854,0.093194,-0.027164,-0.032954,-0.043919,0.054024,0.063834,0.011700,0.009985,-0.073624,-0.001595,0.010240,-0.001825,0.027930,0.002691,-0.016900,0.029520,0.010955,-0.003065,0.002540,-0.019939,-0.015533,-0.013090,-0.026037,-0.003555,0.000000,0.000000
-0.048064,0.067469,0.073078,0.097019,-0.036509,-0.048369,-0.045549,0.058039,0.084483,0.019090,0.007595,-0.076149,-0.002175,0.014435,-0.001145,0.031940,0.000760,-0.008995,0.005706,0.007520,-0.012854,0.004305,-0.013290,-0.016117,-0.006915,0.006505,-0.003235,0.000000,0.000000
-0.062634,0.084175,0.095879,0.115449,-0.050835,-0.069375,-0.064174,0.070430,0.105930,0.027775,0.009580,-0.080356,-0.001150,0.017785,-0.000470,0.033275,-0.002676,-0.006360,-0.079671,-0.008529,-0.016310,0.003995,0.000484,-0.012031,-0.008420,-0.031542,-0.004140,0.000000,0.000000
-0.089500,0.106080,0.120500,0.158549,-0.072770,-0.084470,-0.088170,0.085400,0.130086,0.041955,0.011945,-0.086340,0.001155,0.018550,-0.000165,0.038975,-0.006291,-0.010415,-0.145544,-0.017275,-0.020895,0.004445,0.015959,-0.002870,-0.009070,-0.072134,-0.007125,0.000000,0.000000
-0.112211,0.124466,0.144506,0.224005,-0.101035,-0.085001,-0.104600,0.095806,0.157736,0.065965,0.009190,-0.093121,0.003255,0.019230,-0.001495,0.050835,-0.009784,-0.017425,-0.121973,-0.002056,-0.031005,0.005460,0.032690,0.008249,-0.001850,-0.041812,-0.011600,0.000000,0.000000
-0.136146,0.142056,0.172851,0.292857,-0.138506,-0.090621,-0.117466,0.104251,0.187936,0.085131,0.009495,-0.089361,0.006815,0.014755,-0.003380,0.058230,-0.014454,-0.000121,-0.083097,0.013745,-0.035430,0.004435,0.033671,0.004160,-0.000400,-0.025040,-0.000390,0.000000,0.000000
-0.161147,0.161287,0.205086,0.360972,-0.182236,-0.102923,-0.130928,0.112848,0.220235,0.103857,0.008515,-0.081654,0.011544,0.006010,-0.005314,0.066099,-0.018770,0.033119,-0.052625,0.019790,-0.036549,0.003875,0.022435,-0.008994,-0.008764,-0.040229,0.018840,0.000000,0.000000
-0.191272,0.192442,0.239747,0.457785,-0.232682,-0.105136,-0.158912,0.127091,0.258658,0.159251,-0.017195,-0.101281,0.029640,0.000500,-0.006225,0.068871,-0.020289,0.045045,-0.017730,0.017330,-0.038531,0.004775,0.018561,-0.007275,-0.025350,-0.054796,0.008475,0.000000,0.000000
-0.232655,0.229411,0.272426,0.574961,-0.288015,-0.104261,-0.187181,0.146851,0.300471,0.206066,-0.037580,-0.119496,0.041430,-0.006490,-0.008315,0.078791,-0.016251,0.020552,-0.040273,0.001396,-0.046721,0.006295,0.033240,0.001377,-0.042635,-0.045311,-0.003830,0.000000,0.000000
-0.287225,0.264336,0.299025,0.696889,-0.344989,-0.108458,-0.204952,0.168342,0.341614,0.210617,-0.029159,-0.107873,0.047724,-0.020055,-0.009635,0.080004,-0.010121,-0.037585,-0.164098,-0.025805,-0.050369,0.004865,0.051314,-0.005665,-0.049074,-0.002030,0.009865,0.000000,0.000000
-0.363830,0.307743,0.332563,0.849309,-0.403141,-0.117988,-0.233759,0.188076,0.378158,0.222261,-0.018745,-0.086470,0.053789,-0.027889,-0.009640,0.088578,-0.017497,-0.040481,-0.176816,-0.021061,-0.056524,-0.000075,0.058464,-0.011906,-0.038190,-0.014362,0.015820,0.000000,0.000000
-0.456620,0.364552,0.365594,1.031768,-0.465291,-0.136237,-0.263271,0.212361,0.406398,0.230717,-0.005661,-0.067944,0.035116,-0.024375,-0.015944,0.138216,-0.037941,0.016598,-0.056757,0.006255,-0.080698,-0.002870,0.049645,0.001451,-0.022380,-0.072848,0.010850,0.000000,0.000000
-0.554630,0.449454,0.385034,1.247775,-0.558570,-0.171245,-0.257209,0.264109,0.430499,0.178036,0.031348,-0.064231,0.022022,-0.029485,-0.024945,0.152732,-0.056908,0.060559,-0.026605,-0.004743,-0.090295,0.005124,-0.057904,0.011972,-0.028259,-0.071177,0.011589,0.000000,0.000000
-0.690850,0.541671,0.337511,1.530557,-0.647462,-0.212740,-0.228854,0.323171,0.442134,0.079585,0.088258,-0.069966,0.018550,-0.059699,-0.038630,0.126618,-0.048444,0.104809,-0.044294,-0.042639,-0.094161,0.041608,-0.259073,0.024021,-0.045630,-0.054011,0.039809,0.000000,0.000000
-0.880467,0.615599,0.193585,1.880983,-0.694381,-0.246754,-0.197571,0.366393,0.437824,-0.034072,0.154874,-0.075604,-0.004548,-0.091262,-0.043475,0.105900,-0.032088,0.158873,-0.036433,-0.083722,-0.109378,0.101575,-0.468409,0.038207,-0.059188,-0.058021,0.103862,0.000000,0.000000
-1.029920,0.638565,-0.043602,2.187619,-0.613609,-0.291878,-0.110974,0.385324,0.415020,-0.168905,0.228473,-0.057966,-0.038598,-0.113103,-0.026720,0.069012,-0.016943,0.244011,0.052032,-0.104423,-0.113669,0.150856,-0.585103,0.045988,-0.094391,0.025357,0.108825,0.000000,0.000000
-1.088394,0.589585,-0.335163,2.346174,-0.439639,-0.321398,0.014213,0.377839,0.392044,-0.289152,0.286895,-0.024052,-0.056715,-0.133271,-0.005002,0.030351,0.007343,0.335715,0.158248,-0.100341,-0.103632,0.178126,-0.581203,0.045377,-0.131175,0.134443,0.045759,0.000000,0.000000
-1.054379,0.477316,-0.615119,2.301905,-0.338674,-0.269212,0.118006,0.361238,0.409508,-0.355632,0.305511,-0.012436,-0.046537,-0.132135,0.004945,0.069871,0.004187,0.355533,0.050572,-0.095554,-0.085104,0.161496,-0.458875,0.008434,-0.088180,0.038726,-0.016874,0.000000,0.000000
-0.962062,0.255293,-0.946863,2.029476,-0.303587,-0.134027,0.166059,0.314007,0.460501,-0.334011,0.279460,-0.023106,-0.008406,-0.113199,0.001710,0.160219,-0.024495,0.310302,-0.106643,-0.082793,-0.055123,0.105385,-0.245763,-0.039461,-0.021943,-0.069867,-0.050236,0.000000,0.000000
-0.860844,-0.084772,-1.365564,1.587764,-0.292882,0.047989,0.147713,0.226872,0.524636,-0.226222,0.222457,-0.045140,0.040219,-0.088799,-0.004480,0.260831,-0.059798,0.234522,-0.122828,-0.055979,-0.029970,0.053619,-0.004776,-0.048482,-0.006690,-0.001540,-0.039634,0.000000,0.000000
-0.692283,-0.387991,-1.572893,0.997603,-0.203602,0.150604,0.110693,0.124552,0.603551,-0.123227,0.182682,-0.014510,0.080154,-0.051669,-0.010459,0.341721,-0.115976,0.112263,-0.130498,-0.036554,-0.010725,0.001865,0.193869,-0.039420,0.001550,0.027100,-0.018710,0.000000,0.000000
-0.484738,-0.571402,-1.534428,0.374562,-0.043114,0.158657,0.073151,0.033926,0.686242,-0.059721,0.169723,0.063827,0.104587,-0.006941,-0.019415,0.366866,-0.187275,-0.018172,-0.137104,-0.025380,0.012199,-0.053903,0.296969,-0.032085,0.015239,-0.006435,-0.005325,0.000000,0.000000
-0.311258,-0.666332,-1.476125,-0.155108,0.078506,0.176967,0.016440,-0.021075,0.764318,0.013240,0.139761,0.108416,0.123586,0.033335,-0.032951,0.310978,-0.252092,-0.069941,-0.039985,0.006400,0.049530,-0.096676,0.290987,-0.025356,0.019680,0.030940,-0.014525,0.000000,0.000000
-0.190227,-0.707956,-1.434536,-0.587502,0.180068,0.193921,-0.041873,-0.049544,0.819476,0.047170,0.115107,0.165614,0.134571,0.046545,-0.035105,0.182812,-0.281498,-0.080640,0.060752,0.027660,0.075065,-0.100346,0.191041,-0.014615,0.016640,0.067739,-0.000236,0.000000,0.000000
-0.116418,-0.744978,-1.439546,-0.954044,0.288014,0.195508,-0.081254,-0.070334,0.842492,0.004696,0.117788,0.276316,0.117448,0.032490,-0.023764,0.047424,-0.271055,-0.108748,0.069065,0.010455,0.067034,-0.077979,0.076040,-0.003958,0.014735,0.042565,0.072945,0.000000,0.000000
-0.024416,-0.854829,-1.644419,-1.331235,0.432995,0.027893,-0.075051,-0.062565,0.837103,-0.089153,0.161369,0.345418,0.072367,0.012426,-0.012685,-0.071224,-0.234169,-0.147516,-0.022717,-0.015414,0.056535,-0.059870,-0.054658,0.024432,0.024984,-0.004352,0.068383,0.000000,0.000000
0.079641,-0.975379,-2.004180,-1.619827,0.576545,-0.182557,-0.038385,-0.024141,0.805154,-0.182926,0.225335,0.319078,0.021141,-0.010984,-0.003710,-0.157486,-0.164831,-0.175762,-0.124633,-0.033509,0.050204,-0.035740,-0.181615,0.065491,0.035600,-0.025861,-0.009123,0.000000,0.000000
0.061558,-0.927876,-2.310427,-1.441641,0.586657,0.111166,-0.072738,0.038352,0.748916,-0.128516,0.229693,0.121033,-0.022654,-0.029829,-0.008379,-0.176232,-0.048062,-0.151764,0.023488,-0.039935,0.047570,-0.001917,-0.244625,0.064251,0.011482,0.105457,-0.010447,0.000000,0.000000
0.109841,-0.766316,-2.364739,-1.368769,0.653816,0.097923,-0.051023,0.072305,0.649657,-0.166341,0.247391,0.030446,-0.062259,-0.070624,-0.023264,-0.200530,0.094131,-0.081949,0.226069,-0.030721,0.037976,0.027434,-0.266367,0.035632,-0.005595,0.211044,0.028338,0.000000,0.000000
0.413115,-0.551212,-2.091320,-1.966899,0.951936,-0.875353,0.147202,0.048297,0.512058,-0.516144,0.349229,0.277672,-0.093344,-0.141975,-0.022851,-0.310086,0.209764,0.003843,0.257248,-0.005406,0.017561,0.042520,-0.293789,-0.000238,0.026759,0.123645,0.051100,0.000000,0.000000
0.425997,-0.459231,-1.552503,-1.666001,1.030185,-0.693776,0.151167,-0.054883,0.531064,-0.408278,0.176257,0.635989,-0.139586,-0.180211,-0.007690,-0.370777,0.301063,0.044075,0.306087,0.025255,0.003655,0.044940,-0.276768,-0.032467,0.067595,0.098341,0.024896,0.000000,0.000000
0.141682,-0.479435,-0.824105,-0.509495,0.774433,0.569155,0.023460,-0.186685,0.680597,-0.045681,-0.100417,0.881146,-0.185782,-0.178238,0.008244,-0.356179,0.375751,0.033050,0.364270,0.052668,-0.003455,0.042134,-0.215083,-0.044504,0.084059,0.170056,-0.027649,0.000000,0.000000
0.208788,-0.207542,0.036220,-0.292534,0.352929,0.653381,-0.005180,-0.156746,0.660582,-0.020585,-0.057986,0.680507,-0.175022,-0.154367,0.022030,-0.329499,0.424641,0.024420,0.242067,0.076221,-0.021020,0.035550,-0.123141,-0.034177,0.040140,0.217272,-0.001240,0.000000,0.000000
0.459889,0.074501,0.694932,-0.676528,0.111913,0.235108,-0.037559,-0.100767,0.597748,-0.021980,0.042022,0.355421,-0.136077,-0.103374,0.036780,-0.274331,0.402433,-0.000628,0.074357,0.097485,-0.040119,0.026876,-0.039190,-0.012201,-0.008608,0.149981,0.022285,0.000000,0.000000
0.599130,0.050189,0.925461,-0.996830,0.300816,0.230832,-0.045229,-0.173968,0.651070,-0.012150,0.056269,0.277791,-0.123513,-0.030265,0.048364,-0.165742,0.294986,-0.056419,0.026074,0.117188,-0.060894,0.015100,0.009679,0.014919,-0.004140,-0.070539,-0.037530,0.000000,0.000000
