f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89
-0.003008,0.022512,0.852492,0.141240,0.029961,0.815824,0.125931,0.029527,0.755511,0.125676,0.031147,0.462117,0.125676,0.031147,0.462117,0.115943,0.093806,0.056038,0.115943,0.093806,0.056038,-0.146611,0.026421,0.812863,-0.130050,0.026733,0.752881,-0.127563,0.030140,0.459513,-0.127563,0.030140,0.459513,-0.106721,0.103113,0.055580,-0.106721,0.103113,0.055580,-0.006522,-0.039345,1.268033,0.167836,-0.054287,1.267283,0.167836,-0.054287,1.267283,0.202526,-0.023169,1.042053,0.202526,-0.023169,1.042053,0.183465,-0.077560,0.879997,0.183465,-0.077560,0.879997,0.180993,-0.098459,0.825949,-0.180882,-0.024403,1.268782,-0.180882,-0.024403,1.268782,-0.195270,0.027450,1.045166,-0.195270,0.027450,1.045166,-0.190903,-0.015874,0.878769,-0.190903,-0.015874,0.878769,-0.195944,-0.031763,0.823216,-0.008348,-0.071469,1.483828,-0.008348,-0.071469,1.483828
-0.003080,0.023080,0.852407,0.141199,0.029081,0.815597,0.125837,0.028551,0.755298,0.126424,0.029069,0.461900,0.126424,0.029069,0.461900,0.117195,0.094357,0.056224,0.117195,0.094357,0.056224,-0.146676,0.028500,0.812931,-0.130187,0.028345,0.752929,-0.127226,0.030364,0.459552,-0.127226,0.030364,0.459552,-0.105251,0.102952,0.055610,-0.105251,0.102952,0.055610,-0.006802,-0.039131,1.267893,0.167426,-0.055521,1.267000,0.167426,-0.055521,1.267000,0.202172,-0.024632,1.041748,0.202172,-0.024632,1.041748,0.182601,-0.078996,0.879743,0.182601,-0.078996,0.879743,0.179861,-0.099854,0.825693,-0.181031,-0.022741,1.268787,-0.181031,-0.022741,1.268787,-0.195203,0.028731,1.045069,-0.195203,0.028731,1.045069,-0.191269,-0.014942,0.878752,-0.191269,-0.014942,0.878752,-0.196545,-0.030905,0.823242,-0.008736,-0.071438,1.483661,-0.008736,-0.071438,1.483661
-0.003100,0.023787,0.852255,0.141190,0.028195,0.815265,0.125758,0.027494,0.754986,0.127279,0.026496,0.461592,0.127279,0.026496,0.461592,0.118485,0.095074,0.056449,0.118485,0.095074,0.056449,-0.146676,0.030887,0.812973,-0.130286,0.030222,0.752947,-0.126860,0.030718,0.459568,-0.126860,0.030718,0.459568,-0.103707,0.102800,0.055601,-0.103707,0.102800,0.055601,-0.006994,-0.038894,1.267669,0.167066,-0.056973,1.266573,0.167066,-0.056973,1.266573,0.201781,-0.026279,1.041289,0.201781,-0.026279,1.041289,0.181568,-0.080656,0.879368,0.181568,-0.080656,0.879368,0.178570,-0.101522,0.825334,-0.181055,-0.020816,1.268766,-0.181055,-0.020816,1.268766,-0.195133,0.030213,1.044940,-0.195133,0.030213,1.044940,-0.191792,-0.013920,0.878732,-0.191792,-0.013920,0.878732,-0.197311,-0.029987,0.823276,-0.009017,-0.071445,1.483399,-0.009017,-0.071445,1.483399
-0.002973,0.024600,0.852066,0.141299,0.027184,0.814833,0.125768,0.026196,0.754584,0.128374,0.023013,0.461213,0.128374,0.023013,0.461213,0.119915,0.095950,0.056825,0.119915,0.095950,0.056825,-0.146511,0.033645,0.813044,-0.130262,0.032405,0.752989,-0.126381,0.031171,0.459618,-0.126381,0.031171,0.459618,-0.101981,0.102547,0.055599,-0.101981,0.102547,0.055599,-0.006977,-0.038735,1.267379,0.166866,-0.058766,1.266001,0.166866,-0.058766,1.266001,0.201374,-0.028292,1.040655,0.201374,-0.028292,1.040655,0.180310,-0.082723,0.878860,0.180310,-0.082723,0.878860,0.177059,-0.103659,0.824869,-0.180823,-0.018705,1.268758,-0.180823,-0.018705,1.268758,-0.194966,0.031820,1.044822,-0.194966,0.031820,1.044822,-0.192461,-0.012923,0.878763,-0.192461,-0.012923,0.878763,-0.198248,-0.029134,0.823376,-0.009058,-0.071626,1.483057,-0.009058,-0.071626,1.483057
-0.002709,0.025373,0.851834,0.141492,0.026004,0.814242,0.125804,0.024643,0.754040,0.129627,0.018785,0.460725,0.129627,0.018785,0.460725,0.121410,0.097056,0.057330,0.121410,0.097056,0.057330,-0.146203,0.036492,0.813190,-0.130156,0.034714,0.753094,-0.125763,0.031928,0.459741,-0.125763,0.031928,0.459741,-0.100186,0.102116,0.055587,-0.100186,0.102116,0.055587,-0.006560,-0.038623,1.267048,0.167025,-0.060751,1.265247,0.167025,-0.060751,1.265247,0.201164,-0.030590,1.039804,0.201164,-0.030590,1.039804,0.179030,-0.084943,0.878125,0.179030,-0.084943,0.878125,0.175408,-0.105886,0.824160,-0.180147,-0.016494,1.268849,-0.180147,-0.016494,1.268849,-0.194524,0.033596,1.044830,-0.194524,0.033596,1.044830,-0.193032,-0.011781,0.878931,-0.193032,-0.011781,0.878931,-0.199087,-0.028120,0.823610,-0.008560,-0.071856,1.482674,-0.008560,-0.071856,1.482674
-0.002276,0.026188,0.851583,0.141801,0.024790,0.813538,0.125904,0.022966,0.753403,0.131026,0.013939,0.460188,0.131026,0.013939,0.460188,0.122952,0.098364,0.058033,0.122952,0.098364,0.058033,-0.145714,0.039453,0.813409,-0.129916,0.037188,0.753264,-0.124971,0.033051,0.459936,-0.124971,0.033051,0.459936,-0.098346,0.101570,0.055563,-0.098346,0.101570,0.055563,-0.005757,-0.038445,1.266701,0.167519,-0.062826,1.264358,0.167519,-0.062826,1.264358,0.201178,-0.033082,1.038787,0.201178,-0.033082,1.038787,0.177791,-0.087257,0.877225,0.177791,-0.087257,0.877225,0.173743,-0.108183,0.823284,-0.179036,-0.014064,1.269044,-0.179036,-0.014064,1.269044,-0.193800,0.035641,1.044965,-0.193800,0.035641,1.044965,-0.193496,-0.010415,0.879246,-0.193496,-0.010415,0.879246,-0.199826,-0.026881,0.823994,-0.007566,-0.072010,1.482277,-0.007566,-0.072010,1.482277
-0.001695,0.027030,0.851302,0.142203,0.023613,0.812711,0.126043,0.021239,0.752665,0.132504,0.008607,0.459610,0.132504,0.008607,0.459610,0.124478,0.099732,0.058919,0.124478,0.099732,0.058919,-0.145069,0.042416,0.813691,-0.129560,0.039763,0.753486,-0.123992,0.034631,0.460184,-0.123992,0.034631,0.460184,-0.096566,0.100822,0.055477,-0.096566,0.100822,0.055477,-0.004546,-0.038165,1.266338,0.168377,-0.064869,1.263331,0.168377,-0.064869,1.263331,0.201453,-0.035800,1.037585,0.201453,-0.035800,1.037585,0.176649,-0.089743,0.876157,0.176649,-0.089743,0.876157,0.172273,-0.110744,0.822270,-0.177472,-0.011461,1.269344,-0.177472,-0.011461,1.269344,-0.192730,0.037871,1.045216,-0.192730,0.037871,1.045216,-0.193838,-0.008954,0.879716,-0.193838,-0.008954,0.879716,-0.200485,-0.025578,0.824549,-0.006028,-0.072021,1.481871,-0.006028,-0.072021,1.481871
-0.001028,0.027840,0.851159,0.142698,0.022470,0.812155,0.126314,0.019389,0.752203,0.133723,0.002433,0.459389,0.133723,0.002433,0.459389,0.125602,0.100809,0.060418,0.125602,0.100809,0.060418,-0.144280,0.045263,0.813972,-0.129006,0.042259,0.753724,-0.122958,0.036262,0.460449,-0.122958,0.036262,0.460449,-0.095007,0.100101,0.055400,-0.095007,0.100101,0.055400,-0.003615,-0.037806,1.266125,0.168917,-0.066871,1.262602,0.168917,-0.066871,1.262602,0.201610,-0.038720,1.036685,0.201610,-0.038720,1.036685,0.175503,-0.092399,0.875375,0.175503,-0.092399,0.875375,0.170757,-0.113420,0.821527,-0.176150,-0.008741,1.269647,-0.176150,-0.008741,1.269647,-0.191770,0.040255,1.045470,-0.191770,0.040255,1.045470,-0.194261,-0.007423,0.880229,-0.194261,-0.007423,0.880229,-0.201224,-0.024234,0.825157,-0.004959,-0.071897,1.481622,-0.004959,-0.071897,1.481622
-0.000150,0.028590,0.851200,0.143445,0.021366,0.812011,0.126909,0.017389,0.752153,0.134574,-0.004689,0.459687,0.134574,-0.004689,0.459687,0.126405,0.101410,0.062701,0.126405,0.101410,0.062701,-0.143207,0.047922,0.814207,-0.128073,0.044590,0.753940,-0.121770,0.037825,0.460687,-0.121770,0.037825,0.460687,-0.093605,0.099522,0.055321,-0.093605,0.099522,0.055321,-0.003080,-0.037351,1.266117,0.169014,-0.068875,1.262322,0.169014,-0.068875,1.262322,0.201663,-0.041892,1.036256,0.201663,-0.041892,1.036256,0.174511,-0.095290,0.875025,0.174511,-0.095290,0.875025,0.169320,-0.116217,0.821181,-0.175177,-0.005826,1.269911,-0.175177,-0.005826,1.269911,-0.190838,0.042749,1.045645,-0.190838,0.042749,1.045645,-0.194540,-0.005857,0.880698,-0.194540,-0.005857,0.880698,-0.201787,-0.022877,0.825727,-0.004603,-0.071595,1.481588,-0.004603,-0.071595,1.481588
0.000832,0.029210,0.851333,0.144282,0.020180,0.811987,0.127582,0.015161,0.752254,0.134543,-0.012653,0.460259,0.134543,-0.012653,0.460259,0.127144,0.100901,0.065326,0.127144,0.100901,0.065326,-0.142008,0.050361,0.814500,-0.126996,0.046769,0.754218,-0.120480,0.039509,0.460981,-0.120480,0.039509,0.460981,-0.092332,0.098924,0.055274,-0.092332,0.098924,0.055274,-0.002486,-0.036802,1.266236,0.169159,-0.070666,1.262221,0.169159,-0.070666,1.262221,0.201842,-0.044889,1.036019,0.201842,-0.044889,1.036019,0.173703,-0.098133,0.874906,0.173703,-0.098133,0.874906,0.168140,-0.119050,0.821096,-0.174132,-0.002939,1.270251,-0.174132,-0.002939,1.270251,-0.189788,0.045382,1.045930,-0.189788,0.045382,1.045930,-0.194690,-0.004138,0.881285,-0.194690,-0.004138,0.881285,-0.202306,-0.021374,0.826432,-0.004210,-0.071084,1.481700,-0.004210,-0.071084,1.481700
0.001949,0.029692,0.851527,0.145237,0.018860,0.812047,0.128361,0.012797,0.752460,0.133100,-0.020710,0.461019,0.133100,-0.020710,0.461019,0.127776,0.098660,0.067772,0.127776,0.098660,0.067772,-0.140651,0.052618,0.814824,-0.125744,0.048816,0.754529,-0.119037,0.041273,0.461304,-0.119037,0.041273,0.461304,-0.091075,0.098301,0.055241,-0.091075,0.098301,0.055241,-0.001799,-0.036178,1.266448,0.169376,-0.072322,1.262257,0.169376,-0.072322,1.262257,0.202179,-0.047754,1.035937,0.202179,-0.047754,1.035937,0.173099,-0.100937,0.874971,0.173099,-0.100937,0.874971,0.167208,-0.121897,0.821213,-0.172975,-0.000034,1.270640,-0.172975,-0.000034,1.270640,-0.188533,0.048107,1.046273,-0.188533,0.048107,1.046273,-0.194622,-0.002253,0.881924,-0.194622,-0.002253,0.881924,-0.202653,-0.019683,0.827191,-0.003746,-0.070385,1.481922,-0.003746,-0.070385,1.481922
0.003209,0.030066,0.851733,0.146324,0.017362,0.812182,0.129287,0.010553,0.752721,0.128929,-0.027159,0.461756,0.128929,-0.027159,0.461756,0.127545,0.093322,0.068814,0.127545,0.093322,0.068814,-0.139106,0.054791,0.815091,-0.124280,0.050767,0.754791,-0.117476,0.042922,0.461576,-0.117476,0.042922,0.461576,-0.089762,0.097816,0.055202,-0.089762,0.097816,0.055202,-0.001147,-0.035410,1.266711,0.169528,-0.073836,1.262440,0.169528,-0.073836,1.262440,0.202521,-0.050502,1.036017,0.202521,-0.050502,1.036017,0.172550,-0.103622,0.875194,0.172550,-0.103622,0.875194,0.166296,-0.124603,0.821486,-0.171823,0.003017,1.270983,-0.171823,0.003017,1.270983,-0.187093,0.050970,1.046556,-0.187093,0.050970,1.046556,-0.194310,-0.000033,0.882450,-0.194310,-0.000033,0.882450,-0.202696,-0.017571,0.827805,-0.003409,-0.069411,1.482214,-0.003409,-0.069411,1.482214
0.004621,0.030164,0.851895,0.147540,0.015402,0.812352,0.130368,0.008197,0.752977,0.123239,-0.032026,0.462435,0.123239,-0.032026,0.462435,0.126432,0.085575,0.068632,0.126432,0.085575,0.068632,-0.137332,0.056866,0.815234,-0.122545,0.052684,0.754934,-0.115424,0.044901,0.461725,-0.115424,0.044901,0.461725,-0.088110,0.096864,0.054939,-0.088110,0.096864,0.054939,-0.000644,-0.034859,1.266934,0.169478,-0.075669,1.262698,0.169478,-0.075669,1.262698,0.202852,-0.053318,1.036232,0.202852,-0.053318,1.036232,0.172042,-0.106331,0.875533,0.172042,-0.106331,0.875533,0.165446,-0.127332,0.821872,-0.170767,0.005952,1.271169,-0.170767,0.005952,1.271169,-0.185549,0.053801,1.046688,-0.185549,0.053801,1.046688,-0.193842,0.002398,0.882758,-0.193842,0.002398,0.882758,-0.202578,-0.015167,0.828176,-0.003379,-0.068626,1.482468,-0.003379,-0.068626,1.482468
0.006130,0.030085,0.852114,0.148818,0.013008,0.812666,0.131550,0.005826,0.753315,0.116622,-0.034835,0.463131,0.116622,-0.034835,0.463131,0.123832,0.075827,0.067375,0.123832,0.075827,0.067375,-0.135357,0.059020,0.815348,-0.120557,0.054780,0.755055,-0.112753,0.047598,0.461848,-0.112753,0.047598,0.461848,-0.086016,0.095355,0.054509,-0.086016,0.095355,0.054509,-0.000409,-0.034498,1.267203,0.169079,-0.077880,1.263123,0.169079,-0.077880,1.263123,0.203097,-0.056125,1.036695,0.203097,-0.056125,1.036695,0.171499,-0.108962,0.876091,0.171499,-0.108962,0.876091,0.164602,-0.129984,0.822476,-0.169898,0.008884,1.271282,-0.169898,0.008884,1.271282,-0.183971,0.056723,1.046753,-0.183971,0.056723,1.046753,-0.193279,0.005204,0.882914,-0.193279,0.005204,0.882914,-0.202369,-0.012299,0.828371,-0.003805,-0.068037,1.482764,-0.003805,-0.068037,1.482764
0.007727,0.029835,0.852359,0.150083,0.010230,0.812889,0.132682,0.003368,0.753540,0.110942,-0.036327,0.463653,0.110942,-0.036327,0.463653,0.120814,0.065527,0.065596,0.120814,0.065527,0.065596,-0.133223,0.061316,0.815622,-0.118586,0.056497,0.755333,-0.110651,0.047587,0.462177,-0.110651,0.047587,0.462177,-0.083231,0.095758,0.054931,-0.083231,0.095758,0.054931,0.000067,-0.034846,1.267414,0.168835,-0.080947,1.263344,0.168835,-0.080947,1.263344,0.203443,-0.059192,1.037006,0.203443,-0.059192,1.037006,0.170930,-0.111657,0.876462,0.170930,-0.111657,0.876462,0.163489,-0.132470,0.822839,-0.168704,0.011256,1.271483,-0.168704,0.011256,1.271483,-0.182180,0.059379,1.046978,-0.182180,0.059379,1.046978,-0.192652,0.008096,0.883135,-0.192652,0.008096,0.883135,-0.202205,-0.009216,0.828610,-0.003912,-0.068435,1.482957,-0.003912,-0.068435,1.482957
0.009725,0.029514,0.852264,0.151670,0.007259,0.812718,0.134136,0.000918,0.753350,0.107067,-0.036888,0.463659,0.107067,-0.036888,0.463659,0.117884,0.055733,0.063377,0.117884,0.055733,0.063377,-0.130607,0.063749,0.815623,-0.116255,0.058060,0.755342,-0.108641,0.046117,0.462285,-0.108641,0.046117,0.462285,-0.080029,0.097008,0.055453,-0.080029,0.097008,0.055453,0.000938,-0.035738,1.267207,0.168890,-0.084723,1.263060,0.168890,-0.084723,1.263060,0.204021,-0.062599,1.036838,0.204021,-0.062599,1.036838,0.170533,-0.114508,0.876314,0.170533,-0.114508,0.876314,0.162472,-0.134984,0.822651,-0.167016,0.013247,1.271353,-0.167016,0.013247,1.271353,-0.179950,0.061878,1.046926,-0.179950,0.061878,1.046926,-0.191676,0.011118,0.883005,-0.191676,0.011118,0.883005,-0.201730,-0.005897,0.828476,-0.003626,-0.069624,1.482692,-0.003626,-0.069624,1.482692
0.011633,0.029332,0.852227,0.153152,0.004501,0.812689,0.135528,-0.001383,0.753301,0.105621,-0.037723,0.463702,0.105621,-0.037723,0.463702,0.116242,0.047671,0.061811,0.116242,0.047671,0.061811,-0.128004,0.066323,0.815612,-0.113889,0.059951,0.755343,-0.107047,0.046007,0.462355,-0.107047,0.046007,0.462355,-0.078371,0.096449,0.055471,-0.078371,0.096449,0.055471,0.001383,-0.036890,1.266982,0.168442,-0.088837,1.262817,0.168442,-0.088837,1.262817,0.204174,-0.066419,1.036718,0.204174,-0.066419,1.036718,0.169833,-0.117654,0.876158,0.169833,-0.117654,0.876158,0.161424,-0.137934,0.822473,-0.165678,0.015058,1.271148,-0.165678,0.015058,1.271148,-0.177844,0.064354,1.046822,-0.177844,0.064354,1.046822,-0.190702,0.014290,0.882773,-0.190702,0.014290,0.882773,-0.201085,-0.002376,0.828198,-0.003941,-0.071280,1.482370,-0.003941,-0.071280,1.482370
0.013924,0.029139,0.852267,0.154970,0.001788,0.812701,0.137270,-0.003537,0.753283,0.106596,-0.038163,0.463553,0.106596,-0.038163,0.463553,0.116713,0.042947,0.060763,0.116713,0.042947,0.060763,-0.124987,0.068827,0.815715,-0.111132,0.061824,0.755455,-0.105030,0.046053,0.462544,-0.105030,0.046053,0.462544,-0.076441,0.095636,0.055549,-0.076441,0.095636,0.055549,0.002298,-0.038048,1.266831,0.168371,-0.093059,1.262573,0.168371,-0.093059,1.262573,0.204579,-0.070601,1.036554,0.204579,-0.070601,1.036554,0.169357,-0.120991,0.875916,0.169357,-0.120991,0.875916,0.160677,-0.141095,0.822209,-0.163777,0.016964,1.271089,-0.163777,0.016964,1.271089,-0.175260,0.066847,1.046857,-0.175260,0.066847,1.046857,-0.189323,0.017470,0.882698,-0.189323,0.017470,0.882698,-0.200084,0.001153,0.828091,-0.003741,-0.072939,1.482119,-0.003741,-0.072939,1.482119
0.016162,0.028942,0.852173,0.156683,-0.000859,0.812511,0.138927,-0.005445,0.753048,0.109604,-0.037877,0.462925,0.109604,-0.037877,0.462925,0.119563,0.042474,0.059979,0.119563,0.042474,0.059979,-0.122016,0.071223,0.815747,-0.108455,0.063629,0.755492,-0.102825,0.046024,0.462676,-0.102825,0.046024,0.462676,-0.074190,0.095052,0.055616,-0.074190,0.095052,0.055616,0.003395,-0.039022,1.266577,0.168412,-0.097110,1.262134,0.168412,-0.097110,1.262134,0.204908,-0.075029,1.036124,0.204908,-0.075029,1.036124,0.168751,-0.124325,0.875355,0.168751,-0.124325,0.875355,0.159807,-0.144209,0.821609,-0.161624,0.019068,1.271020,-0.161624,0.019068,1.271020,-0.172529,0.069426,1.046865,-0.172529,0.069426,1.046865,-0.187859,0.020661,0.882637,-0.187859,0.020661,0.882637,-0.199096,0.004676,0.828028,-0.003236,-0.074316,1.481782,-0.003236,-0.074316,1.481782
0.018587,0.028534,0.852407,0.158657,-0.003632,0.812993,0.141068,-0.007217,0.753411,0.113155,-0.036073,0.462772,0.113155,-0.036073,0.462772,0.121326,0.041022,0.059150,0.121326,0.041022,0.059150,-0.118777,0.073197,0.815748,-0.105366,0.065020,0.755536,-0.100516,0.045853,0.462804,-0.100516,0.045853,0.462804,-0.072265,0.094516,0.055674,-0.072265,0.094516,0.055674,0.003854,-0.039527,1.266729,0.167733,-0.100768,1.262497,0.167733,-0.100768,1.262497,0.204915,-0.079669,1.036505,0.204915,-0.079669,1.036505,0.168173,-0.127840,0.875528,0.168173,-0.127840,0.875528,0.159106,-0.147559,0.821742,-0.160027,0.021715,1.270962,-0.160027,0.021715,1.270962,-0.169822,0.072228,1.046791,-0.169822,0.072228,1.046791,-0.186104,0.023884,0.882530,-0.186104,0.023884,0.882530,-0.197772,0.008186,0.827927,-0.003799,-0.074871,1.481893,-0.003799,-0.074871,1.481893
0.021217,0.028253,0.852782,0.160885,-0.006175,0.813858,0.143630,-0.008639,0.754122,0.117118,-0.033173,0.462955,0.117118,-0.033173,0.462955,0.122567,0.038902,0.058361,0.122567,0.038902,0.058361,-0.115282,0.075116,0.815641,-0.101934,0.066329,0.755501,-0.098098,0.045649,0.462856,-0.098098,0.045649,0.462856,-0.070451,0.094307,0.055684,-0.070451,0.094307,0.055684,0.003955,-0.039475,1.267062,0.166627,-0.103883,1.263310,0.166627,-0.103883,1.263310,0.204783,-0.084157,1.037356,0.204783,-0.084157,1.037356,0.167732,-0.131121,0.876094,0.167732,-0.131121,0.876094,0.158653,-0.150715,0.822264,-0.158719,0.024934,1.270813,-0.158719,0.024934,1.270813,-0.166961,0.075411,1.046572,-0.166961,0.075411,1.046572,-0.183989,0.027421,0.882283,-0.183989,0.027421,0.882283,-0.196029,0.012008,0.827680,-0.005010,-0.074647,1.482202,-0.005010,-0.074647,1.482202
0.023883,0.027981,0.853136,0.163170,-0.008521,0.814737,0.146274,-0.010008,0.754866,0.120943,-0.030738,0.463298,0.120943,-0.030738,0.463298,0.124041,0.036443,0.057838,0.124041,0.036443,0.057838,-0.111757,0.076886,0.815486,-0.098510,0.067395,0.755431,-0.095778,0.044714,0.462923,-0.095778,0.044714,0.462923,-0.068500,0.094344,0.055843,-0.068500,0.094344,0.055843,0.004025,-0.039577,1.267327,0.165411,-0.107167,1.264040,0.165411,-0.107167,1.264040,0.204728,-0.088717,1.038178,0.204728,-0.088717,1.038178,0.167530,-0.134152,0.876512,0.167530,-0.134152,0.876512,0.158551,-0.153614,0.822617,-0.157363,0.028013,1.270614,-0.157363,0.028013,1.270614,-0.163674,0.078352,1.046279,-0.163674,0.078352,1.046279,-0.181384,0.030963,0.881888,-0.181384,0.030963,0.881888,-0.193618,0.015914,0.827226,-0.006288,-0.074661,1.482422,-0.006288,-0.074661,1.482422
0.026506,0.027891,0.853345,0.165385,-0.010649,0.815466,0.148850,-0.011276,0.755479,0.124571,-0.028680,0.463605,0.124571,-0.028680,0.463605,0.125611,0.034078,0.057426,0.125611,0.034078,0.057426,-0.108254,0.078801,0.815194,-0.095156,0.068537,0.755233,-0.093647,0.043522,0.462907,-0.093647,0.043522,0.462907,-0.066597,0.094523,0.055981,-0.066597,0.094523,0.055981,0.004072,-0.039481,1.267435,0.164107,-0.110230,1.264594,0.164107,-0.110230,1.264594,0.204803,-0.092997,1.038880,0.204803,-0.092997,1.038880,0.167598,-0.136998,0.876819,0.167598,-0.136998,0.876819,0.158789,-0.156410,0.822879,-0.155965,0.031269,1.270275,-0.155965,0.031269,1.270275,-0.159902,0.081370,1.045833,-0.159902,0.081370,1.045833,-0.178119,0.034592,0.881322,-0.178119,0.034592,0.881322,-0.190632,0.019951,0.826613,-0.007580,-0.074468,1.482477,-0.007580,-0.074468,1.482477
0.029091,0.027884,0.853439,0.167512,-0.012720,0.816040,0.151307,-0.012626,0.755960,0.127926,-0.027338,0.463865,0.127926,-0.027338,0.463865,0.127315,0.031819,0.057145,0.127315,0.031819,0.057145,-0.104755,0.080816,0.814827,-0.091879,0.069709,0.754968,-0.091738,0.042009,0.462880,-0.091738,0.042009,0.462880,-0.064753,0.094633,0.056157,-0.064753,0.094633,0.056157,0.004177,-0.039267,1.267423,0.162821,-0.113097,1.264995,0.162821,-0.113097,1.264995,0.205082,-0.097002,1.039484,0.205082,-0.097002,1.039484,0.167930,-0.139820,0.877095,0.167930,-0.139820,0.877095,0.159316,-0.159291,0.823144,-0.154468,0.034565,1.269851,-0.154468,0.034565,1.269851,-0.155635,0.084436,1.045326,-0.155635,0.084436,1.045326,-0.174209,0.038193,0.880704,-0.174209,0.038193,0.880704,-0.187202,0.024012,0.825985,-0.008762,-0.074138,1.482410,-0.008762,-0.074138,1.482410
0.031664,0.027954,0.853349,0.169552,-0.014863,0.816459,0.153719,-0.014008,0.756286,0.131320,-0.025863,0.463983,0.131320,-0.025863,0.463983,0.128984,0.029555,0.056743,0.128984,0.029555,0.056743,-0.101161,0.083059,0.814252,-0.088589,0.070982,0.754517,-0.089870,0.039999,0.462761,-0.089870,0.039999,0.462761,-0.062557,0.094886,0.056360,-0.062557,0.094886,0.056360,0.004084,-0.038967,1.267201,0.161305,-0.115794,1.265255,0.161305,-0.115794,1.265255,0.205421,-0.100768,1.040026,0.205421,-0.100768,1.040026,0.168451,-0.142772,0.877383,0.168451,-0.142772,0.877383,0.159805,-0.162097,0.823385,-0.153138,0.037862,1.269147,-0.153138,0.037862,1.269147,-0.151245,0.087520,1.044579,-0.151245,0.087520,1.044579,-0.169842,0.041589,0.879872,-0.169842,0.041589,0.879872,-0.182932,0.027732,0.825094,-0.010239,-0.073719,1.482120,-0.010239,-0.073719,1.482120
0.034156,0.028035,0.853174,0.171431,-0.017135,0.816804,0.156008,-0.015484,0.756541,0.134699,-0.024336,0.464051,0.134699,-0.024336,0.464051,0.130633,0.027197,0.056315,0.130633,0.027197,0.056315,-0.097537,0.085459,0.813589,-0.085356,0.072315,0.753998,-0.088134,0.037553,0.462679,-0.088134,0.037553,0.462679,-0.060181,0.095118,0.056691,-0.060181,0.095118,0.056691,0.003754,-0.038707,1.266857,0.159492,-0.118508,1.265428,0.159492,-0.118508,1.265428,0.205697,-0.104459,1.040555,0.205697,-0.104459,1.040555,0.168992,-0.145896,0.877707,0.168992,-0.145896,0.877707,0.160159,-0.164907,0.823627,-0.151986,0.041096,1.268287,-0.151986,0.041096,1.268287,-0.146889,0.090580,1.043731,-0.146889,0.090580,1.043731,-0.165250,0.044775,0.878961,-0.165250,0.044775,0.878961,-0.178133,0.031104,0.824088,-0.012036,-0.073366,1.481688,-0.012036,-0.073366,1.481688
0.036644,0.028215,0.852912,0.173205,-0.019442,0.817030,0.158219,-0.016949,0.756686,0.138201,-0.022645,0.464026,0.138201,-0.022645,0.464026,0.132490,0.024648,0.055796,0.132490,0.024648,0.055796,-0.093789,0.088154,0.812885,-0.082106,0.073889,0.753453,-0.086454,0.035028,0.462671,-0.086454,0.035028,0.462671,-0.057649,0.095121,0.057110,-0.057649,0.095121,0.057110,0.003268,-0.038680,1.266341,0.157382,-0.121580,1.265370,0.157382,-0.121580,1.265370,0.205862,-0.108263,1.040932,0.205862,-0.108263,1.040932,0.169489,-0.149094,0.877855,0.169489,-0.149094,0.877855,0.160436,-0.167675,0.823663,-0.150849,0.044220,1.267313,-0.150849,0.044220,1.267313,-0.142558,0.093594,1.042828,-0.142558,0.093594,1.042828,-0.160400,0.047852,0.877985,-0.160400,0.047852,0.877985,-0.172833,0.034256,0.822989,-0.014066,-0.073419,1.481040,-0.014066,-0.073419,1.481040
0.038969,0.028519,0.852631,0.174725,-0.021704,0.817198,0.160174,-0.018415,0.756786,0.141433,-0.021187,0.463999,0.141433,-0.021187,0.463999,0.134356,0.022247,0.055362,0.134356,0.022247,0.055362,-0.090143,0.090987,0.812193,-0.079017,0.075619,0.752929,-0.084887,0.032576,0.462764,-0.084887,0.032576,0.462764,-0.055034,0.095173,0.057657,-0.055034,0.095173,0.057657,0.002784,-0.038177,1.265856,0.155198,-0.124167,1.265324,0.155198,-0.124167,1.265324,0.205865,-0.111856,1.041312,0.205865,-0.111856,1.041312,0.169905,-0.152176,0.878017,0.169905,-0.152176,0.878017,0.160722,-0.170415,0.823731,-0.149633,0.047813,1.266389,-0.149633,0.047813,1.266389,-0.138356,0.096850,1.041960,-0.138356,0.096850,1.041960,-0.155636,0.050972,0.877094,-0.155636,0.050972,0.877094,-0.167728,0.037379,0.822021,-0.016009,-0.072813,1.480449,-0.016009,-0.072813,1.480449
