f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119
0.709760,0.055483,0.048871,-0.700552,0.724593,0.006692,-0.002532,-0.689140,0.724622,0.001700,0.002216,-0.689141,0.759412,0.001813,0.002125,-0.650604,0.757138,0.050336,0.058763,-0.648656,0.759386,-0.005712,-0.006659,-0.650581,0.759353,0.009080,-0.019330,-0.650328,0.698555,0.006805,0.001485,-0.715522,0.698553,0.007089,0.001195,-0.715523,0.613524,0.006909,0.001985,-0.789643,0.611079,0.074824,0.054765,-0.786121,0.613470,-0.006454,-0.008397,-0.789647,0.613268,-0.017010,0.005194,-0.789675,0.674278,0.053000,0.051553,-0.734767,0.674231,0.053670,0.052167,-0.734718,0.668653,0.101836,-0.000604,-0.736568,0.501405,0.099748,0.020523,-0.859199,0.424735,0.513994,0.267262,-0.695688,0.406349,0.528649,0.242568,-0.704678,0.434854,0.538136,0.220725,-0.687453,0.437590,0.529467,0.215250,-0.694152,0.671917,0.080074,0.076396,-0.732311,0.674514,0.053988,0.104703,-0.728802,0.762282,0.066951,0.096929,-0.636434,0.603859,0.384770,0.475209,-0.511354,0.609083,0.376446,0.482182,-0.504784,0.579090,0.348135,0.503004,-0.538928,0.603727,0.320506,0.473151,-0.555804,0.674278,0.053000,0.051553,-0.734767,0.674278,0.053000,0.051553,-0.734767
0.706103,0.055704,0.049281,-0.704193,0.721485,0.004985,-0.003618,-0.692402,0.721501,0.001331,-0.000111,-0.692412,0.759497,0.001322,-0.000186,-0.650509,0.757093,0.053198,0.060386,-0.648332,0.759463,-0.004729,-0.007251,-0.650493,0.759413,0.009882,-0.019763,-0.650234,0.694342,0.004794,0.000244,-0.719629,0.694333,0.006020,-0.001027,-0.719628,0.613043,0.006096,-0.000374,-0.790026,0.610697,0.075601,0.053580,-0.786424,0.612973,-0.005339,-0.009247,-0.790032,0.612791,-0.015848,0.004300,-0.790074,0.671175,0.053253,0.051921,-0.737559,0.671145,0.053677,0.052307,-0.737528,0.665579,0.101593,-0.000633,-0.739380,0.498629,0.099535,0.020351,-0.860841,0.422502,0.514391,0.265587,-0.697393,0.404394,0.528745,0.241223,-0.706191,0.432372,0.537988,0.219838,-0.689416,0.434960,0.529736,0.214671,-0.695777,0.668922,0.079267,0.075591,-0.735218,0.671489,0.053322,0.103985,-0.731742,0.760037,0.066255,0.096262,-0.639287,0.602219,0.385703,0.473556,-0.514111,0.607186,0.377835,0.480205,-0.507906,0.576643,0.349290,0.501351,-0.542334,0.601281,0.321391,0.471520,-0.559319,0.671175,0.053253,0.051921,-0.737559,0.671175,0.053253,0.051921,-0.737559
0.702024,0.055964,0.049856,-0.708198,0.718134,0.002693,-0.005090,-0.695881,0.718138,0.000582,-0.003044,-0.695893,0.759556,0.000394,-0.003074,-0.650434,0.756978,0.056624,0.062603,-0.647965,0.759523,-0.003612,-0.007752,-0.650424,0.759454,0.010842,-0.020128,-0.650159,0.689641,0.002525,-0.001016,-0.724146,0.689629,0.004810,-0.003415,-0.724139,0.612372,0.005133,-0.002908,-0.790548,0.610145,0.076321,0.052263,-0.786872,0.612295,-0.004196,-0.010133,-0.790553,0.612135,-0.014603,0.003306,-0.790611,0.667528,0.053529,0.052463,-0.740803,0.667515,0.053720,0.052635,-0.740789,0.661973,0.101257,-0.000407,-0.742656,0.495724,0.099191,0.020353,-0.862557,0.420147,0.514506,0.263881,-0.699376,0.402369,0.528525,0.239894,-0.707963,0.430221,0.537652,0.218674,-0.691391,0.432706,0.529670,0.213715,-0.697525,0.665405,0.078230,0.074719,-0.738603,0.667943,0.052300,0.103380,-0.735139,0.757451,0.065237,0.095743,-0.642530,0.600292,0.386473,0.471750,-0.517436,0.605206,0.378731,0.478356,-0.511335,0.574301,0.350140,0.499664,-0.545817,0.598883,0.322031,0.469920,-0.562859,0.667528,0.053529,0.052463,-0.740803,0.667528,0.053529,0.052463,-0.740803
0.697286,0.056277,0.050694,-0.712780,0.714405,-0.000551,-0.007181,-0.699696,0.714404,-0.000768,-0.006969,-0.699698,0.759572,-0.001232,-0.006902,-0.650386,0.756750,0.060974,0.065772,-0.647522,0.759560,-0.002272,-0.008117,-0.650383,0.759467,0.012078,-0.020403,-0.650114,0.684180,-0.000147,-0.002293,-0.729310,0.684171,0.003386,-0.006058,-0.729288,0.611407,0.003949,-0.005707,-0.791286,0.609325,0.076939,0.050728,-0.787547,0.611333,-0.003002,-0.011078,-0.791290,0.611197,-0.013222,0.002154,-0.791365,0.663275,0.053851,0.053264,-0.744533,0.663289,0.053648,0.053083,-0.744548,0.657808,0.100592,0.000103,-0.746438,0.492537,0.098475,0.020526,-0.864459,0.417512,0.514247,0.262102,-0.701809,0.400179,0.527848,0.238618,-0.710137,0.428456,0.537030,0.217164,-0.693444,0.430906,0.529083,0.212262,-0.699526,0.661304,0.076916,0.073809,-0.742505,0.663816,0.050860,0.102940,-0.739030,0.754264,0.063812,0.095454,-0.646454,0.597859,0.387101,0.469671,-0.521658,0.603034,0.378988,0.476676,-0.515265,0.572010,0.350590,0.497934,-0.549503,0.596458,0.322353,0.468370,-0.566529,0.663275,0.053851,0.053264,-0.744533,0.663275,0.053851,0.053264,-0.744533
0.692172,0.056335,0.051789,-0.717664,0.710481,-0.004679,-0.009507,-0.703636,0.710492,-0.002509,-0.011655,-0.703604,0.759587,-0.003347,-0.011443,-0.650296,0.756459,0.066176,0.069808,-0.646929,0.759628,-0.000693,-0.008343,-0.650304,0.759509,0.013444,-0.020444,-0.650036,0.678424,-0.002862,-0.002999,-0.734659,0.678426,0.002280,-0.008567,-0.734615,0.610276,0.003034,-0.008330,-0.792139,0.608379,0.077120,0.048794,-0.788382,0.610215,-0.001750,-0.012016,-0.792143,0.610106,-0.011630,0.000810,-0.792234,0.658654,0.053910,0.054309,-0.748545,0.658706,0.053188,0.053674,-0.748596,0.653313,0.099522,0.000732,-0.750518,0.488416,0.097327,0.020800,-0.866917,0.413927,0.514121,0.260092,-0.704767,0.397202,0.527149,0.237325,-0.712756,0.425634,0.536294,0.215864,-0.696151,0.428167,0.527992,0.210796,-0.702469,0.656821,0.075399,0.073216,-0.746686,0.659301,0.049203,0.102870,-0.743182,0.750767,0.062224,0.095558,-0.650650,0.595061,0.387610,0.467638,-0.526285,0.600177,0.379640,0.474614,-0.520002,0.569289,0.351726,0.495655,-0.553647,0.593549,0.323373,0.466330,-0.570672,0.658654,0.053910,0.054309,-0.748545,0.658654,0.053910,0.054309,-0.748545
0.686818,0.056159,0.053062,-0.722711,0.706482,-0.009637,-0.012107,-0.707562,0.706532,-0.004694,-0.017056,-0.707460,0.759460,-0.006008,-0.016639,-0.650314,0.755969,0.072069,0.074612,-0.646336,0.759597,0.001183,-0.008241,-0.650340,0.759450,0.014997,-0.020066,-0.650083,0.672527,-0.005519,-0.003169,-0.740045,0.672548,0.001495,-0.010887,-0.739972,0.609090,0.002389,-0.010726,-0.793025,0.607408,0.076817,0.046494,-0.789299,0.609047,-0.000538,-0.012974,-0.793028,0.608965,-0.010010,-0.000639,-0.793134,0.653648,0.053718,0.055532,-0.752844,0.653747,0.052360,0.054353,-0.752940,0.648461,0.098111,0.001378,-0.754898,0.483414,0.095830,0.021079,-0.869875,0.409503,0.514124,0.257761,-0.708197,0.393598,0.526400,0.235996,-0.715744,0.422271,0.535529,0.214476,-0.699211,0.424956,0.526621,0.209105,-0.705945,0.651944,0.073686,0.072866,-0.751153,0.654386,0.047323,0.103112,-0.747601,0.746916,0.060457,0.096003,-0.655167,0.591900,0.387992,0.465570,-0.531377,0.596826,0.380370,0.472345,-0.525364,0.566305,0.353177,0.493009,-0.558128,0.590398,0.324642,0.463885,-0.575194,0.653648,0.053718,0.055532,-0.752844,0.653648,0.053718,0.055532,-0.752844
0.681451,0.055680,0.054479,-0.727706,0.702597,-0.015366,-0.014899,-0.711266,0.702727,-0.007303,-0.023059,-0.711048,0.759172,-0.009187,-0.022375,-0.650440,0.755280,0.078406,0.079966,-0.645763,0.759464,0.003512,-0.007552,-0.650496,0.759291,0.016582,-0.018746,-0.650270,0.666792,-0.007903,-0.002630,-0.745198,0.666837,0.001238,-0.012845,-0.745092,0.608095,0.002214,-0.012713,-0.793759,0.606655,0.075794,0.043718,-0.790135,0.608066,0.000467,-0.014052,-0.793762,0.608002,-0.008805,-0.001947,-0.793884,0.648433,0.053203,0.056900,-0.757276,0.648605,0.050871,0.054903,-0.757436,0.643452,0.096155,0.001740,-0.759421,0.477398,0.093836,0.021062,-0.873409,0.404233,0.514287,0.254848,-0.712150,0.389593,0.525465,0.234696,-0.719043,0.419683,0.534929,0.212241,-0.701905,0.422479,0.525508,0.206618,-0.708986,0.646847,0.071709,0.072743,-0.755748,0.649234,0.045255,0.103520,-0.752150,0.742404,0.058461,0.096679,-0.660357,0.588176,0.388365,0.463206,-0.537273,0.593304,0.380485,0.470331,-0.531047,0.563290,0.354120,0.490488,-0.562783,0.587468,0.325089,0.461255,-0.580037,0.648433,0.053203,0.056900,-0.757276,0.648433,0.053203,0.056900,-0.757276
0.676266,0.055429,0.055484,-0.732471,0.699036,-0.021677,-0.018790,-0.714511,0.699282,-0.011200,-0.029495,-0.714149,0.757186,-0.013655,-0.028441,-0.652437,0.752809,0.084945,0.086133,-0.647027,0.757703,0.006450,-0.005103,-0.652548,0.757477,0.019611,-0.016437,-0.652361,0.661275,-0.009798,-0.002270,-0.750076,0.661347,0.000970,-0.014483,-0.749940,0.607214,0.001981,-0.014379,-0.794406,0.605991,0.074497,0.041115,-0.790907,0.607201,0.001256,-0.014934,-0.794407,0.607154,-0.007678,-0.003244,-0.794541,0.643122,0.052914,0.057887,-0.761737,0.643389,0.049307,0.054841,-0.761979,0.638362,0.094199,0.001396,-0.763949,0.470708,0.091971,0.020414,-0.877245,0.398589,0.515008,0.251217,-0.716089,0.385327,0.525005,0.232875,-0.722262,0.416274,0.534606,0.209898,-0.704880,0.419197,0.524595,0.203997,-0.712362,0.641653,0.070071,0.072369,-0.760351,0.644004,0.043449,0.103782,-0.756704,0.737581,0.056670,0.097196,-0.665820,0.584428,0.388846,0.460343,-0.543440,0.589747,0.380730,0.467810,-0.537025,0.560201,0.355182,0.487491,-0.567779,0.584445,0.325621,0.458144,-0.585234,0.643122,0.052914,0.057887,-0.761737,0.643122,0.052914,0.057887,-0.761737
0.671386,0.055603,0.055835,-0.736907,0.695896,-0.028497,-0.024133,-0.717171,0.696276,-0.016863,-0.036115,-0.716667,0.752604,-0.019762,-0.034614,-0.657266,0.747629,0.091590,0.093063,-0.651153,0.753399,0.010134,-0.000369,-0.657485,0.753060,0.024778,-0.013151,-0.657354,0.656059,-0.011064,-0.002406,-0.754625,0.656152,0.000539,-0.015750,-0.754464,0.606439,0.001548,-0.015683,-0.794974,0.605390,0.073063,0.038940,-0.791611,0.606444,0.001815,-0.015480,-0.794974,0.606412,-0.006519,-0.004554,-0.795111,0.637600,0.053038,0.058276,-0.766327,0.637976,0.047896,0.053998,-0.766666,0.633053,0.092475,0.000153,-0.768565,0.463508,0.090511,0.018958,-0.881254,0.392791,0.516513,0.246808,-0.719732,0.380904,0.525341,0.230322,-0.725176,0.411519,0.534696,0.207682,-0.708252,0.414604,0.523954,0.201453,-0.716235,0.636265,0.068800,0.071387,-0.765073,0.638592,0.042036,0.103434,-0.761403,0.732579,0.055187,0.097057,-0.671463,0.580888,0.389626,0.456793,-0.549637,0.586217,0.381562,0.464345,-0.543272,0.556998,0.356752,0.483667,-0.573191,0.581185,0.326737,0.454317,-0.590815,0.637600,0.053038,0.058276,-0.766327,0.637600,0.053038,0.058276,-0.766327
0.666672,0.055648,0.055942,-0.741163,0.693003,-0.036133,-0.030234,-0.719394,0.693515,-0.024405,-0.042398,-0.718779,0.744058,-0.027431,-0.040506,-0.666322,0.738456,0.097991,0.099722,-0.659648,0.745142,0.013423,0.005132,-0.666751,0.744616,0.031042,-0.010638,-0.666686,0.651135,-0.011907,-0.002320,-0.758865,0.651244,0.000368,-0.016622,-0.758686,0.605804,0.001338,-0.016572,-0.795441,0.604913,0.071311,0.036787,-0.792239,0.605822,0.002230,-0.015893,-0.795439,0.605798,-0.005790,-0.005362,-0.795579,0.632326,0.053050,0.058412,-0.770674,0.632800,0.046484,0.053024,-0.771098,0.627966,0.090857,-0.001317,-0.772918,0.456549,0.089204,0.017300,-0.885046,0.387395,0.517808,0.242203,-0.723283,0.376728,0.525620,0.227366,-0.728083,0.407420,0.534833,0.204756,-0.711363,0.410691,0.523211,0.198113,-0.719955,0.631082,0.067897,0.070591,-0.769508,0.633400,0.040978,0.103276,-0.765807,0.727436,0.054036,0.097084,-0.677120,0.577303,0.390472,0.453111,-0.555826,0.582797,0.382225,0.460968,-0.549328,0.553484,0.357771,0.480195,-0.578851,0.577398,0.327593,0.451158,-0.596449,0.632326,0.053050,0.058412,-0.770674,0.632326,0.053050,0.058412,-0.770674
0.662007,0.055565,0.055823,-0.745348,0.690060,-0.043834,-0.036339,-0.721509,0.690628,-0.033726,-0.046898,-0.720900,0.730406,-0.036332,-0.044910,-0.680566,0.724244,0.103036,0.104789,-0.673701,0.731711,0.015242,0.010458,-0.681365,0.730988,0.035903,-0.008791,-0.681388,0.646365,-0.012412,-0.002070,-0.762924,0.646484,0.000408,-0.017198,-0.762733,0.605302,0.001315,-0.017153,-0.795810,0.604553,0.069327,0.034644,-0.792786,0.605327,0.002522,-0.016235,-0.795807,0.605310,-0.005191,-0.006094,-0.795949,0.627162,0.052949,0.058310,-0.774896,0.627718,0.045147,0.051995,-0.775390,0.622956,0.089403,-0.002943,-0.777125,0.449754,0.088096,0.015513,-0.888662,0.382286,0.518965,0.237439,-0.726744,0.372548,0.525999,0.223854,-0.731042,0.403559,0.535116,0.201087,-0.714391,0.406973,0.522696,0.194086,-0.723528,0.625982,0.067215,0.069854,-0.773789,0.628295,0.040202,0.103103,-0.770064,0.722121,0.053129,0.097076,-0.682858,0.573574,0.391551,0.449328,-0.561965,0.579232,0.383132,0.457487,-0.555343,0.549563,0.358818,0.476796,-0.584719,0.573108,0.328606,0.448220,-0.602216,0.627162,0.052949,0.058310,-0.774896,0.627162,0.052949,0.058310,-0.774896
0.657213,0.055437,0.055345,-0.749623,0.686518,-0.049818,-0.040976,-0.724246,0.686866,-0.044770,-0.046298,-0.723925,0.707535,-0.046092,-0.044983,-0.703738,0.701032,0.103858,0.105745,-0.697556,0.708830,0.012303,0.013723,-0.705138,0.708175,0.032867,-0.006745,-0.705240,0.641479,-0.012794,-0.002027,-0.767032,0.641606,0.000313,-0.017696,-0.766830,0.604826,0.001145,-0.017662,-0.796161,0.604195,0.067475,0.032792,-0.793297,0.604859,0.002688,-0.016490,-0.796157,0.604850,-0.004247,-0.007361,-0.796294,0.621985,0.052829,0.057840,-0.779101,0.622602,0.043968,0.050765,-0.779651,0.617909,0.088066,-0.004724,-0.781288,0.442855,0.087138,0.013603,-0.892245,0.377159,0.520218,0.232501,-0.730115,0.367696,0.526949,0.219269,-0.734197,0.398708,0.535830,0.196570,-0.717829,0.402043,0.523353,0.189656,-0.726976,0.620852,0.066747,0.068948,-0.778032,0.623163,0.039740,0.102648,-0.774307,0.716600,0.052475,0.096759,-0.688744,0.569560,0.393221,0.445510,-0.567891,0.574915,0.385348,0.453281,-0.561708,0.545081,0.361379,0.472612,-0.590703,0.568418,0.330861,0.444271,-0.608322,0.621985,0.052829,0.057840,-0.779101,0.621985,0.052829,0.057840,-0.779101
0.651923,0.055511,0.054615,-0.754276,0.682058,-0.053822,-0.044003,-0.727986,0.681894,-0.055858,-0.041829,-0.728115,0.678968,-0.055690,-0.042053,-0.730844,0.672363,0.101128,0.103412,-0.725953,0.680081,0.006843,0.016006,-0.732931,0.679611,0.026169,-0.004833,-0.733090,0.636213,-0.012461,-0.001736,-0.771411,0.636334,0.000920,-0.017957,-0.771204,0.604909,0.001639,-0.017905,-0.796092,0.604418,0.064905,0.030228,-0.793443,0.604928,0.002523,-0.017233,-0.796089,0.604931,-0.001879,-0.011440,-0.796194,0.616553,0.052941,0.057110,-0.783453,0.617194,0.043535,0.049707,-0.784032,0.612520,0.087428,-0.006319,-0.785580,0.435974,0.086833,0.011980,-0.895680,0.372035,0.521561,0.227612,-0.733319,0.362368,0.528323,0.214070,-0.737386,0.393462,0.536966,0.191361,-0.721274,0.396678,0.524548,0.184602,-0.730355,0.615455,0.066690,0.067928,-0.782402,0.617783,0.039715,0.102075,-0.778684,0.710764,0.052231,0.096273,-0.694852,0.565131,0.395623,0.441678,-0.573610,0.570331,0.388090,0.449250,-0.567700,0.540284,0.364397,0.468673,-0.596367,0.563525,0.333451,0.440456,-0.614206,0.616553,0.052941,0.057110,-0.783453,0.616553,0.052941,0.057110,-0.783453
0.645915,0.055891,0.053668,-0.759467,0.676426,-0.055430,-0.045121,-0.733035,0.675493,-0.065831,-0.033837,-0.733642,0.645635,-0.064426,-0.036441,-0.760051,0.639176,0.094439,0.098112,-0.756908,0.646421,-0.000653,0.017668,-0.762776,0.646198,0.016967,-0.003129,-0.762974,0.630401,-0.011117,-0.000998,-0.776189,0.630494,0.002604,-0.017888,-0.775984,0.605831,0.003164,-0.017798,-0.795388,0.605513,0.061247,0.026497,-0.793032,0.605803,0.001934,-0.018734,-0.795392,0.605801,0.002390,-0.019333,-0.795377,0.610653,0.053388,0.056158,-0.788098,0.611268,0.044174,0.049017,-0.788668,0.606540,0.087801,-0.007544,-0.790154,0.429175,0.087453,0.010859,-0.898912,0.366916,0.522991,0.222895,-0.736323,0.356579,0.530092,0.208398,-0.740556,0.387969,0.538531,0.185504,-0.724605,0.391082,0.526074,0.178849,-0.733699,0.609584,0.067086,0.066770,-0.787050,0.611949,0.040154,0.101393,-0.783343,0.704560,0.052444,0.095616,-0.701215,0.560210,0.398880,0.437848,-0.579092,0.565627,0.391162,0.445747,-0.573034,0.535260,0.367605,0.465365,-0.601498,0.558514,0.336142,0.437183,-0.619630,0.610653,0.053388,0.056158,-0.788098,0.610653,0.053388,0.056158,-0.788098
0.639079,0.056511,0.053399,-0.765201,0.669886,-0.055809,-0.044510,-0.739024,0.668225,-0.073055,-0.025449,-0.739926,0.613216,-0.071033,-0.030643,-0.786118,0.607145,0.086010,0.091369,-0.784621,0.613697,-0.007698,0.018682,-0.789283,0.613698,0.007611,-0.001010,-0.789504,0.622853,-0.013151,-0.002395,-0.782225,0.622991,0.001115,-0.020306,-0.781964,0.607433,0.001516,-0.020280,-0.794111,0.607204,0.062275,0.026258,-0.791667,0.607478,0.003356,-0.018873,-0.794105,0.607477,0.003576,-0.019160,-0.794098,0.604285,0.054071,0.055869,-0.792966,0.604845,0.045631,0.049436,-0.793496,0.600014,0.088896,-0.007605,-0.794998,0.422704,0.088548,0.010937,-0.901865,0.361648,0.524114,0.219109,-0.739261,0.350217,0.531821,0.203053,-0.743831,0.380284,0.539665,0.181178,-0.728917,0.383272,0.527352,0.174769,-0.737874,0.603237,0.067671,0.066230,-0.791921,0.605651,0.040756,0.101411,-0.788189,0.697978,0.052917,0.095629,-0.707730,0.554477,0.402631,0.434595,-0.584440,0.559923,0.395023,0.442534,-0.578452,0.528914,0.371345,0.462582,-0.606935,0.552020,0.339617,0.434748,-0.625243,0.604285,0.054071,0.055869,-0.792966,0.604285,0.054071,0.055869,-0.792966
0.631676,0.057474,0.053617,-0.771238,0.662743,-0.055256,-0.042813,-0.745578,0.660513,-0.077485,-0.017746,-0.746595,0.584491,-0.075383,-0.025224,-0.807497,0.578907,0.076857,0.084455,-0.807359,0.584702,-0.013167,0.019724,-0.810902,0.584850,0.000066,0.001371,-0.811140,0.614159,-0.017135,-0.004952,-0.788981,0.614394,-0.002273,-0.024037,-0.788630,0.608555,-0.002096,-0.024053,-0.793144,0.608391,0.065512,0.027902,-0.790437,0.608760,0.005639,-0.018117,-0.793127,0.608780,0.002795,-0.014412,-0.793203,0.597409,0.055079,0.056075,-0.798075,0.597906,0.047637,0.050503,-0.798554,0.592954,0.090366,-0.006859,-0.800120,0.416448,0.089855,0.011801,-0.904631,0.356224,0.525125,0.216039,-0.742075,0.343683,0.533417,0.198398,-0.746985,0.371868,0.540582,0.177950,-0.733362,0.374729,0.528512,0.171842,-0.742107,0.596385,0.068454,0.066085,-0.797040,0.598864,0.041510,0.101933,-0.793252,0.691071,0.053623,0.096115,-0.714358,0.548104,0.406808,0.431739,-0.589653,0.553481,0.399462,0.439565,-0.583842,0.521772,0.375613,0.460111,-0.612345,0.544673,0.343728,0.432758,-0.630795,0.597409,0.055079,0.056075,-0.798075,0.597409,0.055079,0.056075,-0.798075
0.624273,0.059057,0.053974,-0.777099,0.655764,-0.054792,-0.041634,-0.751823,0.653249,-0.079340,-0.013418,-0.752855,0.566224,-0.077376,-0.022087,-0.820314,0.561133,0.069674,0.078916,-0.821004,0.566221,-0.013103,0.022182,-0.823851,0.566372,0.000036,0.003063,-0.824144,0.605660,-0.019817,-0.006700,-0.795448,0.605963,-0.005133,-0.025976,-0.795052,0.605786,-0.005127,-0.025977,-0.795187,0.605713,0.065143,0.027642,-0.792530,0.606084,0.005710,-0.017720,-0.795183,0.606106,0.002439,-0.013429,-0.795267,0.590245,0.056679,0.056466,-0.803249,0.590712,0.049728,0.051357,-0.803710,0.585638,0.091878,-0.006296,-0.805324,0.409934,0.091242,0.012489,-0.907454,0.350549,0.526580,0.212879,-0.744656,0.337903,0.534782,0.195077,-0.749516,0.366037,0.541784,0.174691,-0.736186,0.368793,0.529899,0.168794,-0.744787,0.589250,0.069716,0.066044,-0.802223,0.591812,0.042834,0.102475,-0.798388,0.683923,0.054899,0.096550,-0.721050,0.541521,0.411554,0.428751,-0.594601,0.546984,0.404265,0.436676,-0.588806,0.515282,0.380756,0.457320,-0.616740,0.538233,0.348366,0.430072,-0.635598,0.590245,0.056679,0.056466,-0.803249,0.590245,0.056679,0.056466,-0.803249
0.616933,0.060562,0.054416,-0.782793,0.648721,-0.053745,-0.039849,-0.758079,0.646217,-0.078301,-0.011080,-0.759045,0.557588,-0.076578,-0.019738,-0.826342,0.552794,0.065382,0.075584,-0.827304,0.557449,-0.012582,0.023349,-0.829788,0.557589,0.001316,0.002658,-0.830112,0.597286,-0.022385,-0.008123,-0.801675,0.597655,-0.007738,-0.027772,-0.801235,0.603259,-0.007932,-0.027717,-0.797024,0.603288,0.064335,0.027071,-0.794463,0.603642,0.005554,-0.017506,-0.797044,0.603662,0.002568,-0.013563,-0.797121,0.582735,0.058168,0.056967,-0.808574,0.583199,0.051274,0.051998,-0.809040,0.578041,0.092835,-0.005972,-0.810688,0.402497,0.092130,0.012891,-0.910682,0.344016,0.528455,0.209340,-0.747372,0.331899,0.536148,0.192275,-0.751943,0.360722,0.543181,0.171403,-0.738549,0.363450,0.531151,0.165540,-0.747248,0.581783,0.070680,0.065983,-0.807576,0.584417,0.043863,0.103034,-0.803690,0.676609,0.055907,0.097028,-0.727778,0.534758,0.416116,0.425732,-0.599694,0.540295,0.408902,0.433742,-0.593927,0.508452,0.385627,0.454560,-0.621405,0.531296,0.352950,0.427636,-0.640530,0.582735,0.058168,0.056967,-0.808574,0.582735,0.058168,0.056967,-0.808574
0.609753,0.061717,0.054868,-0.788278,0.641546,-0.051708,-0.037017,-0.764444,0.639359,-0.073992,-0.010405,-0.765269,0.559071,-0.072569,-0.017801,-0.825746,0.554331,0.064834,0.074797,-0.826390,0.558916,-0.013461,0.022138,-0.828820,0.559075,0.001834,-0.000544,-0.829115,0.589150,-0.025018,-0.009266,-0.807583,0.589597,-0.009954,-0.029901,-0.807083,0.602499,-0.010434,-0.029737,-0.797497,0.602648,0.063946,0.026551,-0.794998,0.602979,0.005757,-0.017500,-0.797544,0.602997,0.003424,-0.014413,-0.797606,0.575088,0.059286,0.057486,-0.813913,0.575586,0.051891,0.052261,-0.814418,0.570399,0.092935,-0.006135,-0.816070,0.393461,0.092254,0.012798,-0.914611,0.336061,0.530993,0.205033,-0.750381,0.325107,0.537769,0.189611,-0.754425,0.354941,0.544904,0.168010,-0.740857,0.357733,0.532287,0.161978,-0.749973,0.574181,0.071241,0.065932,-0.812954,0.576867,0.044540,0.103558,-0.809022,0.669250,0.056574,0.097506,-0.734436,0.527993,0.420306,0.422641,-0.604930,0.533503,0.413290,0.430601,-0.599290,0.501075,0.389948,0.451848,-0.626657,0.523493,0.357441,0.425673,-0.645751,0.575088,0.059286,0.057486,-0.813913,0.575088,0.059286,0.057486,-0.813913
0.603027,0.063193,0.054062,-0.793374,0.634092,-0.046984,-0.033673,-0.771094,0.632171,-0.068120,-0.007919,-0.771788,0.560474,-0.067137,-0.013991,-0.825328,0.555931,0.060896,0.072578,-0.825812,0.560245,-0.015124,0.021268,-0.827916,0.560448,0.001204,-0.002861,-0.828184,0.581484,-0.026732,-0.011232,-0.813041,0.581968,-0.012308,-0.031385,-0.812512,0.601529,-0.013066,-0.031077,-0.798139,0.601746,0.063270,0.026552,-0.795735,0.602090,0.005511,-0.017070,-0.798227,0.602100,0.004251,-0.015399,-0.798261,0.567272,0.060735,0.056810,-0.819320,0.567819,0.052430,0.051059,-0.819894,0.562597,0.093014,-0.007867,-0.821444,0.382998,0.092660,0.011293,-0.919021,0.327356,0.534818,0.199131,-0.753097,0.316784,0.541147,0.184296,-0.756864,0.348044,0.548356,0.161589,-0.743008,0.350710,0.535796,0.155719,-0.752115,0.566419,0.072231,0.064768,-0.818387,0.569171,0.045739,0.102862,-0.814476,0.661609,0.057597,0.096722,-0.741351,0.521625,0.424940,0.418317,-0.610200,0.526964,0.418301,0.426010,-0.604854,0.493576,0.394717,0.447950,-0.632394,0.515629,0.362183,0.422378,-0.651573,0.567272,0.060735,0.056810,-0.819320,0.567272,0.060735,0.056810,-0.819320
0.596712,0.064945,0.052436,-0.798102,0.626601,-0.040645,-0.030283,-0.777691,0.624896,-0.061525,-0.004323,-0.778268,0.561383,-0.060991,-0.009176,-0.825255,0.557172,0.054755,0.069245,-0.825692,0.561076,-0.017012,0.020695,-0.827330,0.561334,0.000021,-0.004418,-0.827577,0.574156,-0.028044,-0.013936,-0.818147,0.574647,-0.014926,-0.032613,-0.817615,0.600505,-0.015962,-0.032119,-0.798816,0.600754,0.062643,0.027069,-0.796516,0.601143,0.005067,-0.016304,-0.798959,0.601142,0.005117,-0.016371,-0.798958,0.559385,0.062465,0.055367,-0.824695,0.559985,0.052979,0.048931,-0.825358,0.554713,0.093182,-0.010654,-0.826739,0.371285,0.093367,0.008893,-0.923770,0.317880,0.539672,0.192052,-0.755528,0.307194,0.545826,0.177141,-0.759162,0.340322,0.553096,0.152936,-0.744900,0.342757,0.540941,0.147396,-0.753773,0.558583,0.073643,0.062947,-0.823772,0.561410,0.047509,0.101302,-0.819939,0.653432,0.059028,0.095052,-0.748670,0.515221,0.430173,0.412984,-0.615583,0.520341,0.423965,0.420335,-0.610588,0.485887,0.400147,0.443069,-0.638346,0.507598,0.367470,0.418020,-0.657700,0.559385,0.062465,0.055367,-0.824695,0.559385,0.062465,0.055367,-0.824695
