smpl_joint_local_0_x,smpl_joint_local_0_y,smpl_joint_local_0_z,smpl_joint_local_1_x,smpl_joint_local_1_y,smpl_joint_local_1_z,smpl_joint_local_2_x,smpl_joint_local_2_y,smpl_joint_local_2_z,smpl_joint_local_3_x,smpl_joint_local_3_y,smpl_joint_local_3_z,smpl_joint_local_4_x,smpl_joint_local_4_y,smpl_joint_local_4_z,smpl_joint_local_5_x,smpl_joint_local_5_y,smpl_joint_local_5_z,smpl_joint_local_6_x,smpl_joint_local_6_y,smpl_joint_local_6_z,smpl_joint_local_7_x,smpl_joint_local_7_y,smpl_joint_local_7_z,smpl_joint_local_8_x,smpl_joint_local_8_y,smpl_joint_local_8_z,smpl_joint_local_9_x,smpl_joint_local_9_y,smpl_joint_local_9_z,smpl_joint_local_10_x,smpl_joint_local_10_y,smpl_joint_local_10_z,smpl_joint_local_11_x,smpl_joint_local_11_y,smpl_joint_local_11_z,smpl_joint_local_12_x,smpl_joint_local_12_y,smpl_joint_local_12_z,smpl_joint_local_13_x,smpl_joint_local_13_y,smpl_joint_local_13_z,smpl_joint_local_14_x,smpl_joint_local_14_y,smpl_joint_local_14_z,smpl_joint_local_15_x,smpl_joint_local_15_y,smpl_joint_local_15_z,smpl_joint_local_16_x,smpl_joint_local_16_y,smpl_joint_local_16_z,smpl_joint_local_17_x,smpl_joint_local_17_y,smpl_joint_local_17_z,smpl_joint_local_18_x,smpl_joint_local_18_y,smpl_joint_local_18_z,smpl_joint_local_19_x,smpl_joint_local_19_y,smpl_joint_local_19_z,smpl_joint_local_20_x,smpl_joint_local_20_y,smpl_joint_local_20_z,smpl_joint_local_21_x,smpl_joint_local_21_y,smpl_joint_local_21_z,smpl_joint_local_22_x,smpl_joint_local_22_y,smpl_joint_local_22_z,smpl_joint_local_23_x,smpl_joint_local_23_y,smpl_joint_local_23_z
-0.347568750,-0.009855602,0.052351288,-0.373569906,0.048333813,-0.040412128,-0.368819028,-0.073123060,-0.051556632,-0.375186443,-0.012618285,0.162241846,-0.286455184,0.144214347,-0.400622725,-0.390857518,-0.113523990,-0.414101422,-0.335210592,0.005769661,0.287036002,-0.478478611,0.066033885,-0.750444412,-0.481583625,-0.088037282,-0.814677954,-0.304146916,-0.001293248,0.338526398,-0.449876398,0.126983136,-0.873078167,-0.380371630,-0.132618010,-0.897442341,-0.276226908,-0.008792497,0.504634142,-0.290260702,0.048149347,0.420865774,-0.280364752,-0.045580342,0.422433496,-0.327607483,-0.008136833,0.660032153,-0.317850083,0.167188630,0.474325538,-0.255664647,-0.149080426,0.469605058,-0.459124744,0.307308257,0.295455843,-0.295333534,-0.325109363,0.262254894,-0.383335382,0.338177532,0.055986959,-0.195916444,-0.352213889,0.034722704,-0.334781766,0.299549133,-0.028413787,-0.133843288,-0.301783204,-0.031945258
-0.347406119,-0.015411234,0.052089464,-0.373407274,0.042778168,-0.040673971,-0.368656456,-0.078678705,-0.051818445,-0.375023782,-0.018173898,0.161980018,-0.284552991,0.139992937,-0.400101185,-0.395228237,-0.116125382,-0.414376527,-0.335087955,-0.001694434,0.287053347,-0.444619477,0.069920935,-0.767291903,-0.491796911,-0.089656137,-0.813520849,-0.303979307,-0.008404844,0.338563740,-0.407167941,0.136278003,-0.884620845,-0.389943838,-0.131847620,-0.896749914,-0.276186943,-0.016490905,0.504665375,-0.290514737,0.040745385,0.421147853,-0.279988825,-0.052921794,0.422289670,-0.328062892,-0.016662126,0.659900010,-0.319732815,0.159308642,0.474799752,-0.254174948,-0.156354845,0.469009697,-0.464232981,0.297254831,0.296819508,-0.290617138,-0.332073301,0.260805696,-0.391492218,0.331028193,0.056797765,-0.190766826,-0.352559417,0.032771565,-0.344341159,0.293347508,-0.028817920,-0.131083235,-0.298263282,-0.033036787
-0.347174942,-0.020809121,0.051753215,-0.373176038,0.037380226,-0.041010223,-0.368425220,-0.084076643,-0.052154690,-0.374792635,-0.023571800,0.161643773,-0.284647048,0.133065015,-0.400927991,-0.400249124,-0.119788967,-0.414464712,-0.334999770,-0.008324585,0.286918759,-0.409213394,0.075758472,-0.783758998,-0.502401054,-0.091404945,-0.812084794,-0.303829193,-0.014625129,0.338443547,-0.364616483,0.146841794,-0.895697653,-0.399621487,-0.132454306,-0.894744158,-0.276140571,-0.023304062,0.504532576,-0.290660888,0.034227625,0.421251595,-0.279704988,-0.059394248,0.421996474,-0.328359544,-0.024700860,0.659645855,-0.321466714,0.152372941,0.474937320,-0.252996743,-0.162900671,0.468046457,-0.469156176,0.288106978,0.297876656,-0.285759240,-0.338376045,0.259027541,-0.399485201,0.324191540,0.057281297,-0.187224612,-0.354206502,0.030052295,-0.352684021,0.287707597,-0.029041708,-0.130989566,-0.297183901,-0.036483236
-0.346915603,-0.026112657,0.051083747,-0.372916758,0.032076746,-0.041679662,-0.368165880,-0.089380108,-0.052824199,-0.374533296,-0.028875384,0.160974324,-0.285685271,0.125700578,-0.402455240,-0.404692084,-0.123705871,-0.414824545,-0.335105211,-0.014925494,0.286515534,-0.371723950,0.082905971,-0.797583640,-0.512401521,-0.093324304,-0.810827017,-0.303949535,-0.020833455,0.338095814,-0.320743263,0.158062488,-0.903999925,-0.408588916,-0.133394107,-0.892671943,-0.276535153,-0.030152705,0.504195690,-0.291119844,0.027696742,0.421146333,-0.279810011,-0.065885365,0.421492130,-0.329181433,-0.032857962,0.659147263,-0.323487610,0.145424485,0.474830210,-0.252219051,-0.169428155,0.466935992,-0.473886341,0.279150426,0.298523664,-0.281118274,-0.344430655,0.256952941,-0.407171190,0.317312628,0.057411570,-0.184283748,-0.356158376,0.027007535,-0.360742152,0.281929910,-0.029568348,-0.131597996,-0.296802968,-0.040387504
-0.346681833,-0.031231372,0.049781106,-0.372682929,0.026958007,-0.042982306,-0.367932111,-0.094498858,-0.054126829,-0.374299496,-0.033994082,0.159671679,-0.288720489,0.117478922,-0.405321956,-0.408045441,-0.128078654,-0.415817291,-0.335690141,-0.021469599,0.285617024,-0.331596196,0.092003815,-0.808897376,-0.521293938,-0.095517047,-0.810097456,-0.304690510,-0.027020473,0.337330759,-0.275054842,0.170077652,-0.910285354,-0.416226715,-0.134948879,-0.890640855,-0.277881116,-0.037070833,0.503486693,-0.292278290,0.021141544,0.420658618,-0.280767560,-0.072416663,0.420602739,-0.331117690,-0.041237511,0.658203959,-0.326153755,0.138477921,0.474269271,-0.252315283,-0.175932676,0.465574086,-0.478381425,0.270695388,0.298395157,-0.277034909,-0.350113273,0.254377574,-0.414355874,0.310569853,0.056831427,-0.182491645,-0.358860672,0.023348613,-0.368314743,0.276115686,-0.030725550,-0.133419961,-0.297811061,-0.045250572
-0.346322030,-0.036686752,0.048548989,-0.372323126,0.021502705,-0.044214413,-0.367572308,-0.099954158,-0.055358950,-0.373939663,-0.039449476,0.158439562,-0.292584509,0.109533377,-0.408118427,-0.410715818,-0.133151770,-0.416735768,-0.336236387,-0.028387651,0.284795642,-0.292818576,0.100974932,-0.814673781,-0.530901074,-0.098847002,-0.808808446,-0.305433095,-0.033652470,0.336656392,-0.230252609,0.181618676,-0.910350561,-0.424500048,-0.137120575,-0.888150752,-0.279179037,-0.044691950,0.502838254,-0.293493092,0.014008313,0.420340657,-0.281641632,-0.079505309,0.419715524,-0.333122611,-0.050316885,0.657264233,-0.328731149,0.130807966,0.474244237,-0.252228111,-0.182819992,0.464531183,-0.482764840,0.261872321,0.299080968,-0.273086518,-0.355902195,0.252019107,-0.421547025,0.303300679,0.057051286,-0.181593344,-0.362414598,0.019691885,-0.376209050,0.269763708,-0.031225733,-0.136105731,-0.300116301,-0.050241940
-0.345849782,-0.042303450,0.047330618,-0.371850878,0.015885931,-0.045432795,-0.367100060,-0.105570912,-0.056577321,-0.373467445,-0.045066170,0.157221198,-0.296841979,0.101771668,-0.410851836,-0.412993968,-0.138587058,-0.417631835,-0.336715519,-0.035488829,0.283978224,-0.254795611,0.109414563,-0.815245569,-0.540827453,-0.102912098,-0.807154894,-0.306132168,-0.040503409,0.335993707,-0.186075866,0.192183778,-0.904681683,-0.433084041,-0.139765412,-0.885349751,-0.280407041,-0.052657567,0.502180517,-0.294691414,0.006588527,0.420068920,-0.282428652,-0.086865470,0.418794990,-0.335114896,-0.059738971,0.656277418,-0.331218898,0.122774005,0.474439323,-0.252015978,-0.189884186,0.463624895,-0.487035781,0.252840251,0.300111115,-0.269198388,-0.361726582,0.249781758,-0.428682059,0.295715630,0.057626359,-0.181113079,-0.366522938,0.016099621,-0.384209901,0.263081074,-0.031425979,-0.139211446,-0.303280622,-0.055213787
-0.345011592,-0.048499834,0.047504179,-0.371012688,0.009689562,-0.045259263,-0.366261870,-0.111767352,-0.056403764,-0.372629225,-0.051262558,0.157394767,-0.300570458,0.093560219,-0.412052691,-0.414537936,-0.146706715,-0.416966289,-0.336214244,-0.042085290,0.284278631,-0.226889744,0.113688566,-0.811460793,-0.553377509,-0.113555461,-0.802928686,-0.305709749,-0.046971343,0.336352676,-0.150061280,0.197482899,-0.892995238,-0.444922268,-0.148351073,-0.881082296,-0.279522449,-0.059563223,0.502434671,-0.294373363,-0.000112323,0.420571983,-0.281520218,-0.093481168,0.418930203,-0.334459215,-0.067182332,0.656424463,-0.331972748,0.115585037,0.475251615,-0.249683842,-0.195959881,0.464008749,-0.490346432,0.243495718,0.301634043,-0.264639616,-0.367017269,0.249370396,-0.435144931,0.287647814,0.058640853,-0.181014910,-0.371958524,0.014058133,-0.392243862,0.255232245,-0.031258114,-0.142496839,-0.308572382,-0.059013799
-0.344033360,-0.054674875,0.047891214,-0.370034426,0.003514543,-0.044872202,-0.365283608,-0.117942348,-0.056016698,-0.371651053,-0.057437569,0.157781780,-0.304355234,0.085252590,-0.413028240,-0.416188955,-0.155924574,-0.415909231,-0.335420310,-0.048206650,0.284714401,-0.202587962,0.115405604,-0.805577517,-0.565909147,-0.126449689,-0.798083723,-0.304988116,-0.052927785,0.336845875,-0.118606985,0.199430913,-0.879461944,-0.457018495,-0.159294605,-0.876475453,-0.278280288,-0.065585025,0.502839923,-0.293720096,-0.006115139,0.421100140,-0.280288726,-0.099399514,0.419293821,-0.333334953,-0.073457576,0.656774759,-0.332440168,0.109202683,0.475799561,-0.247012809,-0.201352239,0.464525104,-0.493400335,0.234476626,0.302638829,-0.260305792,-0.371862799,0.249342948,-0.441195577,0.279490411,0.059142038,-0.181059808,-0.377863526,0.012544756,-0.399678916,0.247209251,-0.031452615,-0.145686507,-0.314674050,-0.062266752
-0.342880666,-0.060816515,0.048745118,-0.368881792,-0.002627130,-0.044018306,-0.364130914,-0.124083973,-0.055162825,-0.370498329,-0.063579224,0.158635706,-0.308322400,0.076695830,-0.413577825,-0.418171346,-0.167314559,-0.414004594,-0.334147871,-0.053386413,0.285460532,-0.185429364,0.113394231,-0.799468040,-0.578629375,-0.143467978,-0.792193592,-0.303772151,-0.057869457,0.337646008,-0.095568590,0.196687013,-0.866990924,-0.469813019,-0.174614817,-0.871377647,-0.276431382,-0.069859289,0.503586590,-0.292503566,-0.010733019,0.421719491,-0.278516591,-0.103940018,0.420150548,-0.331378490,-0.077408016,0.657576203,-0.332447082,0.104427367,0.475868106,-0.243752167,-0.205417916,0.465330094,-0.496088177,0.226148576,0.302686125,-0.256455064,-0.375880957,0.250074625,-0.446560919,0.271267623,0.058650024,-0.181456864,-0.384494036,0.011977110,-0.406044781,0.238989174,-0.032397434,-0.148704454,-0.322010756,-0.064600110
