body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z,body_14_x,body_14_y,body_14_z,body_15_x,body_15_y,body_15_z,body_16_x,body_16_y,body_16_z,body_17_x,body_17_y,body_17_z,body_18_x,body_18_y,body_18_z,body_19_x,body_19_y,body_19_z,body_20_x,body_20_y,body_20_z,body_21_x,body_21_y,body_21_z,body_22_x,body_22_y,body_22_z,body_23_x,body_23_y,body_23_z,body_24_x,body_24_y,body_24_z,body_25_x,body_25_y,body_25_z,body_26_x,body_26_y,body_26_z,body_27_x,body_27_y,body_27_z,body_28_x,body_28_y,body_28_z,body_29_x,body_29_y,body_29_z
0.012667000,0.027901798,0.858907819,0.156183347,0.036567051,0.819722414,0.139770880,0.036967687,0.759700179,0.168517590,0.044831026,0.467818677,0.168517590,0.044831026,0.467818677,0.191677392,0.128962457,0.066188812,0.191677392,0.128962457,0.066188812,-0.131340489,0.022148078,0.821009755,-0.115616657,0.024789702,0.760860145,-0.145697013,0.032477155,0.469108433,-0.145697013,0.032477155,0.469108433,-0.175196901,0.097175136,0.064306080,-0.175196901,0.097175136,0.064306080,0.015341873,0.012044484,1.278733969,0.190336064,0.012749586,1.277645588,0.190336064,0.012749586,1.277645588,0.337098062,0.037157472,1.102245450,0.337098062,0.037157472,1.102245450,0.343368530,-0.046286736,0.951973200,0.343368530,-0.046286736,0.951973200,0.343630105,-0.072862327,0.900420606,-0.159654304,0.011339374,1.279822350,-0.159654304,0.011339374,1.279822350,-0.284244001,0.037125379,1.088217258,-0.284244001,0.037125379,1.088217258,-0.307363421,-0.039667025,0.936058044,-0.307363421,-0.039667025,0.936058044,-0.317089945,-0.066685468,0.885665596,0.016729970,0.003809573,1.496755123,0.016729970,0.003809573,1.496755123
0.012632600,0.027798999,0.858935952,0.156144634,0.036446456,0.819730878,0.139723197,0.036863409,0.759711266,0.168501735,0.044789948,0.467834622,0.168501735,0.044789948,0.467834622,0.191726074,0.128965572,0.066217691,0.191726074,0.128965572,0.066217691,-0.131380215,0.022051528,0.821057200,-0.115664631,0.024698427,0.760905623,-0.145697296,0.032417983,0.469149828,-0.145697296,0.032417983,0.469149828,-0.175112978,0.097232126,0.064359903,-0.175112978,0.097232126,0.064359903,0.015360007,0.012004573,1.278764129,0.190353975,0.012733994,1.277654767,0.190353975,0.012733994,1.277654767,0.337086409,0.037092924,1.102223158,0.337086409,0.037092924,1.102223158,0.343440711,-0.046334893,0.951945305,0.343440711,-0.046334893,0.951945305,0.343774140,-0.072944582,0.900410712,-0.159635946,0.011275142,1.279873490,-0.159635946,0.011275142,1.279873490,-0.284314811,0.036923863,1.088307977,-0.284314811,0.036923863,1.088307977,-0.307508349,-0.039912432,0.936182201,-0.307508349,-0.039912432,0.936182201,-0.317310721,-0.066976354,0.885828853,0.016775385,0.003802320,1.496786356,0.016775385,0.003802320,1.496786356
0.012558000,0.027656399,0.858905673,0.156071752,0.036297072,0.819705367,0.139652073,0.036719691,0.759685278,0.168427184,0.044665746,0.467808843,0.168427184,0.044665746,0.467808843,0.191629291,0.128960937,0.066215754,0.191629291,0.128960937,0.066215754,-0.131453320,0.021906089,0.821021736,-0.115736835,0.024578478,0.760871530,-0.145766348,0.032408535,0.469118387,-0.145766348,0.032408535,0.469118387,-0.175213441,0.097227000,0.064331412,-0.175213441,0.097227000,0.064331412,0.015267959,0.011914378,1.278735876,0.190261915,0.012655919,1.277634144,0.190261915,0.012655919,1.277634144,0.337024570,0.036878023,1.102208853,0.337024570,0.036878023,1.102208853,0.343525112,-0.046567302,0.951946974,0.343525112,-0.046567302,0.951946974,0.343974620,-0.073238835,0.900445223,-0.159728006,0.011172828,1.279837608,-0.159728006,0.011172828,1.279837608,-0.284500480,0.036725581,1.088320255,-0.284500480,0.036725581,1.088320255,-0.307766765,-0.040119864,0.936210215,-0.307766765,-0.040119864,0.936210215,-0.317518979,-0.067143209,0.885825396,0.016674275,0.003739340,1.496759176,0.016674275,0.003739340,1.496759176
0.012528000,0.027566001,0.858884990,0.156050563,0.036214437,0.819718778,0.139645040,0.036637485,0.759694815,0.168445662,0.044588666,0.467821062,0.168445662,0.044588666,0.467821062,0.191650793,0.129014462,0.066255540,0.191650793,0.129014462,0.066255540,-0.131473809,0.021804005,0.820966721,-0.115744613,0.024506645,0.760821223,-0.145749182,0.032460254,0.469068825,-0.145749182,0.032460254,0.469068825,-0.175212502,0.097236693,0.064276308,-0.175212502,0.097236693,0.064276308,0.015138163,0.011845339,1.278716564,0.190132290,0.012608442,1.277657151,0.190132290,0.012608442,1.277657151,0.336974382,0.036681384,1.102277756,0.336974382,0.036681384,1.102277756,0.343657315,-0.046795152,0.952041209,0.343657315,-0.046795152,0.952041209,0.344215065,-0.073516533,0.900566399,-0.159857959,0.011082227,1.279775977,-0.159857959,0.011082227,1.279775977,-0.284702122,0.036620639,1.088303447,-0.284702122,0.036620639,1.088303447,-0.308005691,-0.040200956,0.936187029,-0.308005691,-0.040200956,0.936187029,-0.317639321,-0.067138858,0.885733664,0.016492656,0.003681392,1.496740580,0.016492656,0.003681392,1.496740580
0.012476001,0.027539400,0.858959973,0.155994907,0.036152638,0.819772601,0.139579877,0.036593817,0.759751379,0.168424547,0.044604626,0.467883587,0.168424547,0.044604626,0.467883587,0.191730946,0.129020780,0.066321909,0.191730946,0.129020780,0.066321909,-0.131532937,0.021815268,0.821063042,-0.115811497,0.024504675,0.760914922,-0.145786375,0.032429542,0.469158709,-0.145786375,0.032429542,0.469158709,-0.175141677,0.097312912,0.064375490,-0.175141677,0.097312912,0.064375490,0.015144871,0.011804223,1.278790712,0.190139055,0.012517687,1.277704954,0.190139055,0.012517687,1.277704954,0.336992502,0.036445588,1.102315307,0.336992502,0.036445588,1.102315307,0.343758106,-0.047065556,0.952101707,0.343758106,-0.047065556,0.952101707,0.344239265,-0.073719636,0.900591254,-0.159851313,0.011090751,1.279876471,-0.159851313,0.011090751,1.279876471,-0.284793854,0.036605630,1.088464975,-0.284793854,0.036605630,1.088464975,-0.308255404,-0.040203456,0.936366558,-0.308255404,-0.040203456,0.936366558,-0.317935556,-0.067130864,0.885916471,0.016529851,0.003632737,1.496814251,0.016529851,0.003632737,1.496814251
0.012423201,0.027453199,0.858922005,0.155938372,0.036040973,0.819715261,0.139514506,0.036500223,0.759696603,0.168417022,0.044577770,0.467836380,0.168417022,0.044577770,0.467836380,0.191837654,0.128992036,0.066281021,0.191837654,0.128992036,0.066281021,-0.131591946,0.021755913,0.821044564,-0.115877382,0.024426544,0.760893822,-0.145797819,0.032291595,0.469130397,-0.145797819,0.032291595,0.469130397,-0.175015181,0.097334251,0.064362764,-0.175015181,0.097334251,0.064362764,0.015146300,0.011710491,1.278752208,0.190140545,0.012375427,1.277642131,0.190140545,0.012375427,1.277642131,0.337009609,0.036146715,1.102244258,0.337009609,0.036146715,1.102244258,0.343805730,-0.047448106,0.952078581,0.343805730,-0.047448106,0.952078581,0.344205916,-0.074064188,0.900547743,-0.159849942,0.011045547,1.279862285,-0.159849942,0.011045547,1.279862285,-0.284880996,0.036507241,1.088501453,-0.284880996,0.036507241,1.088501453,-0.308519840,-0.040289499,0.936424255,-0.308519840,-0.040289499,0.936424255,-0.318269283,-0.067216754,0.885987461,0.016559441,0.003535095,1.496775508,0.016559441,0.003535095,1.496775508
0.012383400,0.027350001,0.858944178,0.155892059,0.035914086,0.819708407,0.139455676,0.036384564,0.759693265,0.168371156,0.044498567,0.467835337,0.168371156,0.044498567,0.467835337,0.191819862,0.128957674,0.066291004,0.191819862,0.128957674,0.066291004,-0.131640062,0.021670727,0.821095586,-0.115936503,0.024324147,0.760941207,-0.145827964,0.032129854,0.469173223,-0.145827964,0.032129854,0.469173223,-0.174980626,0.097344197,0.064428568,-0.174980626,0.097344197,0.064428568,0.015187159,0.011638220,1.278774977,0.190181255,0.012276764,1.277630210,0.190181255,0.012276764,1.277630210,0.337114990,0.035842754,1.102258801,0.337114990,0.035842754,1.102258801,0.343850464,-0.047934271,0.952191949,0.343850464,-0.047934271,0.952191949,0.344205171,-0.074597716,0.900685310,-0.159808934,0.010999669,1.279919744,-0.159808934,0.010999669,1.279919744,-0.285033494,0.036466144,1.088686228,-0.285033494,0.036466144,1.088686228,-0.308875084,-0.040349573,0.936650276,-0.308875084,-0.040349573,0.936650276,-0.318684429,-0.067278884,0.886226177,0.016642189,0.003478887,1.496798515,0.016642189,0.003478887,1.496798515
0.012340801,0.027245002,0.858937860,0.155851558,0.035803303,0.819708467,0.139417082,0.036289152,0.759692907,0.168315560,0.044465356,0.467835039,0.168315560,0.044465356,0.467835039,0.191772342,0.128905892,0.066287279,0.191772342,0.128905892,0.066287279,-0.131681189,0.021571171,0.821082890,-0.115975462,0.024236891,0.760929585,-0.145877659,0.032099597,0.469164252,-0.145877659,0.032099597,0.469164252,-0.175039172,0.097328559,0.064422607,-0.175039172,0.097328559,0.064422607,0.015125198,0.011535075,1.278768897,0.190119386,0.012167725,1.277631998,0.190119386,0.012167725,1.277631998,0.337113142,0.035566557,1.102288485,0.337113142,0.035566557,1.102288485,0.343930870,-0.048326444,0.952290177,0.343930870,-0.048326444,0.952290177,0.344345272,-0.075055890,0.900818169,-0.159870982,0.010902417,1.279905796,-0.159870982,0.010902417,1.279905796,-0.285167217,0.036363829,1.088718534,-0.285167217,0.036363829,1.088718534,-0.309097379,-0.040422674,0.936681747,-0.309097379,-0.040422674,0.936681747,-0.318912327,-0.067328066,0.886245966,0.016570171,0.003376703,1.496792555,0.016570171,0.003376703,1.496792555
0.012253002,0.027212000,0.858936012,0.155775264,0.035767145,0.819747984,0.139356911,0.036275849,0.759728193,0.168268457,0.044547066,0.467874289,0.168268457,0.044547066,0.467874289,0.191793457,0.128947139,0.066322029,0.191793457,0.128947139,0.066322029,-0.131758407,0.021545475,0.821039677,-0.116036825,0.024243033,0.760891914,-0.145914555,0.032248680,0.469127953,-0.145914555,0.032248680,0.469127953,-0.175064594,0.097397134,0.064372510,-0.175064594,0.097397134,0.064372510,0.014917086,0.011479450,1.278766990,0.189911678,0.012084848,1.277679205,0.189911678,0.012084848,1.277679205,0.337025821,0.035366077,1.102421045,0.337025821,0.035366077,1.102421045,0.344010502,-0.048639368,0.952493370,0.344010502,-0.048639368,0.952493370,0.344522595,-0.075438216,0.901058376,-0.160079494,0.010874046,1.279854774,-0.160079494,0.010874046,1.279854774,-0.285441101,0.036403168,1.088719368,-0.285441101,0.036403168,1.088719368,-0.309364974,-0.040367994,0.936673820,-0.309364974,-0.040367994,0.936673820,-0.319145679,-0.067249164,0.886218488,0.016299579,0.003309334,1.496790648,0.016299579,0.003309334,1.496790648
0.012222001,0.027131602,0.858951390,0.155746758,0.035658792,0.819766521,0.139328927,0.036187489,0.759746790,0.168278307,0.044528723,0.467898667,0.168278307,0.044528723,0.467898667,0.191883072,0.128947496,0.066355020,0.191883072,0.128947496,0.066355020,-0.131789476,0.021489751,0.821051717,-0.116066203,0.024187677,0.760904431,-0.145871490,0.032215286,0.469133675,-0.145871490,0.032215286,0.469133675,-0.174958423,0.097377077,0.064375818,-0.174958423,0.097377077,0.064375818,0.014872909,0.011416951,1.278783083,0.189867675,0.011972152,1.277698874,0.189867675,0.011972152,1.277698874,0.337065697,0.035125345,1.102494240,0.337065697,0.035125345,1.102494240,0.344083488,-0.049048185,0.952662408,0.344083488,-0.049048185,0.952662408,0.344502687,-0.075821444,0.901213229,-0.160123855,0.010861744,1.279867291,-0.160123855,0.010861744,1.279867291,-0.285607874,0.036424186,1.088816643,-0.285607874,0.036424186,1.088816643,-0.309635758,-0.040403906,0.936816275,-0.309635758,-0.040403906,0.936816275,-0.319481224,-0.067318335,0.886391282,0.016248560,0.003256127,1.496807098,0.016248560,0.003256127,1.496807098
