smpl_pose_0_x,smpl_pose_0_y,smpl_pose_0_z,smpl_pose_1_x,smpl_pose_1_y,smpl_pose_1_z,smpl_pose_2_x,smpl_pose_2_y,smpl_pose_2_z,smpl_pose_3_x,smpl_pose_3_y,smpl_pose_3_z,smpl_pose_4_x,smpl_pose_4_y,smpl_pose_4_z,smpl_pose_5_x,smpl_pose_5_y,smpl_pose_5_z,smpl_pose_6_x,smpl_pose_6_y,smpl_pose_6_z,smpl_pose_7_x,smpl_pose_7_y,smpl_pose_7_z,smpl_pose_8_x,smpl_pose_8_y,smpl_pose_8_z,smpl_pose_9_x,smpl_pose_9_y,smpl_pose_9_z,smpl_pose_10_x,smpl_pose_10_y,smpl_pose_10_z,smpl_pose_11_x,smpl_pose_11_y,smpl_pose_11_z,smpl_pose_12_x,smpl_pose_12_y,smpl_pose_12_z,smpl_pose_13_x,smpl_pose_13_y,smpl_pose_13_z,smpl_pose_14_x,smpl_pose_14_y,smpl_pose_14_z,smpl_pose_15_x,smpl_pose_15_y,smpl_pose_15_z,smpl_pose_16_x,smpl_pose_16_y,smpl_pose_16_z,smpl_pose_17_x,smpl_pose_17_y,smpl_pose_17_z,smpl_pose_18_x,smpl_pose_18_y,smpl_pose_18_z,smpl_pose_19_x,smpl_pose_19_y,smpl_pose_19_z,smpl_pose_20_x,smpl_pose_20_y,smpl_pose_20_z,smpl_pose_21_x,smpl_pose_21_y,smpl_pose_21_z,smpl_pose_22_x,smpl_pose_22_y,smpl_pose_22_z,smpl_pose_23_x,smpl_pose_23_y,smpl_pose_23_z
0.029924875,0.052034192,-0.007145481,-0.103430592,-0.027016997,0.046946209,-0.134538516,-0.015700055,-0.028946126,0.076633207,0.077163324,0.042193916,0.076385453,-0.161611170,-0.015332370,0.095671475,0.081227072,0.007527050,-0.233409137,-0.037065934,-0.019809311,0.039411150,0.393388540,-0.242714033,0.086446807,-0.321432650,0.190535739,0.258764207,-0.012662807,-0.000601109,-0.264309436,-0.209438920,0.417306781,-0.386250675,0.099404126,-0.302441567,-0.796985567,-0.266195863,0.115258850,0.247715443,0.017057704,-0.142838195,-0.012802511,-0.063306704,0.140667245,0.361831903,-0.197894305,-0.182428509,0.478041172,-0.528553605,-0.502531707,0.588455737,0.321691245,0.783390224,0.072861053,-0.784878433,-0.060182456,0.032396190,0.595786214,-0.012731727,-0.055050362,0.246600598,0.099021025,-0.037661549,-0.141882747,-0.053292572,-0.646334469,-0.229290709,-0.316514224,-0.612897038,0.295529425,0.309303731
0.029924875,0.052034192,-0.007145481,-0.103430592,-0.027016997,0.046946209,-0.135020688,-0.016803484,-0.028434731,0.076633207,0.077163324,0.042193916,0.076385453,-0.161611170,-0.015332370,0.095671475,0.081227072,0.007527050,-0.233409137,-0.037065934,-0.019809311,0.039411150,0.393388540,-0.242714033,0.085606635,-0.321353585,0.189667225,0.258764207,-0.012662807,-0.000601109,-0.263478190,-0.209892914,0.418561995,-0.384266675,0.099077255,-0.304076791,-0.798175454,-0.265614063,0.115427166,0.247715443,0.017057704,-0.142838195,-0.013547603,-0.062340029,0.139526412,0.361831903,-0.197894305,-0.182428509,0.478041172,-0.528553605,-0.502531707,0.588455737,0.321691245,0.783390224,0.072861053,-0.784878433,-0.060182456,0.032396190,0.595786214,-0.012731727,-0.049362287,0.249140680,0.095734917,-0.037661549,-0.141882747,-0.053292572,-0.646334469,-0.229290709,-0.316514224,-0.612897038,0.295529425,0.309303731
0.030562576,0.053021047,-0.007209034,-0.103973947,-0.027507018,0.046829320,-0.135041103,-0.017314443,-0.028600592,0.076487102,0.077213705,0.042240314,0.076010063,-0.161943287,-0.015211811,0.094913170,0.081439570,0.007230341,-0.233558610,-0.036937188,-0.019883707,0.040361166,0.393667042,-0.243476078,0.086428590,-0.321743250,0.189947963,0.259082377,-0.012695342,-0.000404197,-0.263201028,-0.210044220,0.418980360,-0.384957224,0.099303283,-0.304382503,-0.798681438,-0.265578538,0.115837619,0.247402668,0.017073914,-0.141751707,-0.013940496,-0.062072169,0.138035268,0.361474782,-0.196990520,-0.183641002,0.477622896,-0.529064655,-0.503910840,0.588723361,0.322392732,0.784803152,0.072762765,-0.783555150,-0.060452301,0.031080648,0.595265150,-0.012824862,-0.048893407,0.250002861,0.095023878,-0.037304800,-0.142382771,-0.053627096,-0.645938873,-0.229068309,-0.316260278,-0.612649500,0.295626193,0.308788091
0.031168582,0.053822335,-0.007188247,-0.104625411,-0.027635628,0.046641361,-0.134900779,-0.017457578,-0.028936924,0.076358542,0.077333063,0.042210601,0.075336605,-0.162280068,-0.014771488,0.094451956,0.081605718,0.007026429,-0.233720794,-0.036423169,-0.019427214,0.041668717,0.393486559,-0.243831858,0.088190205,-0.321998030,0.191469297,0.259521425,-0.012712575,-0.000939632,-0.262996227,-0.209807709,0.418674171,-0.386985093,0.099805765,-0.304023266,-0.798790812,-0.265737027,0.116191983,0.247362882,0.017704936,-0.140289262,-0.014157286,-0.062153704,0.136368960,0.361414820,-0.196167231,-0.184571356,0.478160352,-0.530201435,-0.505277514,0.589210391,0.324216574,0.785970509,0.071951695,-0.782870114,-0.060556278,0.030244563,0.595651925,-0.012496603,-0.051034406,0.250026524,0.095600642,-0.037697725,-0.142610446,-0.053816963,-0.646080315,-0.229159847,-0.316329420,-0.612610400,0.295703441,0.308734149
0.031168582,0.053822335,-0.007188247,-0.104625411,-0.027635628,0.046641361,-0.135624275,-0.018421825,-0.028604679,0.076358542,0.077333063,0.042210601,0.075336605,-0.162280068,-0.014771488,0.094451956,0.081605718,0.007026429,-0.233720794,-0.036423169,-0.019427214,0.041668717,0.393486559,-0.243831858,0.088190205,-0.321998030,0.191469297,0.259521425,-0.012712575,-0.000939632,-0.265291780,-0.210140422,0.419501901,-0.386985093,0.099805765,-0.304023266,-0.799599528,-0.264449596,0.114557639,0.246451616,0.016420139,-0.139769927,-0.015548836,-0.061928686,0.134797245,0.361170799,-0.198481247,-0.183141291,0.479486614,-0.529586375,-0.506735563,0.589282334,0.323352247,0.787859440,0.071174808,-0.781755030,-0.060439371,0.030244563,0.595651925,-0.012496603,-0.052810989,0.247599795,0.097189099,-0.035884116,-0.142070383,-0.053747658,-0.646080315,-0.229159847,-0.316329420,-0.612610400,0.295703441,0.308734149
0.031759087,0.054223862,-0.007234809,-0.104974255,-0.028316900,0.046718869,-0.135695770,-0.018502623,-0.028536947,0.076469533,0.077438354,0.042579610,0.074621499,-0.162744224,-0.014638206,0.093789659,0.081839100,0.006991012,-0.233872876,-0.035904292,-0.019587491,0.041892197,0.394146621,-0.244543850,0.087846838,-0.321765184,0.191674784,0.259792954,-0.012670722,-0.000974557,-0.266150713,-0.210421920,0.420040816,-0.386858225,0.099586859,-0.303902805,-0.800142467,-0.263814420,0.114031419,0.245980218,0.015992114,-0.139070615,-0.016235355,-0.061108377,0.133484051,0.360932738,-0.199412957,-0.182951465,0.480537504,-0.529698253,-0.507998288,0.589612305,0.323220253,0.789231420,0.070440978,-0.780807972,-0.060610399,0.029494110,0.596615553,-0.012697881,-0.054108985,0.246785730,0.097851560,-0.034843720,-0.142232150,-0.053969182,-0.645915866,-0.229724318,-0.316417903,-0.612690568,0.295626819,0.309256762
0.031759087,0.054223862,-0.007234809,-0.104974255,-0.028316900,0.046718869,-0.135695770,-0.018502623,-0.028536947,0.076469533,0.077438354,0.042579610,0.074621499,-0.162744224,-0.014638206,0.093789659,0.081839100,0.006991012,-0.233872876,-0.035904292,-0.019587491,0.041892197,0.394146621,-0.244543850,0.086491287,-0.322174013,0.190293238,0.259792954,-0.012670722,-0.000974557,-0.264136165,-0.210601166,0.420002371,-0.385019511,0.099451348,-0.304644316,-0.800154567,-0.264484078,0.115721770,0.246388525,0.017277600,-0.138011411,-0.016235355,-0.061108377,0.133484051,0.360706806,-0.197580010,-0.185242444,0.481037706,-0.531264782,-0.508870602,0.590458989,0.324553967,0.789569616,0.070440978,-0.780807972,-0.060610399,0.029494110,0.596615553,-0.012697881,-0.054450095,0.249197513,0.096662231,-0.035349775,-0.143797785,-0.054772481,-0.645915866,-0.229724318,-0.316417903,-0.612690568,0.295626819,0.309256762
0.032114420,0.054530557,-0.007198315,-0.104891986,-0.028777452,0.046757307,-0.135556787,-0.018295366,-0.028390497,0.076139532,0.077462062,0.042223256,0.073762998,-0.162976325,-0.014523070,0.093087874,0.082057506,0.006983631,-0.234040767,-0.035835739,-0.020156769,0.042100675,0.394991338,-0.244666487,0.086961947,-0.322582245,0.190531507,0.259816974,-0.012461318,-0.000542865,-0.264754325,-0.210645542,0.420094758,-0.385506332,0.099654309,-0.304170996,-0.800214469,-0.264358222,0.115832955,0.246370047,0.017531911,-0.136880398,-0.016328793,-0.060204022,0.132190734,0.360785455,-0.197176293,-0.185948461,0.482145935,-0.531763256,-0.510388136,0.591034293,0.325123131,0.790591776,0.069390491,-0.780052602,-0.060946461,0.028535243,0.597647667,-0.012927006,-0.056895752,0.248168275,0.096114039,-0.035246946,-0.144051298,-0.054656472,-0.645765066,-0.229245111,-0.316442966,-0.612339795,0.295461714,0.309114933
0.032738149,0.054857217,-0.007257432,-0.105313428,-0.029046886,0.046935614,-0.136104479,-0.018717071,-0.028172882,0.076352745,0.077650271,0.042340215,0.073429935,-0.163016289,-0.014438800,0.092740275,0.082035415,0.006815153,-0.234672233,-0.035620525,-0.020007007,0.042010102,0.394453168,-0.245104879,0.088488914,-0.323133677,0.192103669,0.259829342,-0.012662746,-0.000834137,-0.266892999,-0.210655302,0.420405567,-0.387155890,0.100026488,-0.303090006,-0.800692022,-0.263364106,0.115237638,0.246138200,0.017270597,-0.135713547,-0.017047863,-0.059485078,0.129733205,0.360706419,-0.197576374,-0.185452119,0.483558297,-0.531727135,-0.512228310,0.591997564,0.325855494,0.792471945,0.068050861,-0.778318763,-0.061230790,0.028418964,0.599741340,-0.012639896,-0.060393378,0.245417923,0.095886283,-0.034975421,-0.143782899,-0.054272678,-0.645683646,-0.229303882,-0.316338748,-0.612525821,0.295693427,0.309335113
0.032738149,0.054857217,-0.007257432,-0.105313428,-0.029046886,0.046935614,-0.136104479,-0.018717071,-0.028172882,0.076352745,0.077650271,0.042340215,0.073429935,-0.163016289,-0.014438800,0.092740275,0.082035415,0.006815153,-0.234672233,-0.035620525,-0.020007007,0.042010102,0.394453168,-0.245104879,0.088488914,-0.323133677,0.192103669,0.259829342,-0.012662746,-0.000834137,-0.266892999,-0.210655302,0.420405567,-0.387155890,0.100026488,-0.303090006,-0.800692022,-0.263364106,0.115237638,0.245737925,0.017552124,-0.134093985,-0.017047863,-0.059485078,0.129733205,0.360706419,-0.197576374,-0.185452119,0.484678507,-0.532698154,-0.514246345,0.591997564,0.325855494,0.792471945,0.068050861,-0.778318763,-0.061230790,0.028418964,0.599741340,-0.012639896,-0.060045835,0.246349841,0.095048711,-0.032460239,-0.141293660,-0.053017493,-0.645683646,-0.229303882,-0.316338748,-0.612525821,0.295693427,0.309335113
0.033102252,0.054917589,-0.007187665,-0.105639815,-0.029303523,0.046888173,-0.136429250,-0.018231777,-0.028088430,0.076758698,0.077648632,0.041961279,0.073341556,-0.163162604,-0.014535158,0.092366338,0.082064874,0.006789539,-0.234432936,-0.035577513,-0.019831659,0.042390138,0.395125717,-0.245766178,0.088922538,-0.323564291,0.192255497,0.260194987,-0.012541924,-0.001222037,-0.266816854,-0.210657105,0.420312285,-0.388350606,0.100202315,-0.303298265,-0.801136196,-0.262693882,0.114243619,0.245300904,0.018139657,-0.132443517,-0.017292570,-0.058664992,0.128229871,0.360474199,-0.197954237,-0.184018329,0.485623032,-0.533670485,-0.516230583,0.592258513,0.326957136,0.793467760,0.067962937,-0.777412772,-0.061384458,0.027904632,0.601169586,-0.012587855,-0.059362207,0.247051939,0.093819149,-0.031116117,-0.139912620,-0.052490436,-0.645649076,-0.229423255,-0.316158473,-0.612405598,0.295481801,0.309096843
0.033102252,0.054917589,-0.007187665,-0.105639815,-0.029303523,0.046888173,-0.136429250,-0.018231777,-0.028088430,0.076758698,0.077648632,0.041961279,0.073341556,-0.163162604,-0.014535158,0.092366338,0.082064874,0.006789539,-0.234432936,-0.035577513,-0.019831659,0.042390138,0.395125717,-0.245766178,0.089794189,-0.324425250,0.191139162,0.260194987,-0.012541924,-0.001222037,-0.266816854,-0.210657105,0.420312285,-0.388350606,0.100202315,-0.303298265,-0.801136196,-0.262693882,0.114243619,0.244790345,0.019339185,-0.130731061,-0.017292570,-0.058664992,0.128229871,0.360474199,-0.197954237,-0.184018329,0.486216396,-0.534645915,-0.518147171,0.592258513,0.326957136,0.793467760,0.067962937,-0.777412772,-0.061384458,0.027904632,0.601169586,-0.012587855,-0.058006480,0.247294441,0.091805719,-0.032113981,-0.140748322,-0.053419694,-0.645649076,-0.229423255,-0.316158473,-0.612405598,0.295481801,0.309096843
0.033218920,0.054776028,-0.007075948,-0.105738498,-0.028920123,0.046963044,-0.136422813,-0.017932191,-0.027988384,0.077084266,0.077741526,0.041868079,0.073425487,-0.163092420,-0.014382783,0.092467129,0.081850938,0.006613583,-0.234432757,-0.035726123,-0.019866195,0.042362045,0.395261317,-0.245551795,0.089661911,-0.324346125,0.190849692,0.260105073,-0.012617678,-0.001499986,-0.266536683,-0.210626036,0.420065910,-0.388823867,0.100240260,-0.303137094,-0.801107943,-0.262230694,0.113088407,0.244898707,0.019035475,-0.129557878,-0.017645031,-0.058526430,0.126496628,0.360812932,-0.198706642,-0.183559641,0.486874878,-0.534623265,-0.519668818,0.592153251,0.327903032,0.794730008,0.068076916,-0.776522458,-0.061744392,0.027579509,0.602360368,-0.012333127,-0.058414996,0.247218087,0.090616442,-0.031314403,-0.140502185,-0.053517714,-0.645377219,-0.229316339,-0.316129148,-0.612457573,0.295510352,0.309347481
0.033358790,0.055089001,-0.007068663,-0.105641477,-0.029441938,0.047053397,-0.136367425,-0.018184820,-0.028055403,0.077365242,0.077746443,0.042185709,0.073125862,-0.163147330,-0.014439575,0.092220761,0.081870586,0.006701234,-0.234877780,-0.035828914,-0.019998724,0.042548105,0.395820707,-0.244971484,0.089065649,-0.323425472,0.191399649,0.260070354,-0.012493380,-0.001646048,-0.267085969,-0.210422918,0.420042902,-0.388392210,0.100300461,-0.303023517,-0.800872386,-0.261987388,0.113084093,0.245177239,0.018331930,-0.128955528,-0.018132413,-0.058996931,0.124778330,0.361487150,-0.199102312,-0.184224367,0.487335622,-0.534275472,-0.520551562,0.591870844,0.328398913,0.796122968,0.067758486,-0.775263429,-0.061991431,0.027367176,0.602960110,-0.012093821,-0.059351187,0.247773096,0.089463741,-0.029616125,-0.139715120,-0.053200085,-0.645399570,-0.229302123,-0.316221744,-0.612515092,0.295705557,0.309495002
0.033358790,0.055089001,-0.007068663,-0.105641477,-0.029441938,0.047053397,-0.136367425,-0.018184820,-0.028055403,0.077365242,0.077746443,0.042185709,0.073125862,-0.163147330,-0.014439575,0.092220761,0.081870586,0.006701234,-0.234877780,-0.035828914,-0.019998724,0.042548105,0.395820707,-0.244971484,0.089065649,-0.323425472,0.191399649,0.260070354,-0.012493380,-0.001646048,-0.267085969,-0.210422918,0.420042902,-0.388392210,0.100300461,-0.303023517,-0.800872386,-0.261987388,0.113084093,0.244945973,0.019598886,-0.127840847,-0.017664269,-0.057892263,0.123975411,0.361487150,-0.199102312,-0.184224367,0.487675667,-0.535754859,-0.521670520,0.591870844,0.328398913,0.796122968,0.067758486,-0.775263429,-0.061991431,0.027367176,0.602960110,-0.012093821,-0.059351187,0.247773096,0.089463741,-0.031064706,-0.138634682,-0.053238336,-0.645399570,-0.229302123,-0.316221744,-0.612515092,0.295705557,0.309495002
0.033737827,0.054548349,-0.007107195,-0.105615780,-0.029434113,0.047195431,-0.136497617,-0.017881667,-0.028097009,0.077578507,0.077752151,0.041863576,0.072871678,-0.163147941,-0.014361802,0.091864511,0.081795268,0.006817719,-0.234768361,-0.036037143,-0.020073131,0.042915605,0.395974100,-0.245275587,0.088843577,-0.322953761,0.191485167,0.259982616,-0.012447541,-0.001609989,-0.267422080,-0.210466370,0.419610202,-0.387638658,0.100085720,-0.302762598,-0.800687730,-0.262182117,0.113384008,0.244878262,0.020130193,-0.126525223,-0.017420532,-0.057024729,0.122513622,0.361716539,-0.198990673,-0.184381008,0.487801224,-0.536018908,-0.522502542,0.591554046,0.328481436,0.796866715,0.067867361,-0.774390638,-0.062041871,0.026731154,0.602996409,-0.012089355,-0.058291387,0.248301089,0.089321934,-0.031415433,-0.137979299,-0.053365558,-0.645234525,-0.229423478,-0.316321224,-0.612633109,0.295852631,0.309513181
0.033737827,0.054548349,-0.007107195,-0.105615780,-0.029434113,0.047195431,-0.136497617,-0.017881667,-0.028097009,0.077578507,0.077752151,0.041863576,0.072871678,-0.163147941,-0.014361802,0.091864511,0.081795268,0.006817719,-0.234768361,-0.036037143,-0.020073131,0.042915605,0.395974100,-0.245275587,0.088843577,-0.322953761,0.191485167,0.259982616,-0.012447541,-0.001609989,-0.266055465,-0.210233584,0.419788539,-0.387638658,0.100085720,-0.302762598,-0.800687730,-0.262182117,0.113384008,0.244878262,0.020130193,-0.126525223,-0.017420532,-0.057024729,0.122513622,0.361716539,-0.198990673,-0.184381008,0.487801224,-0.536018908,-0.522502542,0.591554046,0.328481436,0.796866715,0.067867361,-0.774390638,-0.062041871,0.026731154,0.602996409,-0.012089355,-0.058291387,0.248301089,0.089321934,-0.031415433,-0.137979299,-0.053365558,-0.645234525,-0.229423478,-0.316321224,-0.612633109,0.295852631,0.309513181
0.033754289,0.054432377,-0.007109359,-0.105377771,-0.029187286,0.047263831,-0.136185259,-0.017699437,-0.027764739,0.077875115,0.077824377,0.042036548,0.072861090,-0.163172215,-0.014437113,0.092291966,0.081720144,0.006742234,-0.235098615,-0.035720717,-0.020480826,0.042619366,0.395854414,-0.244982347,0.088534400,-0.322909117,0.191185221,0.259725809,-0.012420621,-0.001616008,-0.266224205,-0.210412920,0.419746995,-0.386914700,0.099941641,-0.302440703,-0.800284505,-0.262184471,0.113065831,0.244967818,0.019695900,-0.124847077,-0.017687118,-0.057177052,0.120926514,0.361788988,-0.199965879,-0.184932366,0.487661332,-0.536158383,-0.523160994,0.592438817,0.328910381,0.797701895,0.068200678,-0.773953378,-0.062335249,0.026204782,0.603067994,-0.012109167,-0.056742389,0.248502776,0.089346081,-0.032346427,-0.138338566,-0.053962495,-0.645222664,-0.229479849,-0.316548049,-0.612515450,0.295816898,0.309263915
0.033754289,0.054432377,-0.007109359,-0.105377771,-0.029187286,0.047263831,-0.136185259,-0.017699437,-0.027764739,0.077875115,0.077824377,0.042036548,0.072861090,-0.163172215,-0.014437113,0.092291966,0.081720144,0.006742234,-0.235098615,-0.035720717,-0.020480826,0.042619366,0.395854414,-0.244982347,0.088534400,-0.322909117,0.191185221,0.259725809,-0.012420621,-0.001616008,-0.266224205,-0.210412920,0.419746995,-0.386914700,0.099941641,-0.302440703,-0.800284505,-0.262184471,0.113065831,0.244972289,0.019514414,-0.123188496,-0.017687118,-0.057177052,0.120926514,0.361788988,-0.199965879,-0.184932366,0.487661332,-0.536158383,-0.523160994,0.592438817,0.328910381,0.797701895,0.068200678,-0.773953378,-0.062335249,0.026204782,0.603067994,-0.012109167,-0.056742389,0.248502776,0.089346081,-0.034665532,-0.138779968,-0.054705311,-0.645222664,-0.229479849,-0.316548049,-0.612515450,0.295816898,0.309263915
0.033717085,0.054635528,-0.007065408,-0.104962133,-0.029539354,0.047346350,-0.135947183,-0.017866673,-0.027734973,0.078210376,0.077812441,0.041757889,0.072366171,-0.163303047,-0.014443908,0.092004061,0.081626482,0.006640112,-0.234727576,-0.035704717,-0.020651035,0.042615447,0.396294475,-0.244680971,0.088965327,-0.322854400,0.190704450,0.259644121,-0.012564887,-0.001514930,-0.266169697,-0.210478261,0.419231921,-0.387414366,0.099883698,-0.301840067,-0.800002158,-0.262014329,0.113238409,0.244640246,0.020291720,-0.122219995,-0.017781554,-0.056721486,0.119911112,0.362023741,-0.200311407,-0.184634671,0.487677276,-0.537855327,-0.523955643,0.593121946,0.329167873,0.798012733,0.068261713,-0.773108244,-0.062363908,0.025279319,0.602558613,-0.011745178,-0.058183987,0.250771224,0.092021659,-0.034639295,-0.139712363,-0.055013806,-0.644915700,-0.229627073,-0.316269070,-0.612706363,0.295517743,0.309369802
0.033862419,0.054201096,-0.007048385,-0.104489431,-0.030194152,0.047363516,-0.135805771,-0.017875742,-0.027478453,0.078026615,0.077669099,0.041420352,0.072063170,-0.163233891,-0.014332129,0.092124566,0.081687026,0.006616395,-0.234527946,-0.035684288,-0.020660585,0.042861421,0.397020042,-0.244697064,0.088949054,-0.322602510,0.189637527,0.258803129,-0.012565407,-0.001706817,-0.264901936,-0.210391253,0.418489426,-0.386833757,0.099718891,-0.301957101,-0.799898148,-0.261655301,0.112576954,0.244658649,0.020466249,-0.121792763,-0.017666858,-0.056144513,0.119120397,0.362597764,-0.200035259,-0.184488505,0.487540334,-0.538391471,-0.523765981,0.592412353,0.329169184,0.798610806,0.067962892,-0.773139834,-0.062204435,0.025090871,0.601741433,-0.011339290,-0.059870981,0.252201200,0.094639823,-0.034613017,-0.140644729,-0.055322278,-0.645201564,-0.229870453,-0.316308051,-0.612669468,0.295426577,0.309585273
0.033862419,0.054201096,-0.007048385,-0.104489431,-0.030194152,0.047363516,-0.135805771,-0.017875742,-0.027478453,0.078026615,0.077669099,0.041420352,0.072063170,-0.163233891,-0.014332129,0.092124566,0.081687026,0.006616395,-0.234527946,-0.035684288,-0.020660585,0.042861421,0.397020042,-0.244697064,0.086825944,-0.321628511,0.188124508,0.258803129,-0.012565407,-0.001706817,-0.264901936,-0.210391253,0.418489426,-0.383978307,0.099259794,-0.302884042,-0.799898148,-0.261655301,0.112576954,0.245377958,0.019435124,-0.122448094,-0.017634152,-0.056630522,0.117812596,0.363647729,-0.200065315,-0.185708016,0.486965358,-0.537494481,-0.522531390,0.592412353,0.329169184,0.798610806,0.067962892,-0.773139834,-0.062204435,0.025090871,0.601741433,-0.011339290,-0.060360987,0.252883464,0.096723668,-0.034613017,-0.140644729,-0.055322278,-0.645201564,-0.229870453,-0.316308051,-0.612669468,0.295426577,0.309585273
0.033729065,0.054097977,-0.006832283,-0.104158551,-0.030401364,0.047319043,-0.135929868,-0.017955443,-0.027468218,0.078427292,0.077441804,0.041177794,0.071938261,-0.163151652,-0.014348207,0.092444219,0.081402868,0.006614686,-0.234213427,-0.035638884,-0.020642500,0.042576931,0.396841079,-0.244313896,0.087129205,-0.321648598,0.188282102,0.258499265,-0.012526145,-0.001812324,-0.265001565,-0.210333243,0.417665720,-0.384895205,0.099231042,-0.302090406,-0.799472153,-0.261463940,0.112165824,0.245277196,0.019606914,-0.121942170,-0.017105449,-0.056583121,0.118159436,0.363752186,-0.200177088,-0.185186893,0.486096829,-0.538114309,-0.522238493,0.592056751,0.329333782,0.798291504,0.068010114,-0.773006022,-0.062104516,0.025251310,0.601327479,-0.011059075,-0.060099728,0.252562225,0.096591122,-0.035335619,-0.141492322,-0.055154666,-0.645086467,-0.229387075,-0.316357762,-0.612746894,0.295489997,0.309843183
0.033729065,0.054097977,-0.006832283,-0.104158551,-0.030401364,0.047319043,-0.135929868,-0.017955443,-0.027468218,0.078427292,0.077441804,0.041177794,0.071938261,-0.163151652,-0.014348207,0.092444219,0.081402868,0.006614686,-0.234213427,-0.035638884,-0.020642500,0.042576931,0.396841079,-0.244313896,0.088645712,-0.322165638,0.189275041,0.258499265,-0.012526145,-0.001812324,-0.266034454,-0.210089356,0.416922659,-0.387698114,0.099417388,-0.300436050,-0.799472153,-0.261463940,0.112165824,0.244766295,0.020380173,-0.120855607,-0.017105449,-0.056583121,0.118159436,0.363383859,-0.200329691,-0.183795452,0.485081315,-0.539492369,-0.522416174,0.591494203,0.329373598,0.796902716,0.068010114,-0.773006022,-0.062104516,0.025251310,0.601327479,-0.011059075,-0.059462834,0.251739144,0.095350303,-0.035335619,-0.141492322,-0.055154666,-0.645086467,-0.229387075,-0.316357762,-0.612746894,0.295489997,0.309843183
0.033588979,0.053833153,-0.006735224,-0.103780918,-0.029971071,0.047400225,-0.135618597,-0.017941728,-0.027639985,0.078620426,0.077434927,0.041012112,0.072135754,-0.162878901,-0.014400414,0.092463963,0.081167072,0.006742876,-0.233956426,-0.035823170,-0.020896401,0.042511433,0.396080911,-0.244177073,0.087689824,-0.321565866,0.188965201,0.258061528,-0.012456656,-0.001891509,-0.265016973,-0.209968224,0.416966617,-0.385780752,0.099306703,-0.300731510,-0.798729777,-0.261443526,0.112043984,0.244967282,0.020044733,-0.121472955,-0.016587634,-0.056373693,0.118942223,0.363928795,-0.200040981,-0.184377939,0.484621853,-0.538834393,-0.521869779,0.591235697,0.328766078,0.796889544,0.068122379,-0.772469044,-0.062100887,0.025419738,0.601479053,-0.011118595,-0.061294060,0.251716912,0.096711092,-0.035281543,-0.142836139,-0.056152016,-0.645112276,-0.229473561,-0.316247314,-0.612981677,0.295952231,0.309697568
0.033329375,0.053371884,-0.006950181,-0.103429899,-0.029287180,0.047868613,-0.135282084,-0.017393628,-0.027088989,0.079026960,0.077547364,0.041303188,0.071981564,-0.162731722,-0.014118670,0.092658825,0.081307411,0.006902946,-0.234137580,-0.035895310,-0.021438712,0.042668641,0.395624727,-0.244210735,0.086656578,-0.321134448,0.188293919,0.257682651,-0.012202273,-0.001672738,-0.263999581,-0.209847093,0.417010576,-0.383964241,0.099124558,-0.301009566,-0.798259199,-0.261780053,0.112477809,0.245389268,0.019658102,-0.121750943,-0.016337888,-0.056631718,0.119700186,0.364598632,-0.199753702,-0.185314029,0.483674288,-0.538334131,-0.521474659,0.590480030,0.328080326,0.796454787,0.068016574,-0.772338450,-0.061768841,0.026071656,0.600992262,-0.011162147,-0.061717771,0.251504958,0.098128304,-0.034410309,-0.143506363,-0.057017580,-0.645067751,-0.229394227,-0.316438287,-0.612922788,0.295546770,0.309622884
0.033329375,0.053371884,-0.006950181,-0.103429899,-0.029287180,0.047868613,-0.135282084,-0.017393628,-0.027088989,0.079026960,0.077547364,0.041303188,0.071981564,-0.162731722,-0.014118670,0.092658825,0.081307411,0.006902946,-0.234137580,-0.035895310,-0.021438712,0.042668641,0.395624727,-0.244210735,0.085468687,-0.321039677,0.186899737,0.257682651,-0.012202273,-0.001672738,-0.263999581,-0.209847093,0.417010576,-0.382349521,0.098799556,-0.301252931,-0.798259199,-0.261780053,0.112477809,0.245389268,0.019658102,-0.121750943,-0.016337888,-0.056631718,0.119700186,0.364598632,-0.199753702,-0.185314029,0.482209593,-0.538807273,-0.521927834,0.590480030,0.328080326,0.796454787,0.068016574,-0.772338450,-0.061768841,0.026071656,0.600992262,-0.011162147,-0.061717771,0.251504958,0.098128304,-0.033298269,-0.143656611,-0.057879422,-0.645067751,-0.229394227,-0.316438287,-0.612922788,0.295546770,0.309622884
0.033069976,0.053182907,-0.007157192,-0.103217594,-0.029259451,0.048214704,-0.134952545,-0.016838670,-0.026878588,0.078988411,0.077633053,0.041034449,0.072393574,-0.162633032,-0.014138565,0.092799976,0.081074052,0.007136310,-0.233566865,-0.036159202,-0.021627542,0.042778470,0.395327121,-0.243853882,0.086068630,-0.321188271,0.187329516,0.257547766,-0.012081267,-0.001443507,-0.264719039,-0.209633574,0.416100413,-0.383404166,0.098898120,-0.300436527,-0.798145771,-0.262144625,0.112804167,0.245532244,0.020037184,-0.121175192,-0.015657442,-0.056825452,0.121285193,0.364827365,-0.199716628,-0.184795633,0.481479019,-0.539246738,-0.522462308,0.589247882,0.327665687,0.795064926,0.067718163,-0.772105515,-0.061701953,0.026341967,0.601152480,-0.011334713,-0.063362837,0.250585258,0.098806478,-0.034056067,-0.143749818,-0.058103878,-0.645108044,-0.229518428,-0.316216618,-0.613093555,0.295732081,0.309678018
