root_w,root_x,root_y,root_z
0.720587671,0.002272663,0.009597364,-0.693293750
0.720587671,0.002272663,0.009597364,-0.693293750
0.720447659,0.002486237,0.009765022,-0.693436146
0.720447659,0.002486237,0.009765022,-0.693436146
0.720250607,0.003121692,0.009906333,-0.693636298
0.720115781,0.003599134,0.009889636,-0.693774223
0.720115781,0.003599134,0.009889636,-0.693774223
0.720047593,0.003900554,0.010167573,-0.693839312
0.720047593,0.003900554,0.010167573,-0.693839312
0.720032692,0.004310929,0.010447182,-0.693848133
0.720107019,0.004758304,0.010694795,-0.693764269
0.720107019,0.004758304,0.010694795,-0.693764269
0.720306456,0.004999205,0.011034803,-0.693550169
0.720306456,0.004999205,0.011034803,-0.693550169
0.720578849,0.005204139,0.011462036,-0.693258822
0.720866203,0.005525745,0.011744224,-0.692952752
0.720866203,0.005525745,0.011744224,-0.692952752
0.721240878,0.005743661,0.011623225,-0.692563057
0.721240878,0.005743661,0.011623225,-0.692563057
0.721639812,0.006019405,0.011547992,-0.692146361
0.722129405,0.006316292,0.011674059,-0.691630661
0.722129405,0.006316292,0.011674059,-0.691630661
0.722633064,0.006488640,0.011804979,-0.691100657
0.722633064,0.006488640,0.011804979,-0.691100657
0.723226309,0.006944643,0.011950983,-0.690472841
0.723701298,0.007200975,0.012194015,-0.689968050
0.723701298,0.007200975,0.012194015,-0.689968050
0.724190414,0.007357350,0.012497196,-0.689447582
0.724572420,0.007592584,0.012627933,-0.689041257
0.724782646,0.007781846,0.012720720,-0.688816249
0.725177944,0.008052529,0.013104376,-0.688389719
0.725177944,0.008052529,0.013104376,-0.688389719
0.725513995,0.008255443,0.013352195,-0.688028395
0.725786328,0.008476963,0.013558993,-0.687734365
0.725786328,0.008476963,0.013558993,-0.687734365
0.725921035,0.008669188,0.013784121,-0.687585354
0.725921035,0.008669188,0.013784121,-0.687585354
0.726024508,0.008807683,0.013896799,-0.687472105
0.726133049,0.009007271,0.014138166,-0.687349856
0.726133049,0.009007271,0.014138166,-0.687349856
0.726151764,0.009160622,0.014242186,-0.687325895
0.726151764,0.009160622,0.014242186,-0.687325895
0.726102531,0.009241359,0.014243943,-0.687376797
0.726209283,0.009293351,0.014290776,-0.687262297
0.726209283,0.009293351,0.014290776,-0.687262297
0.726021230,0.009413717,0.014438393,-0.687456310
0.726021230,0.009413717,0.014438393,-0.687456310
0.725981176,0.009418793,0.014445000,-0.687498391
0.725981176,0.009418793,0.014445000,-0.687498391
0.726051331,0.009421159,0.014416289,-0.687424898
0.725901127,0.009478550,0.014461655,-0.687581778
0.725901127,0.009478550,0.014461655,-0.687581778
0.725866735,0.009507792,0.014338118,-0.687620223
0.725866735,0.009507792,0.014338118,-0.687620223
0.725776553,0.009492626,0.014254342,-0.687717319
0.725619256,0.009324903,0.014238602,-0.687885940
0.725619256,0.009324903,0.014238602,-0.687885940
0.725555480,0.009160049,0.014220112,-0.687955797
0.725440681,0.009160031,0.014223588,-0.688076794
0.725440681,0.009160031,0.014223588,-0.688076794
0.725272775,0.009064995,0.014360107,-0.688252211
0.725272775,0.009064995,0.014360107,-0.688252211
0.725185990,0.009096342,0.014434377,-0.688341618
0.725123048,0.008976776,0.014358800,-0.688411117
0.725123048,0.008976776,0.014358800,-0.688411117
0.725058317,0.008874997,0.014566794,-0.688476205
0.725058317,0.008874997,0.014566794,-0.688476205
0.724991739,0.008883541,0.014464314,-0.688548386
0.724991739,0.008883541,0.014464314,-0.688548386
0.724872291,0.008690369,0.014652595,-0.688672602
0.724832177,0.008703277,0.014678314,-0.688714147
0.724832177,0.008703277,0.014678314,-0.688714147
0.724788606,0.008622007,0.014792604,-0.688758552
0.724812031,0.008430401,0.014921387,-0.688733578
0.724812031,0.008430401,0.014921387,-0.688733578
0.724886000,0.008575233,0.014857501,-0.688655317
0.724886000,0.008575233,0.014857501,-0.688655317
0.724943101,0.008328253,0.014807051,-0.688599288
0.724943101,0.008328253,0.014807051,-0.688599288
0.725026965,0.008222435,0.014832286,-0.688511729
0.725018144,0.008342745,0.014883992,-0.688518405
0.725018144,0.008342745,0.014883992,-0.688518405
0.725184262,0.008340088,0.014793545,-0.688345373
