f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28
-0.429901,0.421725,0.092513,0.588123,-0.100999,-0.119345,0.087976,0.257147,-0.173639,0.118418,-0.203374,-0.125276,-0.062583,0.041728,0.132021,-0.357069,1.051066,0.175404,0.125170,-0.039235,0.096062,-0.151067,0.345552,1.072794,-0.020226,-0.052194,-0.129723,0.000000,0.000000
-0.429437,0.421445,0.092351,0.588128,-0.101091,-0.119215,0.088495,0.257001,-0.173787,0.118430,-0.203558,-0.125269,-0.062774,0.041743,0.132196,-0.357560,1.051348,0.175525,0.125868,-0.039555,0.095818,-0.151219,0.346031,1.073195,-0.020090,-0.052480,-0.129638,0.000000,0.000000
-0.429507,0.421281,0.092132,0.588340,-0.101056,-0.118831,0.088653,0.256916,-0.174113,0.118424,-0.203499,-0.125159,-0.062887,0.041604,0.132308,-0.357986,1.051555,0.175694,0.126203,-0.039426,0.095535,-0.151341,0.346412,1.073423,-0.020131,-0.052229,-0.129644,0.000000,0.000000
-0.429820,0.421149,0.091904,0.588586,-0.100947,-0.118414,0.088613,0.256861,-0.174482,0.118418,-0.203336,-0.125043,-0.062975,0.041391,0.132415,-0.358469,1.051770,0.175807,0.126121,-0.039118,0.095241,-0.151497,0.346907,1.073572,-0.020271,-0.051713,-0.129721,0.000000,0.000000
-0.429560,0.420836,0.091858,0.588346,-0.100906,-0.118589,0.088827,0.256740,-0.174474,0.118424,-0.203430,-0.125198,-0.063064,0.041322,0.132505,-0.358812,1.052132,0.175407,0.125894,-0.039313,0.095140,-0.151700,0.347402,1.073664,-0.020177,-0.052355,-0.129817,0.000000,0.000000
-0.429386,0.420466,0.091697,0.588128,-0.100761,-0.118691,0.089000,0.256572,-0.174639,0.118429,-0.203555,-0.125300,-0.063342,0.041255,0.132583,-0.359274,1.052513,0.175124,0.125833,-0.039595,0.094947,-0.151936,0.347947,1.073850,-0.020111,-0.052767,-0.129785,0.000000,0.000000
-0.429525,0.420080,0.091308,0.588110,-0.100445,-0.118490,0.089040,0.256361,-0.175188,0.118434,-0.203654,-0.125227,-0.063797,0.041149,0.132682,-0.359961,1.052797,0.175195,0.126195,-0.039798,0.094620,-0.152140,0.348361,1.074111,-0.020155,-0.052589,-0.129530,0.000000,0.000000
-0.429640,0.419713,0.091137,0.587945,-0.100244,-0.118558,0.089056,0.256163,-0.175732,0.118432,-0.203593,-0.125119,-0.064135,0.040945,0.132766,-0.360596,1.053066,0.175290,0.125954,-0.039578,0.094459,-0.152241,0.348655,1.074145,-0.020165,-0.052443,-0.129292,0.000000,0.000000
-0.429777,0.419318,0.091004,0.587713,-0.100066,-0.118706,0.089058,0.255986,-0.176250,0.118414,-0.203495,-0.125011,-0.064350,0.040662,0.132884,-0.361305,1.053354,0.175297,0.125194,-0.039096,0.094521,-0.152321,0.348915,1.073881,-0.020113,-0.052321,-0.129068,0.000000,0.000000
-0.430071,0.418829,0.090411,0.587726,-0.099674,-0.118396,0.089032,0.255896,-0.176613,0.118441,-0.203741,-0.125016,-0.064469,0.040508,0.133011,-0.361661,1.053501,0.174613,0.124736,-0.038833,0.094587,-0.152355,0.348855,1.073448,-0.019752,-0.052826,-0.128923,0.000000,0.000000
-0.430349,0.418332,0.089914,0.587658,-0.099350,-0.118192,0.089000,0.255729,-0.177109,0.118427,-0.203836,-0.124929,-0.064617,0.040423,0.133143,-0.361861,1.053614,0.174138,0.124474,-0.038589,0.094700,-0.152323,0.348604,1.073024,-0.019469,-0.053275,-0.128911,0.000000,0.000000
-0.430563,0.417868,0.089699,0.587424,-0.099214,-0.118300,0.088941,0.255421,-0.177864,0.118433,-0.203651,-0.124676,-0.064877,0.040406,0.133268,-0.362061,1.053830,0.174293,0.124332,-0.038330,0.094848,-0.152198,0.348374,1.072795,-0.019491,-0.053291,-0.129062,0.000000,0.000000
-0.430695,0.417348,0.089325,0.587213,-0.098987,-0.118260,0.089017,0.255234,-0.178551,0.118426,-0.203817,-0.124757,-0.065095,0.040476,0.133323,-0.362168,1.054110,0.174175,0.124348,-0.038670,0.095045,-0.152089,0.348232,1.072471,-0.019584,-0.053191,-0.128946,0.000000,0.000000
-0.430823,0.416783,0.088809,0.587054,-0.098716,-0.118108,0.089142,0.255108,-0.179219,0.118453,-0.204147,-0.124954,-0.065232,0.040556,0.133340,-0.362326,1.054469,0.173964,0.124441,-0.039362,0.095349,-0.151969,0.348073,1.072063,-0.019626,-0.053104,-0.128716,0.000000,0.000000
-0.431174,0.416204,0.088153,0.587069,-0.098520,-0.117881,0.089164,0.254897,-0.179979,0.118439,-0.204028,-0.124669,-0.065472,0.040656,0.133354,-0.362775,1.054722,0.174250,0.124437,-0.039755,0.095373,-0.151795,0.348046,1.072138,-0.019245,-0.053071,-0.128826,0.000000,0.000000
-0.431317,0.415661,0.087656,0.586960,-0.098403,-0.117828,0.089283,0.254668,-0.180675,0.118436,-0.204006,-0.124447,-0.065565,0.040739,0.133378,-0.363359,1.054990,0.174365,0.123984,-0.040197,0.095347,-0.151574,0.348076,1.072483,-0.018991,-0.053048,-0.129058,0.000000,0.000000
-0.431047,0.415189,0.087470,0.586567,-0.098361,-0.118059,0.089599,0.254447,-0.181225,0.118428,-0.204243,-0.124475,-0.065535,0.040764,0.133397,-0.363609,1.055162,0.173933,0.123211,-0.040774,0.095372,-0.151460,0.348135,1.072742,-0.018979,-0.053107,-0.129309,0.000000,0.000000
-0.430971,0.414650,0.087146,0.586282,-0.098128,-0.118010,0.089765,0.254206,-0.181735,0.118438,-0.204251,-0.124279,-0.065226,0.040600,0.133441,-0.363809,1.055449,0.173091,0.123483,-0.040846,0.095253,-0.151312,0.348377,1.073117,-0.019140,-0.053102,-0.129254,0.000000,0.000000
-0.431033,0.414124,0.086806,0.586078,-0.097807,-0.117784,0.089804,0.253960,-0.182164,0.118424,-0.204102,-0.123970,-0.064793,0.040297,0.133481,-0.363825,1.055705,0.172210,0.124457,-0.040570,0.094970,-0.151249,0.348686,1.073458,-0.019352,-0.053150,-0.129014,0.000000,0.000000
-0.431023,0.413666,0.086777,0.585841,-0.097628,-0.117612,0.089746,0.253618,-0.182509,0.118417,-0.204113,-0.123773,-0.064604,0.040028,0.133514,-0.364120,1.055960,0.172458,0.124549,-0.040456,0.094522,-0.151245,0.349177,1.073890,-0.019620,-0.053254,-0.128957,0.000000,0.000000
-0.431099,0.413339,0.086672,0.585687,-0.097504,-0.117393,0.089626,0.253408,-0.182747,0.118429,-0.204183,-0.123813,-0.064418,0.039762,0.133588,-0.364637,1.056267,0.172544,0.124470,-0.040319,0.093953,-0.151286,0.350014,1.074576,-0.019912,-0.053288,-0.129231,0.000000,0.000000
-0.431303,0.413204,0.086353,0.585669,-0.097427,-0.117107,0.089495,0.253450,-0.182839,0.118440,-0.204289,-0.124164,-0.064062,0.039378,0.133676,-0.365026,1.056599,0.171846,0.124827,-0.040141,0.093452,-0.151405,0.350802,1.075227,-0.020062,-0.053634,-0.129896,0.000000,0.000000
-0.431240,0.413103,0.086515,0.585514,-0.097372,-0.117091,0.089414,0.253326,-0.182751,0.118431,-0.204125,-0.123953,-0.063752,0.039043,0.133796,-0.365422,1.056825,0.171601,0.124604,-0.040216,0.092910,-0.151620,0.351647,1.075636,-0.019693,-0.053997,-0.129892,0.000000,0.000000
-0.431041,0.413050,0.086944,0.585315,-0.097342,-0.117215,0.089369,0.253129,-0.182551,0.118421,-0.203873,-0.123498,-0.063452,0.038759,0.133937,-0.365934,1.056968,0.171625,0.123993,-0.040421,0.092405,-0.151956,0.352555,1.075853,-0.019168,-0.054173,-0.129613,0.000000,0.000000
-0.431004,0.413098,0.087140,0.585252,-0.097323,-0.117148,0.089349,0.253089,-0.182384,0.118435,-0.204022,-0.123651,-0.063206,0.038642,0.134079,-0.366538,1.056895,0.171423,0.123591,-0.040411,0.091991,-0.152351,0.353576,1.076139,-0.019455,-0.053567,-0.130176,0.000000,0.000000
-0.430994,0.413183,0.087255,0.585277,-0.097301,-0.117117,0.089328,0.253090,-0.182261,0.118449,-0.204092,-0.123758,-0.063015,0.038485,0.134195,-0.367072,1.056977,0.171140,0.123457,-0.040461,0.091619,-0.152657,0.354354,1.076410,-0.019853,-0.053552,-0.130449,0.000000,0.000000
-0.430988,0.413285,0.087307,0.585408,-0.097277,-0.117193,0.089312,0.253107,-0.182193,0.118441,-0.203909,-0.123607,-0.062907,0.038311,0.134320,-0.367502,1.057175,0.170776,0.123606,-0.040657,0.091366,-0.152928,0.354823,1.076456,-0.020126,-0.054573,-0.130016,0.000000,0.000000
-0.430945,0.413303,0.087389,0.585533,-0.097317,-0.117053,0.089348,0.253050,-0.182102,0.118432,-0.203772,-0.123416,-0.063029,0.038352,0.134540,-0.368241,1.057073,0.170595,0.123441,-0.040884,0.091235,-0.153289,0.355353,1.076484,-0.020122,-0.054938,-0.129869,0.000000,0.000000
-0.430863,0.413271,0.087506,0.585608,-0.097361,-0.116830,0.089412,0.252958,-0.181978,0.118429,-0.203707,-0.123279,-0.063338,0.038431,0.134696,-0.368928,1.056988,0.170440,0.123280,-0.041099,0.091024,-0.153490,0.355813,1.076716,-0.019896,-0.054907,-0.129895,0.000000,0.000000
-0.430676,0.413259,0.087674,0.585500,-0.097266,-0.116886,0.089528,0.252946,-0.181759,0.118433,-0.203806,-0.123504,-0.063461,0.038260,0.134948,-0.369883,1.057232,0.169859,0.123060,-0.041210,0.091071,-0.153680,0.356177,1.076494,-0.019354,-0.054414,-0.129659,0.000000,0.000000
-0.430671,0.413213,0.087848,0.585409,-0.097122,-0.116877,0.089473,0.252876,-0.181715,0.118442,-0.203812,-0.123475,-0.063550,0.038018,0.135212,-0.370632,1.057582,0.169373,0.123165,-0.041286,0.091184,-0.153801,0.356425,1.076181,-0.018837,-0.054308,-0.129507,0.000000,0.000000
-0.430958,0.413116,0.088009,0.585409,-0.096964,-0.116683,0.089160,0.252699,-0.181962,0.118431,-0.203601,-0.122957,-0.063694,0.037851,0.135469,-0.371401,1.057995,0.169321,0.123395,-0.041340,0.091272,-0.153874,0.356995,1.076005,-0.018603,-0.054607,-0.129535,0.000000,0.000000
-0.431066,0.412975,0.088029,0.585196,-0.096742,-0.116517,0.088952,0.252576,-0.182188,0.118437,-0.203572,-0.123193,-0.064180,0.037684,0.135673,-0.372118,1.058397,0.168992,0.123727,-0.041347,0.091253,-0.153883,0.357464,1.076037,-0.018598,-0.054462,-0.129650,0.000000,0.000000
-0.431036,0.412788,0.088035,0.584790,-0.096476,-0.116412,0.088786,0.252456,-0.182321,0.118431,-0.203629,-0.123736,-0.064702,0.037370,0.135885,-0.373073,1.058911,0.168634,0.123928,-0.041371,0.091174,-0.153827,0.357723,1.076212,-0.018653,-0.054121,-0.129771,0.000000,0.000000
-0.430990,0.412592,0.088395,0.584268,-0.096232,-0.116499,0.088450,0.252225,-0.182069,0.118447,-0.203632,-0.123417,-0.064891,0.036928,0.136267,-0.374252,1.059556,0.168930,0.123858,-0.041604,0.091180,-0.153676,0.357626,1.076252,-0.018275,-0.054552,-0.129571,0.000000,0.000000
-0.430892,0.412398,0.088803,0.583763,-0.096024,-0.116561,0.088163,0.251953,-0.181883,0.118444,-0.203539,-0.123017,-0.065010,0.036395,0.136488,-0.375042,1.060256,0.169128,0.123657,-0.041823,0.091151,-0.153567,0.357633,1.076253,-0.017852,-0.055047,-0.129420,0.000000,0.000000
-0.430755,0.412214,0.089155,0.583364,-0.095877,-0.116516,0.087990,0.251661,-0.181927,0.118449,-0.203356,-0.122787,-0.064789,0.035829,0.136751,-0.375777,1.060822,0.168998,0.123069,-0.041908,0.091281,-0.153409,0.357692,1.076061,-0.017533,-0.055376,-0.129443,0.000000,0.000000
-0.430757,0.412303,0.089461,0.583094,-0.095773,-0.116528,0.087744,0.251682,-0.181610,0.118461,-0.203421,-0.123232,-0.064555,0.035592,0.137017,-0.376210,1.060897,0.168640,0.123085,-0.041474,0.091217,-0.153236,0.357900,1.076235,-0.017588,-0.055439,-0.129471,0.000000,0.000000
-0.430825,0.412508,0.089694,0.582963,-0.095722,-0.116507,0.087512,0.251841,-0.181153,0.118463,-0.203601,-0.123901,-0.064351,0.035481,0.137096,-0.376374,1.060798,0.168291,0.123496,-0.040910,0.091056,-0.153198,0.358163,1.076566,-0.017794,-0.055514,-0.129484,0.000000,0.000000
-0.430846,0.412446,0.089738,0.583166,-0.095817,-0.116136,0.087460,0.251702,-0.181159,0.118470,-0.203559,-0.123586,-0.064232,0.035298,0.137211,-0.376723,1.060950,0.168666,0.123261,-0.041225,0.090798,-0.153171,0.358675,1.076989,-0.017832,-0.056120,-0.129472,0.000000,0.000000
-0.430746,0.412374,0.089885,0.583193,-0.095913,-0.115977,0.087487,0.251539,-0.181137,0.118461,-0.203530,-0.123369,-0.064007,0.035321,0.137312,-0.377031,1.060863,0.168713,0.123201,-0.041206,0.090625,-0.153176,0.359185,1.077398,-0.017801,-0.056251,-0.129465,0.000000,0.000000
-0.430482,0.412368,0.090266,0.582833,-0.095951,-0.116250,0.087509,0.251424,-0.180920,0.118473,-0.203585,-0.123622,-0.063682,0.035781,0.137348,-0.376952,1.060209,0.167963,0.123837,-0.040329,0.090541,-0.153209,0.359633,1.077807,-0.017722,-0.055583,-0.129474,0.000000,0.000000
-0.430446,0.412252,0.090420,0.582499,-0.095799,-0.116442,0.087249,0.251359,-0.180558,0.118483,-0.203713,-0.123772,-0.063431,0.035921,0.137360,-0.377045,1.060057,0.167435,0.124230,-0.039616,0.090244,-0.153263,0.360238,1.078409,-0.017588,-0.054777,-0.129694,0.000000,0.000000
-0.430508,0.412078,0.090530,0.582172,-0.095572,-0.116497,0.086855,0.251248,-0.180267,0.118496,-0.203830,-0.123818,-0.063088,0.035796,0.137379,-0.377541,1.060353,0.167061,0.124169,-0.039226,0.089894,-0.153380,0.361009,1.079060,-0.017448,-0.053995,-0.129967,0.000000,0.000000
-0.430367,0.411974,0.091024,0.581865,-0.095582,-0.116207,0.086756,0.250832,-0.180829,0.118486,-0.203637,-0.123727,-0.062670,0.035708,0.137386,-0.377732,1.060640,0.166261,0.123831,-0.039779,0.089535,-0.153509,0.361641,1.079445,-0.017272,-0.054387,-0.129836,0.000000,0.000000
-0.430017,0.411965,0.091724,0.581414,-0.095587,-0.116070,0.086666,0.250520,-0.180778,0.118487,-0.203550,-0.123726,-0.062393,0.035557,0.137383,-0.377944,1.061105,0.165902,0.123771,-0.040235,0.088951,-0.153692,0.362571,1.079856,-0.017038,-0.054516,-0.129681,0.000000,0.000000
-0.429414,0.412071,0.092601,0.580721,-0.095495,-0.116281,0.086505,0.250468,-0.179533,0.118494,-0.203717,-0.123903,-0.062021,0.035184,0.137386,-0.378458,1.061797,0.166286,0.124369,-0.040169,0.088269,-0.153895,0.363378,1.080166,-0.016669,-0.054198,-0.129633,0.000000,0.000000
-0.429042,0.412126,0.093201,0.580266,-0.095463,-0.116325,0.086292,0.250315,-0.178986,0.118499,-0.203562,-0.123770,-0.061535,0.034750,0.137394,-0.378922,1.062148,0.165973,0.124543,-0.039929,0.087632,-0.154104,0.364091,1.080330,-0.016689,-0.054525,-0.129779,0.000000,0.000000
-0.428772,0.412187,0.093693,0.579942,-0.095448,-0.116289,0.086085,0.250121,-0.178780,0.118493,-0.203252,-0.123532,-0.061274,0.034320,0.137420,-0.379177,1.062249,0.165244,0.124548,-0.039725,0.086770,-0.154480,0.365197,1.080437,-0.016955,-0.055004,-0.130025,0.000000,0.000000
-0.428360,0.412427,0.094413,0.579550,-0.095342,-0.116441,0.085964,0.250093,-0.178023,0.118508,-0.203219,-0.123811,-0.061041,0.033774,0.137453,-0.379806,1.062964,0.165176,0.125098,-0.040294,0.085758,-0.154779,0.366191,1.080352,-0.016887,-0.054803,-0.130062,0.000000,0.000000
-0.427867,0.412656,0.095090,0.579356,-0.095432,-0.116497,0.086029,0.250019,-0.177327,0.118505,-0.203290,-0.123820,-0.060810,0.033228,0.137505,-0.380540,1.063569,0.165140,0.125602,-0.040640,0.084760,-0.155102,0.367085,1.080233,-0.016909,-0.054582,-0.129930,0.000000,0.000000
-0.427317,0.412801,0.095620,0.579497,-0.095851,-0.116345,0.086307,0.249821,-0.176893,0.118525,-0.203456,-0.123271,-0.060627,0.032729,0.137563,-0.380998,1.063759,0.164878,0.126055,-0.040398,0.083726,-0.155418,0.367659,1.080205,-0.017100,-0.054737,-0.129627,0.000000,0.000000
-0.427068,0.413008,0.096004,0.579555,-0.095947,-0.116173,0.086342,0.249796,-0.176501,0.118525,-0.203338,-0.123292,-0.060539,0.032114,0.137603,-0.381377,1.064245,0.164597,0.126064,-0.040411,0.082624,-0.155656,0.368155,1.080133,-0.017035,-0.054996,-0.129428,0.000000,0.000000
-0.426968,0.413282,0.096337,0.579528,-0.095844,-0.116049,0.086235,0.249895,-0.176100,0.118501,-0.203077,-0.123701,-0.060617,0.031497,0.137647,-0.381935,1.064840,0.164280,0.125663,-0.040481,0.081417,-0.156116,0.368979,1.080036,-0.016844,-0.054785,-0.129402,0.000000,0.000000
-0.426664,0.413674,0.096843,0.579343,-0.095799,-0.116239,0.086216,0.250047,-0.175529,0.118519,-0.203121,-0.124195,-0.060660,0.031144,0.137693,-0.382560,1.065124,0.163550,0.126320,-0.039946,0.080197,-0.156456,0.369409,1.080060,-0.016868,-0.054113,-0.129756,0.000000,0.000000
-0.426203,0.413952,0.097405,0.579259,-0.095874,-0.116203,0.086347,0.250002,-0.175114,0.118529,-0.203087,-0.124104,-0.060623,0.030662,0.137768,-0.383265,1.065491,0.163040,0.126352,-0.039496,0.078864,-0.156736,0.369706,1.080322,-0.016750,-0.053774,-0.130022,0.000000,0.000000
-0.425621,0.414024,0.097955,0.579385,-0.096115,-0.115733,0.086666,0.249664,-0.174997,0.118514,-0.202860,-0.123117,-0.060410,0.030132,0.137943,-0.384092,1.065753,0.162991,0.125132,-0.039385,0.078090,-0.157207,0.369824,1.079987,-0.016291,-0.054139,-0.129922,0.000000,0.000000
-0.425291,0.414293,0.098441,0.579065,-0.096112,-0.115900,0.086576,0.249768,-0.174420,0.118518,-0.202820,-0.123627,-0.060152,0.029699,0.138050,-0.384340,1.066154,0.162620,0.125981,-0.039424,0.077247,-0.157465,0.369834,1.079767,-0.016383,-0.053657,-0.130136,0.000000,0.000000
-0.425133,0.414629,0.098828,0.578515,-0.095927,-0.116396,0.086273,0.250098,-0.173626,0.118519,-0.202876,-0.124750,-0.059829,0.029397,0.138126,-0.384385,1.066547,0.162181,0.127661,-0.039556,0.076515,-0.157642,0.369783,1.079482,-0.016727,-0.052760,-0.130459,0.000000,0.000000
-0.424994,0.414650,0.099005,0.578325,-0.095667,-0.116439,0.086164,0.250094,-0.173168,0.118533,-0.202829,-0.124087,-0.059643,0.029225,0.138225,-0.384322,1.066737,0.162300,0.127599,-0.039746,0.075974,-0.157876,0.369701,1.078987,-0.016478,-0.052904,-0.130309,0.000000,0.000000
-0.424771,0.414597,0.099189,0.578162,-0.095581,-0.116461,0.086201,0.249963,-0.173046,0.118529,-0.202824,-0.123592,-0.059456,0.029181,0.138277,-0.384233,1.066821,0.162207,0.127332,-0.039868,0.075635,-0.158004,0.369639,1.078632,-0.016510,-0.053283,-0.130251,0.000000,0.000000
-0.424358,0.414534,0.099508,0.577913,-0.095782,-0.116579,0.086389,0.249718,-0.173298,0.118539,-0.202918,-0.123920,-0.059265,0.029270,0.138328,-0.383928,1.066643,0.161454,0.127413,-0.039906,0.075338,-0.158155,0.369542,1.078560,-0.017045,-0.053697,-0.130531,0.000000,0.000000
-0.424378,0.414527,0.099490,0.577787,-0.095724,-0.116533,0.086368,0.249724,-0.173435,0.118544,-0.202935,-0.124125,-0.059143,0.029434,0.138356,-0.383894,1.066274,0.160977,0.127708,-0.039580,0.074825,-0.158297,0.369784,1.078661,-0.017087,-0.053779,-0.130607,0.000000,0.000000
-0.424603,0.414538,0.099272,0.577746,-0.095510,-0.116405,0.086271,0.249869,-0.173508,0.118545,-0.202920,-0.124217,-0.059178,0.029722,0.138379,-0.384083,1.065767,0.160826,0.127821,-0.039155,0.074276,-0.158586,0.370473,1.078784,-0.016798,-0.053466,-0.130538,0.000000,0.000000
-0.424445,0.414453,0.099183,0.577711,-0.095387,-0.116404,0.086476,0.249880,-0.173674,0.118529,-0.203002,-0.124177,-0.059207,0.029668,0.138389,-0.384426,1.065848,0.161167,0.126882,-0.039334,0.074042,-0.158718,0.370987,1.078903,-0.016513,-0.053115,-0.130504,0.000000,0.000000
-0.424284,0.414315,0.099051,0.577580,-0.095293,-0.116408,0.086614,0.249873,-0.173813,0.118533,-0.203043,-0.124333,-0.059198,0.029573,0.138411,-0.384818,1.066080,0.161477,0.126136,-0.039625,0.073892,-0.158865,0.371585,1.079105,-0.016374,-0.052908,-0.130484,0.000000,0.000000
-0.424248,0.414131,0.098824,0.577331,-0.095230,-0.116384,0.086573,0.249874,-0.173878,0.118540,-0.202977,-0.124817,-0.059048,0.029421,0.138433,-0.385062,1.066379,0.161455,0.126268,-0.039888,0.073799,-0.158985,0.372014,1.079353,-0.016399,-0.053228,-0.130497,0.000000,0.000000
-0.424278,0.413953,0.098610,0.577183,-0.095183,-0.116172,0.086559,0.249872,-0.174056,0.118542,-0.203013,-0.124960,-0.058758,0.029317,0.138450,-0.385125,1.066374,0.161102,0.126571,-0.039841,0.074005,-0.159121,0.372477,1.079404,-0.016229,-0.053637,-0.130611,0.000000,0.000000
-0.424312,0.413761,0.098480,0.577018,-0.095109,-0.115892,0.086544,0.249814,-0.174319,0.118538,-0.203076,-0.124805,-0.058460,0.029256,0.138450,-0.385006,1.066167,0.160637,0.126876,-0.039634,0.074396,-0.159261,0.373068,1.079317,-0.015992,-0.053952,-0.130756,0.000000,0.000000
-0.424152,0.413497,0.098677,0.576525,-0.094919,-0.115911,0.086432,0.249515,-0.174648,0.118538,-0.202979,-0.124324,-0.058255,0.029123,0.138452,-0.384935,1.066057,0.160631,0.126560,-0.039713,0.074524,-0.159423,0.373905,1.079512,-0.015942,-0.053601,-0.130825,0.000000,0.000000
-0.424078,0.413245,0.098768,0.576074,-0.094679,-0.115775,0.086284,0.249312,-0.174882,0.118523,-0.202746,-0.124123,-0.058105,0.028881,0.138460,-0.385165,1.066120,0.160671,0.126440,-0.039727,0.074533,-0.159511,0.374563,1.079866,-0.015967,-0.053335,-0.130840,0.000000,0.000000
-0.424215,0.413055,0.098563,0.575831,-0.094420,-0.115325,0.086099,0.249353,-0.174961,0.118517,-0.202392,-0.124473,-0.058254,0.028750,0.138465,-0.385492,1.066195,0.160573,0.126974,-0.039578,0.074482,-0.159595,0.375082,1.080221,-0.016010,-0.053410,-0.130755,0.000000,0.000000
-0.424120,0.412732,0.098535,0.575391,-0.094151,-0.115165,0.085986,0.249124,-0.175174,0.118501,-0.202363,-0.124477,-0.058271,0.028663,0.138470,-0.385722,1.066294,0.160393,0.127136,-0.039561,0.074680,-0.159676,0.375434,1.080416,-0.015811,-0.053029,-0.130763,0.000000,0.000000
-0.423847,0.412314,0.098673,0.574798,-0.093882,-0.115204,0.085913,0.248711,-0.175480,0.118528,-0.202523,-0.124212,-0.058244,0.028470,0.138499,-0.385678,1.066484,0.160054,0.127134,-0.039646,0.075103,-0.159773,0.375535,1.080279,-0.015321,-0.052695,-0.130809,0.000000,0.000000
-0.423566,0.411913,0.098955,0.574149,-0.093669,-0.115240,0.085948,0.248367,-0.175761,0.118519,-0.202467,-0.123739,-0.058411,0.028158,0.138516,-0.385947,1.066898,0.159766,0.126331,-0.039604,0.075239,-0.159833,0.375890,1.080249,-0.014773,-0.053013,-0.130709,0.000000,0.000000
-0.423595,0.411664,0.098989,0.573625,-0.093355,-0.115312,0.085763,0.248263,-0.175942,0.118501,-0.202318,-0.123764,-0.058609,0.027691,0.138546,-0.386655,1.067610,0.160065,0.125708,-0.039706,0.075204,-0.159931,0.376656,1.080444,-0.014570,-0.052916,-0.130817,0.000000,0.000000
-0.424089,0.411661,0.098612,0.573308,-0.092877,-0.115424,0.085215,0.248508,-0.175961,0.118492,-0.202109,-0.124595,-0.058738,0.027327,0.138650,-0.387756,1.068218,0.161140,0.125921,-0.040029,0.074991,-0.160147,0.377669,1.080881,-0.014842,-0.052202,-0.131287,0.000000,0.000000
-0.424022,0.411572,0.098821,0.573211,-0.092779,-0.115324,0.085185,0.248312,-0.176122,0.118492,-0.201912,-0.124135,-0.058677,0.027025,0.138774,-0.388379,1.068421,0.161149,0.125572,-0.040010,0.074950,-0.160363,0.378192,1.081104,-0.014558,-0.051729,-0.131196,0.000000,0.000000
-0.423663,0.411428,0.099281,0.573203,-0.092855,-0.115139,0.085453,0.247917,-0.176326,0.118469,-0.201763,-0.123129,-0.058597,0.026590,0.138891,-0.388475,1.068512,0.160472,0.125146,-0.039823,0.074835,-0.160564,0.378242,1.081230,-0.013975,-0.051644,-0.130795,0.000000,0.000000
-0.423897,0.411324,0.099028,0.573046,-0.092603,-0.115223,0.085210,0.247968,-0.176362,0.118499,-0.201843,-0.123590,-0.058808,0.026445,0.139030,-0.388782,1.068716,0.160401,0.125600,-0.039854,0.074642,-0.160781,0.378317,1.081493,-0.014095,-0.051983,-0.130744,0.000000,0.000000
-0.424250,0.411268,0.098750,0.572975,-0.092365,-0.115194,0.084891,0.248079,-0.176328,0.118497,-0.201822,-0.123986,-0.058931,0.026393,0.139229,-0.389210,1.068684,0.160376,0.125610,-0.039840,0.074572,-0.161080,0.378335,1.081507,-0.014297,-0.052416,-0.130721,0.000000,0.000000
-0.424612,0.411273,0.098655,0.573088,-0.092249,-0.114918,0.084588,0.248142,-0.176256,0.118473,-0.201596,-0.123816,-0.058903,0.026243,0.139422,-0.389545,1.068435,0.160220,0.124790,-0.039723,0.074527,-0.161438,0.378239,1.081298,-0.014394,-0.052916,-0.130653,0.000000,0.000000
-0.424901,0.411407,0.098712,0.573174,-0.092148,-0.114901,0.084355,0.248181,-0.176247,0.118485,-0.201502,-0.123668,-0.058886,0.026241,0.139497,-0.389462,1.068229,0.160214,0.124667,-0.040098,0.074347,-0.161612,0.378009,1.081294,-0.014759,-0.052699,-0.130623,0.000000,0.000000
-0.425170,0.411601,0.098790,0.573259,-0.092078,-0.115030,0.084176,0.248240,-0.176265,0.118479,-0.201463,-0.123605,-0.058884,0.026376,0.139583,-0.389117,1.067854,0.160289,0.124885,-0.040590,0.074191,-0.161842,0.377555,1.081170,-0.015101,-0.052118,-0.130579,0.000000,0.000000
-0.425603,0.411721,0.098529,0.573482,-0.092146,-0.115086,0.083861,0.248459,-0.176193,0.118460,-0.201343,-0.123924,-0.058982,0.026622,0.139680,-0.388718,1.067016,0.160433,0.124893,-0.040022,0.074150,-0.162177,0.376808,1.080670,-0.014853,-0.052176,-0.130243,0.000000,0.000000
-0.426047,0.411711,0.098212,0.573853,-0.092192,-0.114817,0.083652,0.248539,-0.176292,0.118456,-0.201203,-0.123748,-0.059277,0.026845,0.139718,-0.388637,1.066613,0.160808,0.124440,-0.040051,0.074182,-0.162373,0.376218,1.080345,-0.014761,-0.052189,-0.130154,0.000000,0.000000
-0.426493,0.411549,0.097903,0.574438,-0.092181,-0.114103,0.083653,0.248386,-0.176672,0.118450,-0.201043,-0.122728,-0.059862,0.027112,0.139730,-0.388752,1.066592,0.161343,0.123637,-0.041317,0.074205,-0.162463,0.375723,1.080175,-0.014938,-0.052153,-0.130504,0.000000,0.000000
-0.426795,0.411495,0.097656,0.574571,-0.092127,-0.114323,0.083576,0.248464,-0.176879,0.118447,-0.201053,-0.122880,-0.060193,0.027151,0.139765,-0.389195,1.066431,0.161565,0.123277,-0.041513,0.074435,-0.162544,0.375095,1.079678,-0.015243,-0.051775,-0.130404,0.000000,0.000000
