f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89
0.010774,0.016138,0.829659,0.147218,0.013434,0.769800,0.124625,-0.015601,0.719613,0.209482,-0.125761,0.461259,0.209482,-0.125761,0.461259,0.251845,-0.060193,0.057740,0.251845,-0.060193,0.057740,-0.137349,0.014693,0.813381,-0.130576,0.016799,0.751560,-0.100550,0.026712,0.459869,-0.100550,0.026712,0.459869,-0.050520,0.088201,0.056586,-0.050520,0.088201,0.056586,0.074380,0.038736,1.244335,0.246999,0.025986,1.218552,0.246999,0.025986,1.218552,0.243731,0.022284,0.988605,0.243731,0.022284,0.988605,0.205767,-0.058451,0.841552,0.205767,-0.058451,0.841552,0.199828,-0.087411,0.791652,-0.098241,0.051487,1.270119,-0.098241,0.051487,1.270119,-0.165229,0.065930,1.050565,-0.165229,0.065930,1.050565,-0.188700,-0.003862,0.895123,-0.188700,-0.003862,0.895123,-0.199519,-0.028171,0.843586,0.107411,0.050472,1.459682,0.107411,0.050472,1.459682
0.010770,0.016108,0.829653,0.147214,0.013391,0.769794,0.124619,-0.015642,0.719607,0.209491,-0.125804,0.461259,0.209491,-0.125804,0.461259,0.251882,-0.060215,0.057747,0.251882,-0.060215,0.057747,-0.137353,0.014674,0.813374,-0.130579,0.016778,0.751552,-0.100538,0.026682,0.459864,-0.100538,0.026682,0.459864,-0.050487,0.088161,0.056582,-0.050487,0.088161,0.056582,0.074377,0.038712,1.244328,0.246994,0.025933,1.218547,0.246994,0.025933,1.218547,0.243730,0.022238,0.988600,0.243730,0.022238,0.988600,0.205753,-0.058499,0.841552,0.205753,-0.058499,0.841552,0.199807,-0.087461,0.791653,-0.098243,0.051492,1.270110,-0.098243,0.051492,1.270110,-0.165208,0.065950,1.050550,-0.165208,0.065950,1.050550,-0.188687,-0.003839,0.895108,-0.188687,-0.003839,0.895108,-0.199496,-0.028142,0.843566,0.107407,0.050451,1.459675,0.107407,0.050451,1.459675
0.010747,0.016070,0.829652,0.147190,0.013338,0.769790,0.124589,-0.015690,0.719602,0.209477,-0.125842,0.461254,0.209477,-0.125842,0.461254,0.251896,-0.060205,0.057753,0.251896,-0.060205,0.057753,-0.137376,0.014670,0.813376,-0.130603,0.016773,0.751555,-0.100536,0.026671,0.459868,-0.100536,0.026671,0.459868,-0.050446,0.088136,0.056589,-0.050446,0.088136,0.056589,0.074369,0.038573,1.244331,0.246984,0.025782,1.218542,0.246984,0.025782,1.218542,0.243717,0.022141,0.988594,0.243717,0.022141,0.988594,0.205750,-0.058536,0.841510,0.205750,-0.058536,0.841510,0.199798,-0.087477,0.791600,-0.098248,0.051365,1.270120,-0.098248,0.051365,1.270120,-0.165178,0.065892,1.050554,-0.165178,0.065892,1.050554,-0.188675,-0.003860,0.895098,-0.188675,-0.003860,0.895098,-0.199523,-0.028158,0.843562,0.107407,0.050260,1.459679,0.107407,0.050260,1.459679
0.010705,0.016054,0.829649,0.147147,0.013309,0.769786,0.124543,-0.015712,0.719597,0.209449,-0.125847,0.461248,0.209449,-0.125847,0.461248,0.251895,-0.060155,0.057758,0.251895,-0.060155,0.057758,-0.137419,0.014672,0.813374,-0.130646,0.016777,0.751552,-0.100551,0.026687,0.459869,-0.100551,0.026687,0.459869,-0.050426,0.088174,0.056598,-0.050426,0.088174,0.056598,0.074330,0.038529,1.244329,0.246945,0.025734,1.218538,0.246945,0.025734,1.218538,0.243680,0.022102,0.988590,0.243680,0.022102,0.988590,0.205716,-0.058571,0.841503,0.205716,-0.058571,0.841503,0.199766,-0.087511,0.791592,-0.098286,0.051324,1.270121,-0.098286,0.051324,1.270121,-0.165188,0.065858,1.050546,-0.165188,0.065858,1.050546,-0.188687,-0.003882,0.895085,-0.188687,-0.003882,0.895085,-0.199534,-0.028175,0.843547,0.107371,0.050200,1.459678,0.107371,0.050200,1.459678
0.010689,0.016013,0.829652,0.147131,0.013247,0.769790,0.124522,-0.015768,0.719599,0.209443,-0.125896,0.461252,0.209443,-0.125896,0.461252,0.251921,-0.060168,0.057771,0.251921,-0.060168,0.057771,-0.137435,0.014649,0.813375,-0.130661,0.016757,0.751554,-0.100547,0.026677,0.459873,-0.100547,0.026677,0.459873,-0.050392,0.088179,0.056608,-0.050392,0.088179,0.056608,0.074314,0.038507,1.244331,0.246927,0.025696,1.218541,0.246927,0.025696,1.218541,0.243667,0.022055,0.988593,0.243667,0.022055,0.988593,0.205695,-0.058649,0.841526,0.205695,-0.058649,0.841526,0.199750,-0.087599,0.791620,-0.098302,0.051317,1.270121,-0.098302,0.051317,1.270121,-0.165187,0.065817,1.050539,-0.165187,0.065817,1.050539,-0.188683,-0.003927,0.895079,-0.188683,-0.003927,0.895079,-0.199514,-0.028217,0.843536,0.107354,0.050188,1.459679,0.107354,0.050188,1.459679
0.010659,0.016014,0.829652,0.147101,0.013233,0.769789,0.124488,-0.015778,0.719597,0.209438,-0.125894,0.461255,0.209438,-0.125894,0.461255,0.251946,-0.060159,0.057778,0.251946,-0.060159,0.057778,-0.137465,0.014673,0.813375,-0.130691,0.016780,0.751554,-0.100589,0.026699,0.459872,-0.100589,0.026699,0.459872,-0.050429,0.088191,0.056606,-0.050429,0.088191,0.056606,0.074288,0.038467,1.244332,0.246901,0.025658,1.218540,0.246901,0.025658,1.218540,0.243640,0.022050,0.988591,0.243640,0.022050,0.988591,0.205670,-0.058637,0.841513,0.205670,-0.058637,0.841513,0.199721,-0.087581,0.791605,-0.098327,0.051276,1.270125,-0.098327,0.051276,1.270125,-0.165209,0.065778,1.050542,-0.165209,0.065778,1.050542,-0.188698,-0.003948,0.895073,-0.188698,-0.003948,0.895073,-0.199529,-0.028232,0.843527,0.107330,0.050127,1.459681,0.107330,0.050127,1.459681
0.010648,0.015976,0.829655,0.147088,0.013182,0.769789,0.124471,-0.015825,0.719597,0.209445,-0.125934,0.461259,0.209445,-0.125934,0.461259,0.251981,-0.060185,0.057789,0.251981,-0.060185,0.057789,-0.137477,0.014655,0.813382,-0.130704,0.016760,0.751560,-0.100596,0.026670,0.459878,-0.100596,0.026670,0.459878,-0.050415,0.088151,0.056613,-0.050415,0.088151,0.056613,0.074289,0.038380,1.244336,0.246901,0.025569,1.218538,0.246901,0.025569,1.218538,0.243633,0.021989,0.988589,0.243633,0.021989,0.988589,0.205657,-0.058682,0.841504,0.205657,-0.058682,0.841504,0.199696,-0.087619,0.791593,-0.098325,0.051192,1.270135,-0.098325,0.051192,1.270135,-0.165215,0.065683,1.050554,-0.165215,0.065683,1.050554,-0.188706,-0.004015,0.895073,-0.188706,-0.004015,0.895073,-0.199550,-0.028293,0.843527,0.107337,0.050016,1.459686,0.107337,0.050016,1.459686
0.010606,0.015979,0.829652,0.147043,0.013185,0.769779,0.124423,-0.015823,0.719588,0.209408,-0.125927,0.461252,0.209408,-0.125927,0.461252,0.251965,-0.060152,0.057787,0.251965,-0.060152,0.057787,-0.137519,0.014664,0.813387,-0.130750,0.016767,0.751565,-0.100601,0.026666,0.459887,-0.100601,0.026666,0.459887,-0.050377,0.088124,0.056624,-0.050377,0.088124,0.056624,0.074272,0.038358,1.244331,0.246883,0.025560,1.218521,0.246883,0.025560,1.218521,0.243598,0.021975,0.988572,0.243598,0.021975,0.988572,0.205612,-0.058710,0.841497,0.205612,-0.058710,0.841497,0.199639,-0.087649,0.791589,-0.098342,0.051156,1.270142,-0.098342,0.051156,1.270142,-0.165251,0.065625,1.050565,-0.165251,0.065625,1.050565,-0.188747,-0.004048,0.895073,-0.188747,-0.004048,0.895073,-0.199622,-0.028326,0.843534,0.107333,0.049979,1.459679,0.107333,0.049979,1.459679
0.010577,0.015983,0.829647,0.147013,0.013183,0.769775,0.124393,-0.015823,0.719584,0.209390,-0.125923,0.461250,0.209390,-0.125923,0.461250,0.251965,-0.060143,0.057788,0.251965,-0.060143,0.057788,-0.137549,0.014676,0.813381,-0.130779,0.016777,0.751559,-0.100604,0.026668,0.459884,-0.100604,0.026668,0.459884,-0.050352,0.088121,0.056623,-0.050352,0.088121,0.056623,0.074240,0.038351,1.244327,0.246851,0.025553,1.218517,0.246851,0.025553,1.218517,0.243564,0.021967,0.988569,0.243564,0.021967,0.988569,0.205570,-0.058727,0.841501,0.205570,-0.058727,0.841501,0.199605,-0.087672,0.791595,-0.098374,0.051149,1.270137,-0.098374,0.051149,1.270137,-0.165287,0.065584,1.050559,-0.165287,0.065584,1.050559,-0.188785,-0.004068,0.895058,-0.188785,-0.004068,0.895058,-0.199666,-0.028341,0.843518,0.107300,0.049967,1.459676,0.107300,0.049967,1.459676
0.010536,0.015985,0.829639,0.146976,0.013172,0.769774,0.124355,-0.015829,0.719580,0.209363,-0.125922,0.461247,0.209363,-0.125922,0.461247,0.251969,-0.060146,0.057788,0.251969,-0.060146,0.057788,-0.137589,0.014692,0.813365,-0.130815,0.016793,0.751543,-0.100623,0.026688,0.459869,-0.100623,0.026688,0.459869,-0.050349,0.088145,0.056612,-0.050349,0.088145,0.056612,0.074178,0.038348,1.244322,0.246790,0.025542,1.218522,0.246790,0.025542,1.218522,0.243512,0.021971,0.988573,0.243512,0.021971,0.988573,0.205513,-0.058724,0.841507,0.205513,-0.058724,0.841507,0.199568,-0.087675,0.791602,-0.098437,0.051154,1.270123,-0.098437,0.051154,1.270123,-0.165344,0.065543,1.050541,-0.165344,0.065543,1.050541,-0.188843,-0.004088,0.895031,-0.188843,-0.004088,0.895031,-0.199721,-0.028354,0.843486,0.107226,0.049961,1.459673,0.107226,0.049961,1.459673
0.010494,0.016009,0.829643,0.146935,0.013181,0.769783,0.124313,-0.015817,0.719588,0.209347,-0.125911,0.461264,0.209347,-0.125911,0.461264,0.252002,-0.060129,0.057811,0.252002,-0.060129,0.057811,-0.137631,0.014727,0.813363,-0.130854,0.016826,0.751542,-0.100653,0.026707,0.459869,-0.100653,0.026707,0.459869,-0.050349,0.088145,0.056612,-0.050349,0.088145,0.056612,0.074123,0.038389,1.244327,0.246736,0.025586,1.218533,0.246736,0.025586,1.218533,0.243455,0.022007,0.988584,0.243455,0.022007,0.988584,0.205461,-0.058700,0.841524,0.205461,-0.058700,0.841524,0.199514,-0.087655,0.791621,-0.098492,0.051193,1.270122,-0.098492,0.051193,1.270122,-0.165399,0.065520,1.050536,-0.165399,0.065520,1.050536,-0.188884,-0.004104,0.895021,-0.188884,-0.004104,0.895021,-0.199783,-0.028374,0.843483,0.107165,0.050012,1.459678,0.107165,0.050012,1.459678
0.010455,0.016015,0.829640,0.146896,0.013179,0.769780,0.124272,-0.015818,0.719585,0.209314,-0.125914,0.461264,0.209314,-0.125914,0.461264,0.251999,-0.060156,0.057811,0.251999,-0.060156,0.057811,-0.137669,0.014739,0.813362,-0.130893,0.016834,0.751540,-0.100694,0.026697,0.459866,-0.100694,0.026697,0.459866,-0.050381,0.088106,0.056606,-0.050381,0.088106,0.056606,0.074088,0.038403,1.244324,0.246701,0.025603,1.218528,0.246701,0.025603,1.218528,0.243412,0.022008,0.988579,0.243412,0.022008,0.988579,0.205417,-0.058706,0.841523,0.205417,-0.058706,0.841523,0.199459,-0.087660,0.791621,-0.098528,0.051204,1.270120,-0.098528,0.051204,1.270120,-0.165438,0.065491,1.050532,-0.165438,0.065491,1.050532,-0.188909,-0.004148,0.895022,-0.188909,-0.004148,0.895022,-0.199821,-0.028429,0.843491,0.107132,0.050030,1.459674,0.107132,0.050030,1.459674
0.010417,0.016044,0.829637,0.146861,0.013208,0.769783,0.124239,-0.015787,0.719586,0.209281,-0.125876,0.461263,0.209281,-0.125876,0.461263,0.252014,-0.060188,0.057803,0.252014,-0.060188,0.057803,-0.137707,0.014775,0.813350,-0.130928,0.016867,0.751528,-0.100710,0.026714,0.459856,-0.100710,0.026714,0.459856,-0.050375,0.088091,0.056594,-0.050375,0.088091,0.056594,0.074026,0.038407,1.244325,0.246639,0.025580,1.218539,0.246639,0.025580,1.218539,0.243353,0.021971,0.988591,0.243353,0.021971,0.988591,0.205343,-0.058715,0.841523,0.205343,-0.058715,0.841523,0.199359,-0.087654,0.791615,-0.098588,0.051235,1.270111,-0.098588,0.051235,1.270111,-0.165484,0.065482,1.050516,-0.165484,0.065482,1.050516,-0.188928,-0.004182,0.895012,-0.188928,-0.004182,0.895012,-0.199818,-0.028468,0.843480,0.107059,0.050021,1.459678,0.107059,0.050021,1.459678
0.010366,0.016083,0.829631,0.146813,0.013250,0.769782,0.124193,-0.015746,0.719585,0.209240,-0.125839,0.461264,0.209240,-0.125839,0.461264,0.252021,-0.060191,0.057803,0.252021,-0.060191,0.057803,-0.137757,0.014811,0.813339,-0.130975,0.016901,0.751518,-0.100730,0.026737,0.459848,-0.100730,0.026737,0.459848,-0.050356,0.088106,0.056589,-0.050356,0.088106,0.056589,0.073962,0.038440,1.244321,0.246576,0.025617,1.218541,0.246576,0.025617,1.218541,0.243284,0.021975,0.988593,0.243284,0.021975,0.988593,0.205259,-0.058728,0.841539,0.205259,-0.058728,0.841539,0.199278,-0.087675,0.791636,-0.098655,0.051262,1.270102,-0.098655,0.051262,1.270102,-0.165537,0.065484,1.050501,-0.165537,0.065484,1.050501,-0.188953,-0.004176,0.894992,-0.188953,-0.004176,0.894992,-0.199849,-0.028466,0.843463,0.106987,0.050050,1.459676,0.106987,0.050050,1.459676
0.010317,0.016118,0.829616,0.146762,0.013297,0.769763,0.124144,-0.015706,0.719569,0.209196,-0.125810,0.461255,0.209196,-0.125810,0.461255,0.252004,-0.060194,0.057791,0.252004,-0.060194,0.057791,-0.137807,0.014830,0.813329,-0.131027,0.016918,0.751508,-0.100761,0.026745,0.459840,-0.100761,0.026745,0.459840,-0.050362,0.088104,0.056583,-0.050362,0.088104,0.056583,0.073925,0.038495,1.244304,0.246540,0.025700,1.218517,0.246540,0.025700,1.218517,0.243234,0.022021,0.988570,0.243234,0.022021,0.988570,0.205204,-0.058736,0.841547,0.205204,-0.058736,0.841547,0.199252,-0.087708,0.791655,-0.098692,0.051289,1.270091,-0.098692,0.051289,1.270091,-0.165580,0.065489,1.050490,-0.165580,0.065489,1.050490,-0.188981,-0.004170,0.894978,-0.188981,-0.004170,0.894978,-0.199902,-0.028467,0.843458,0.106956,0.050115,1.459657,0.106956,0.050115,1.459657
0.010275,0.016162,0.829619,0.146717,0.013347,0.769761,0.124099,-0.015660,0.719569,0.209177,-0.125762,0.461263,0.209177,-0.125762,0.461263,0.252027,-0.060194,0.057795,0.252027,-0.060194,0.057795,-0.137850,0.014865,0.813339,-0.131073,0.016949,0.751517,-0.100785,0.026758,0.459850,-0.100785,0.026758,0.459850,-0.050354,0.088085,0.056593,-0.050354,0.088085,0.056593,0.073898,0.038552,1.244304,0.246513,0.025769,1.218510,0.246513,0.025769,1.218510,0.243192,0.022079,0.988564,0.243192,0.022079,0.988564,0.205167,-0.058681,0.841540,0.205167,-0.058681,0.841540,0.199213,-0.087651,0.791648,-0.098719,0.051335,1.270098,-0.098719,0.051335,1.270098,-0.165608,0.065508,1.050496,-0.165608,0.065508,1.050496,-0.188994,-0.004166,0.894988,-0.188994,-0.004166,0.894988,-0.199887,-0.028464,0.843462,0.106938,0.050180,1.459655,0.106938,0.050180,1.459655
0.010215,0.016200,0.829616,0.146656,0.013401,0.769754,0.124040,-0.015613,0.719564,0.209132,-0.125718,0.461264,0.209132,-0.125718,0.461264,0.251998,-0.060207,0.057789,0.251998,-0.060207,0.057789,-0.137910,0.014883,0.813340,-0.131135,0.016963,0.751518,-0.100834,0.026756,0.459852,-0.100834,0.026756,0.459852,-0.050384,0.088060,0.056593,-0.050384,0.088060,0.056593,0.073847,0.038619,1.244298,0.246464,0.025865,1.218499,0.246464,0.025865,1.218499,0.243133,0.022180,0.988553,0.243133,0.022180,0.988553,0.205121,-0.058581,0.841526,0.205121,-0.058581,0.841526,0.199169,-0.087547,0.791631,-0.098771,0.051373,1.270097,-0.098771,0.051373,1.270097,-0.165665,0.065530,1.050495,-0.165665,0.065530,1.050495,-0.189036,-0.004161,0.894993,-0.189036,-0.004161,0.894993,-0.199902,-0.028460,0.843461,0.106892,0.050261,1.459648,0.106892,0.050261,1.459648
0.010174,0.016241,0.829607,0.146619,0.013465,0.769752,0.124012,-0.015556,0.719564,0.209098,-0.125674,0.461266,0.209098,-0.125674,0.461266,0.251966,-0.060217,0.057783,0.251966,-0.060217,0.057783,-0.137949,0.014894,0.813322,-0.131172,0.016976,0.751500,-0.100851,0.026778,0.459837,-0.100851,0.026778,0.459837,-0.050383,0.088092,0.056582,-0.050383,0.088092,0.056582,0.073778,0.038692,1.244291,0.246398,0.025958,1.218504,0.246398,0.025958,1.218504,0.243066,0.022315,0.988557,0.243066,0.022315,0.988557,0.205073,-0.058453,0.841530,0.205073,-0.058453,0.841530,0.199146,-0.087422,0.791633,-0.098843,0.051426,1.270078,-0.098843,0.051426,1.270078,-0.165723,0.065585,1.050473,-0.165723,0.065585,1.050473,-0.189068,-0.004114,0.894970,-0.189068,-0.004114,0.894970,-0.199929,-0.028418,0.843440,0.106808,0.050351,1.459642,0.106808,0.050351,1.459642
0.010128,0.016293,0.829601,0.146573,0.013538,0.769747,0.123972,-0.015491,0.719560,0.209044,-0.125619,0.461263,0.209044,-0.125619,0.461263,0.251938,-0.060238,0.057770,0.251938,-0.060238,0.057770,-0.137995,0.014924,0.813316,-0.131218,0.017003,0.751494,-0.100890,0.026794,0.459831,-0.100890,0.026794,0.459831,-0.050407,0.088098,0.056576,-0.050407,0.088098,0.056576,0.073728,0.038758,1.244285,0.246347,0.026015,1.218501,0.246347,0.026015,1.218501,0.243012,0.022394,0.988554,0.243012,0.022394,0.988554,0.205015,-0.058354,0.841516,0.205015,-0.058354,0.841516,0.199101,-0.087319,0.791616,-0.098893,0.051502,1.270070,-0.098893,0.051502,1.270070,-0.165773,0.065665,1.050464,-0.165773,0.065665,1.050464,-0.189132,-0.004025,0.894960,-0.189132,-0.004025,0.894960,-0.199982,-0.028320,0.843423,0.106755,0.050425,1.459636,0.106755,0.050425,1.459636
0.010078,0.016314,0.829599,0.146522,0.013596,0.769740,0.123927,-0.015443,0.719556,0.209001,-0.125569,0.461258,0.209001,-0.125569,0.461258,0.251918,-0.060255,0.057757,0.251918,-0.060255,0.057757,-0.138045,0.014906,0.813319,-0.131270,0.016984,0.751497,-0.100945,0.026763,0.459834,-0.100945,0.026763,0.459834,-0.050461,0.088050,0.056576,-0.050461,0.088050,0.056576,0.073688,0.038786,1.244281,0.246307,0.026047,1.218493,0.246307,0.026047,1.218493,0.242962,0.022439,0.988546,0.242962,0.022439,0.988546,0.204959,-0.058275,0.841491,0.204959,-0.058275,0.841491,0.199044,-0.087231,0.791585,-0.098933,0.051525,1.270070,-0.098933,0.051525,1.270070,-0.165824,0.065698,1.050468,-0.165824,0.065698,1.050468,-0.189212,-0.003971,0.894959,-0.189212,-0.003971,0.894959,-0.200050,-0.028252,0.843413,0.106720,0.050456,1.459631,0.106720,0.050456,1.459631
0.010020,0.016343,0.829605,0.146465,0.013649,0.769747,0.123877,-0.015400,0.719566,0.208971,-0.125533,0.461278,0.208971,-0.125533,0.461278,0.251901,-0.060266,0.057770,0.251901,-0.060266,0.057770,-0.138103,0.014911,0.813325,-0.131328,0.016987,0.751503,-0.100987,0.026759,0.459840,-0.100987,0.026759,0.459840,-0.050479,0.088032,0.056584,-0.050479,0.088032,0.056584,0.073623,0.038814,1.244289,0.246243,0.026089,1.218502,0.246243,0.026089,1.218502,0.242906,0.022504,0.988554,0.242906,0.022504,0.988554,0.204908,-0.058178,0.841481,0.204908,-0.058178,0.841481,0.198951,-0.087113,0.791569,-0.098999,0.051539,1.270076,-0.098999,0.051539,1.270076,-0.165893,0.065767,1.050479,-0.165893,0.065767,1.050479,-0.189308,-0.003869,0.894958,-0.189308,-0.003869,0.894958,-0.200158,-0.028138,0.843410,0.106652,0.050484,1.459639,0.106652,0.050484,1.459639
0.009986,0.016365,0.829596,0.146432,0.013693,0.769738,0.123849,-0.015360,0.719557,0.208955,-0.125486,0.461270,0.208955,-0.125486,0.461270,0.251901,-0.060264,0.057757,0.251901,-0.060264,0.057757,-0.138136,0.014910,0.813315,-0.131362,0.016985,0.751493,-0.101004,0.026757,0.459832,-0.101004,0.026757,0.459832,-0.050480,0.088029,0.056578,-0.050480,0.088029,0.056578,0.073585,0.038846,1.244280,0.246209,0.026164,1.218492,0.246209,0.026164,1.218492,0.242879,0.022603,0.988544,0.242879,0.022603,0.988544,0.204907,-0.058050,0.841448,0.204907,-0.058050,0.841448,0.198925,-0.086966,0.791527,-0.099040,0.051529,1.270067,-0.099040,0.051529,1.270067,-0.165940,0.065808,1.050475,-0.165940,0.065808,1.050475,-0.189359,-0.003811,0.894948,-0.189359,-0.003811,0.894948,-0.200202,-0.028072,0.843394,0.106612,0.050521,1.459630,0.106612,0.050521,1.459630
0.009945,0.016397,0.829593,0.146393,0.013728,0.769740,0.123812,-0.015321,0.719556,0.208908,-0.125430,0.461258,0.208908,-0.125430,0.461258,0.251909,-0.060267,0.057742,0.251909,-0.060267,0.057742,-0.138177,0.014933,0.813306,-0.131399,0.017009,0.751484,-0.101013,0.026784,0.459826,-0.101013,0.026784,0.459826,-0.050460,0.088062,0.056576,-0.050460,0.088062,0.056576,0.073526,0.038906,1.244277,0.246154,0.026276,1.218495,0.246154,0.026276,1.218495,0.242839,0.022742,0.988546,0.242839,0.022742,0.988546,0.204923,-0.057880,0.841419,0.204923,-0.057880,0.841419,0.198958,-0.086783,0.791488,-0.099104,0.051537,1.270060,-0.099104,0.051537,1.270060,-0.166006,0.065839,1.050470,-0.166006,0.065839,1.050470,-0.189406,-0.003788,0.894944,-0.189406,-0.003788,0.894944,-0.200206,-0.028043,0.843377,0.106543,0.050596,1.459629,0.106543,0.050596,1.459629
0.009890,0.016419,0.829586,0.146342,0.013750,0.769743,0.123763,-0.015293,0.719555,0.208851,-0.125388,0.461249,0.208851,-0.125388,0.461249,0.251891,-0.060266,0.057730,0.251891,-0.060266,0.057730,-0.138231,0.014948,0.813290,-0.131450,0.017025,0.751468,-0.101049,0.026802,0.459812,-0.101049,0.026802,0.459812,-0.050479,0.088085,0.056565,-0.050479,0.088085,0.056565,0.073442,0.038961,1.244274,0.246072,0.026348,1.218503,0.246072,0.026348,1.218503,0.242780,0.022830,0.988554,0.242780,0.022830,0.988554,0.204888,-0.057799,0.841424,0.204888,-0.057799,0.841424,0.198933,-0.086702,0.791492,-0.099191,0.051575,1.270044,-0.099191,0.051575,1.270044,-0.166091,0.065871,1.050454,-0.166091,0.065871,1.050454,-0.189474,-0.003766,0.894929,-0.189474,-0.003766,0.894929,-0.200245,-0.028017,0.843355,0.106444,0.050668,1.459626,0.106444,0.050668,1.459626
0.009828,0.016435,0.829588,0.146288,0.013762,0.769762,0.123714,-0.015278,0.719570,0.208817,-0.125372,0.461268,0.208817,-0.125372,0.461268,0.251912,-0.060298,0.057747,0.251912,-0.060298,0.057747,-0.138291,0.014958,0.813273,-0.131502,0.017034,0.751452,-0.101077,0.026805,0.459799,-0.101077,0.026805,0.459799,-0.050475,0.088072,0.056553,-0.050475,0.088072,0.056553,0.073327,0.039033,1.244280,0.245962,0.026417,1.218533,0.245962,0.026417,1.218533,0.242705,0.022908,0.988583,0.242705,0.022908,0.988583,0.204808,-0.057750,0.841471,0.204808,-0.057750,0.841471,0.198844,-0.086657,0.791543,-0.099309,0.051650,1.270028,-0.099309,0.051650,1.270028,-0.166193,0.065911,1.050430,-0.166193,0.065911,1.050430,-0.189554,-0.003733,0.894905,-0.189554,-0.003733,0.894905,-0.200298,-0.027982,0.843324,0.106302,0.050769,1.459636,0.106302,0.050769,1.459636
0.009776,0.016468,0.829580,0.146238,0.013786,0.769761,0.123664,-0.015249,0.719565,0.208788,-0.125328,0.461264,0.208788,-0.125328,0.461264,0.251944,-0.060297,0.057743,0.251944,-0.060297,0.057743,-0.138342,0.014994,0.813258,-0.131551,0.017070,0.751437,-0.101105,0.026845,0.459786,-0.101105,0.026845,0.459786,-0.050472,0.088116,0.056545,-0.050472,0.088116,0.056545,0.073256,0.039101,1.244273,0.245891,0.026474,1.218536,0.245891,0.026474,1.218536,0.242648,0.022965,0.988586,0.242648,0.022965,0.988586,0.204728,-0.057708,0.841487,0.204728,-0.057708,0.841487,0.198710,-0.086611,0.791563,-0.099381,0.051728,1.270011,-0.099381,0.051728,1.270011,-0.166262,0.065983,1.050412,-0.166262,0.065983,1.050412,-0.189623,-0.003657,0.894885,-0.189623,-0.003657,0.894885,-0.200344,-0.027897,0.843296,0.106221,0.050855,1.459629,0.106221,0.050855,1.459629
0.009744,0.016495,0.829571,0.146205,0.013803,0.769750,0.123629,-0.015231,0.719556,0.208780,-0.125313,0.461265,0.208780,-0.125313,0.461265,0.251978,-0.060291,0.057746,0.251978,-0.060291,0.057746,-0.138375,0.015024,0.813250,-0.131584,0.017100,0.751430,-0.101117,0.026871,0.459781,-0.101117,0.026871,0.459781,-0.050451,0.088143,0.056544,-0.050451,0.088143,0.056544,0.073229,0.039164,1.244261,0.245864,0.026531,1.218523,0.245864,0.026531,1.218523,0.242617,0.023002,0.988573,0.242617,0.023002,0.988573,0.204679,-0.057677,0.841483,0.204679,-0.057677,0.841483,0.198647,-0.086583,0.791562,-0.099407,0.051797,1.270000,-0.099407,0.051797,1.270000,-0.166297,0.066047,1.050403,-0.166297,0.066047,1.050403,-0.189664,-0.003606,0.894883,-0.189664,-0.003606,0.894883,-0.200379,-0.027849,0.843294,0.106197,0.050937,1.459615,0.106197,0.050937,1.459615
0.009697,0.016516,0.829561,0.146153,0.013816,0.769729,0.123573,-0.015229,0.719543,0.208759,-0.125345,0.461278,0.208759,-0.125345,0.461278,0.251960,-0.060299,0.057763,0.251960,-0.060299,0.057763,-0.138423,0.015043,0.813255,-0.131637,0.017114,0.751433,-0.101148,0.026860,0.459786,-0.101148,0.026860,0.459786,-0.050450,0.088099,0.056548,-0.050450,0.088099,0.056548,0.073220,0.039245,1.244243,0.245852,0.026614,1.218491,0.245852,0.026614,1.218491,0.242579,0.023047,0.988542,0.242579,0.023047,0.988542,0.204636,-0.057639,0.841456,0.204636,-0.057639,0.841456,0.198668,-0.086559,0.791536,-0.099414,0.051877,1.269996,-0.099414,0.051877,1.269996,-0.166327,0.066119,1.050405,-0.166327,0.066119,1.050405,-0.189693,-0.003583,0.894907,-0.189693,-0.003583,0.894907,-0.200427,-0.027848,0.843332,0.106207,0.051048,1.459593,0.106207,0.051048,1.459593
