root_w,root_x,root_y,root_z
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
0.727653623,0.002541492,0.007405451,-0.685900092
